,0,1,2,3,4,5,6,7,8,9,labels
0,1.0,0.0,0.0,0.605,0.45,0.165,1.2225,0.35700000000000004,0.202,0.385,-1.0
1,0.0,0.0,1.0,0.55,0.415,0.175,1.042,0.3295,0.2325,0.2905,-1.0
2,1.0,0.0,0.0,0.65,0.565,0.2,1.6645,0.753,0.3670000000000001,0.43,-1.0
3,1.0,0.0,0.0,0.67,0.525,0.195,1.37,0.6065,0.2955,0.407,-1.0
4,0.0,0.0,1.0,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,-1.0
5,0.0,0.0,1.0,0.695,0.545,0.185,1.5715,0.6645,0.3835,0.4505,-1.0
6,1.0,0.0,0.0,0.56,0.455,0.125,0.943,0.344,0.129,0.375,-1.0
7,0.0,0.0,1.0,0.65,0.52,0.19,1.3445,0.519,0.306,0.4465,-1.0
8,0.0,0.0,1.0,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,-1.0
9,1.0,0.0,0.0,0.53,0.4,0.165,0.772,0.2855,0.1975,0.23,-1.0
10,1.0,0.0,0.0,0.635,0.51,0.185,1.286,0.526,0.295,0.4105,-1.0
11,0.0,0.0,1.0,0.735,0.59,0.215,1.747,0.7275,0.403,0.557,-1.0
12,0.0,0.0,1.0,0.565,0.44,0.185,0.909,0.344,0.2325,0.255,-1.0
13,0.0,0.0,1.0,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,-1.0
14,0.0,0.0,1.0,0.665,0.54,0.175,1.347,0.4955,0.254,0.415,-1.0
15,0.0,0.0,1.0,0.63,0.515,0.155,1.259,0.4105,0.197,0.41,-1.0
16,0.0,0.0,1.0,0.67,0.515,0.165,1.1735,0.526,0.285,0.316,-1.0
17,0.0,0.0,1.0,0.71,0.57,0.195,1.348,0.8985,0.4435,0.4535,-1.0
18,1.0,0.0,0.0,0.71,0.53,0.195,1.8745,0.6755,0.4065,0.6855,-1.0
19,0.0,0.0,1.0,0.63,0.49,0.16,1.09,0.407,0.224,0.354,-1.0
20,0.0,0.0,1.0,0.605,0.49,0.18,1.227,0.48,0.287,0.35,-1.0
21,0.0,0.0,1.0,0.69,0.55,0.2,1.8465,0.732,0.472,0.57,-1.0
22,1.0,0.0,0.0,0.64,0.525,0.215,1.779,0.4535,0.2855,0.55,-1.0
23,1.0,0.0,0.0,0.66,0.535,0.175,1.5175,0.711,0.3125,0.415,-1.0
24,0.0,1.0,0.0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,-1.0
25,0.0,0.0,1.0,0.64,0.49,0.14,1.194,0.4445,0.238,0.375,-1.0
26,0.0,0.0,1.0,0.59,0.445,0.14,0.931,0.35600000000000004,0.234,0.28,-1.0
27,0.0,0.0,1.0,0.665,0.535,0.225,2.1835,0.7535,0.391,0.885,-1.0
28,1.0,0.0,0.0,0.695,0.56,0.22,1.834,0.8455,0.422,0.455,-1.0
29,1.0,0.0,0.0,0.68,0.55,0.21,1.7445,0.5975,0.305,0.625,-1.0
30,0.0,1.0,0.0,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,-1.0
31,0.0,0.0,1.0,0.53,0.44,0.205,0.835,0.32,0.2175,0.245,-1.0
32,0.0,0.0,1.0,0.64,0.525,0.185,1.707,0.763,0.4205,0.4435,-1.0
33,0.0,0.0,1.0,0.485,0.41,0.15,0.696,0.2405,0.1625,0.265,-1.0
