,0,1,2,3,4,5,6,7,8,9,labels
0,0.0,0.0,1.0,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,-1.0
1,0.0,1.0,0.0,0.37,0.28,0.095,0.2655,0.122,0.052000000000000005,0.08,-1.0
2,0.0,1.0,0.0,0.35,0.25,0.07,0.1605,0.0715,0.0335,0.046,-1.0
3,0.0,1.0,0.0,0.385,0.285,0.09,0.248,0.0935,0.066,0.07,-1.0
4,0.0,0.0,1.0,0.53,0.405,0.125,0.6515,0.2715,0.1605,0.18600000000000005,-1.0
5,1.0,0.0,0.0,0.6,0.46,0.15,1.235,0.6025,0.274,0.29,-1.0
6,0.0,0.0,1.0,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,-1.0
7,0.0,1.0,0.0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,-1.0
8,0.0,1.0,0.0,0.445,0.345,0.12,0.4035,0.16899999999999998,0.0825,0.13,-1.0
9,0.0,1.0,0.0,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,-1.0
10,0.0,1.0,0.0,0.44,0.34,0.105,0.369,0.16399999999999998,0.08,0.1015,-1.0
11,0.0,1.0,0.0,0.46,0.355,0.11,0.4255,0.2015,0.081,0.13,-1.0
12,0.0,1.0,0.0,0.33,0.245,0.065,0.1445,0.058,0.032,0.0505,-1.0
13,0.0,1.0,0.0,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125,-1.0
14,0.0,1.0,0.0,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,-1.0
15,0.0,1.0,0.0,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,-1.0
16,0.0,1.0,0.0,0.275,0.2,0.065,0.1035,0.0475,0.0205,0.03,-1.0
17,1.0,0.0,0.0,0.53,0.395,0.145,0.775,0.308,0.16899999999999998,0.255,-1.0
18,0.0,1.0,0.0,0.44,0.345,0.115,0.545,0.269,0.111,0.1305,-1.0
19,0.0,1.0,0.0,0.27,0.195,0.065,0.1065,0.0475,0.0225,0.0285,-1.0
20,0.0,1.0,0.0,0.27,0.205,0.05,0.084,0.03,0.0185,0.029,-1.0
21,0.0,1.0,0.0,0.515,0.39,0.125,0.5705,0.238,0.1265,0.185,-1.0
22,0.0,1.0,0.0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,-1.0
23,0.0,1.0,0.0,0.485,0.375,0.125,0.562,0.2505,0.1345,0.1525,-1.0
24,0.0,1.0,0.0,0.4,0.315,0.09,0.3245,0.151,0.073,0.08800000000000001,-1.0
25,0.0,1.0,0.0,0.405,0.305,0.1,0.271,0.0965,0.061,0.091,-1.0
26,0.0,0.0,1.0,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,-1.0
27,0.0,0.0,1.0,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,-1.0
