,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,labels
0,-0.897233,-0.5,-1.0,-1.0,-0.106464,-0.9790620000000001,-0.0211182,-0.976144,-0.5559,-0.627229,-0.46686300000000003,-0.582229,0.0335821,-0.204706,-0.0550284,-0.46686300000000003,-0.208659,-0.784325,-1.0
1,-0.644269,-0.358333,-1.0,-1.0,-0.897338,-0.997244,-0.930435,-0.9981620000000001,-0.954041,-0.990276,-0.89838,-0.978176,0.402985,-0.45882399999999995,-0.0208729,-0.89838,0.8591469999999999,-0.722116,-1.0
2,0.818182,-0.05833330000000001,-1.0,-1.0,-0.764259,-0.969824,-0.918012,-0.990719,-0.9581719999999999,-0.97893,-0.9219440000000001,-0.976617,0.5111939999999999,-0.552941,0.0208729,-0.9219440000000001,0.790738,-0.689343,-1.0
3,-0.41502,-0.15,-1.0,0.0,-0.798479,-0.9916860000000001,-0.724224,-0.9910200000000001,-0.611154,-0.750405,-0.41384399999999993,-0.6866720000000001,-0.41791000000000006,0.301176,-0.41176499999999994,-0.41384399999999993,0.244141,-0.749012,-1.0
4,-0.9604739999999999,-0.416667,-1.0,0.0,-0.718631,-0.9823729999999999,-0.744099,-0.958874,-0.825975,-0.8881690000000001,-0.749632,-0.847233,0.182836,-0.329412,-0.00569258,-0.749632,0.256312,-0.779872,-1.0
5,-0.699605,-0.05833330000000001,-1.0,0.0,-0.634981,-0.9903700000000001,-0.709317,-0.9934430000000001,-0.8941389999999999,-0.940032,-0.829161,-0.91894,0.317164,-0.4,-0.028463,-0.829161,0.544303,-0.738636,-1.0
6,-0.936759,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66791,-0.736471,0.157495,-1.0,-1.0,0.022108799999999998,-1.0
7,0.778656,-0.175,-1.0,-1.0,-0.9771860000000001,-0.999821,-0.97764,-0.9996950000000001,-0.9767620000000001,-0.9983790000000001,-0.94109,-0.993765,0.5111939999999999,-0.56,0.0322581,-0.94109,0.955556,-0.701782,-1.0
8,-0.280632,-0.08333330000000001,-1.0,-1.0,-0.901141,-0.996326,-0.908075,-0.997029,-0.791376,-0.8606159999999999,-0.689249,-0.833203,0.123134,-0.197647,-0.157495,-0.689249,0.19284400000000002,-0.728432,-1.0
9,-0.9288540000000001,-0.30833299999999997,-1.0,-1.0,-0.9695819999999999,-0.999761,-0.9677020000000001,-0.999717,-0.9685,-0.9983790000000001,-0.9204709999999999,-0.9906469999999999,0.45149300000000003,-0.498824,-0.00569258,-0.9204709999999999,0.9722219999999999,-0.713105,-1.0
10,-0.628458,-0.43333299999999997,-1.0,-1.0,-0.8783270000000001,-0.996265,-0.9478260000000001,-0.998092,-0.9246059999999999,-0.974068,-0.860088,-0.94544,0.302239,-0.409412,0.00189756,-0.860088,0.684905,-0.7634989999999999,-1.0
11,-0.209486,0.05,-1.0,-1.0,-0.9695819999999999,-0.9989879999999999,-0.962733,-0.9988319999999999,-0.983992,-0.9967590000000001,-0.9646540000000001,-0.9922059999999999,0.574627,-0.64,0.09677419999999999,-0.9646540000000001,0.9,-0.716758,-1.0
12,-0.225296,0.00833333,-1.0,-1.0,-0.9695819999999999,-0.999223,-0.9751549999999999,-0.9988670000000001,-0.9896719999999999,-0.9983790000000001,-0.97349,-0.998441,0.604478,-0.656471,0.09297910000000001,-0.97349,0.9629629999999999,-0.681103,-1.0
13,-0.41502,0.0,-1.0,-1.0,-0.984791,-0.9999399999999999,-0.985093,-0.999936,-0.99277,-1.0,-0.979381,-1.0,0.615672,-0.670588,0.10436400000000001,-0.979381,1.0,-0.681103,-1.0
14,-0.833992,0.0166667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.66791,-0.736471,0.157495,-1.0,-1.0,0.022108799999999998,-1.0
15,-0.857708,-0.341667,-1.0,-1.0,-0.904943,-0.9961979999999999,-0.950311,-0.996944,-0.952492,-0.987034,-0.8954340000000001,-0.979735,0.414179,-0.45176499999999997,-0.04364319999999999,-0.8954340000000001,0.808642,-0.705172,-1.0
16,0.8498020000000001,-0.416667,-1.0,-1.0,-0.904943,-0.9991559999999999,-0.965217,-0.9995729999999999,-0.951459,-0.9854129999999999,-0.901325,-0.9719409999999999,0.41791000000000006,-0.484706,0.00569261,-0.901325,0.7624340000000001,-0.732722,-1.0
17,-0.541502,-0.266667,-1.0,-1.0,-0.946768,-0.9983270000000001,-0.9552799999999999,-0.9994870000000001,-0.971598,-0.9983790000000001,-0.9263620000000001,-0.993765,0.47388100000000005,-0.512941,-0.00569258,-0.9263620000000001,0.9722219999999999,-0.6996859999999999,-1.0
18,-0.00395257,0.1,-1.0,-1.0,-0.897338,-0.9997540000000001,-0.960248,-0.999124,-0.9416469999999999,-0.987034,-0.874816,-0.968823,0.335821,-0.402353,-0.04364319999999999,-0.874816,0.830752,-0.735837,-1.0
19,-0.794466,-0.208333,-1.0,-1.0,-0.958175,-0.9991559999999999,-0.942857,-0.9991399999999999,-0.969533,-0.995138,-0.935199,-0.981294,0.481343,-0.564706,0.0702087,-0.935199,0.903439,-0.7414310000000001,-1.0
20,-0.9604739999999999,-0.108333,-1.0,-1.0,-0.9961979999999999,-0.999726,-0.997516,-0.9998040000000001,-0.999484,-1.0,-0.998527,-1.0,0.664179,-0.731765,0.1537,-0.998527,-0.777778,-0.681103,-1.0
21,-0.936759,-0.425,-1.0,-1.0,-0.798479,-0.972267,-0.254658,-0.896834,-0.6705399999999999,-0.747164,-0.5802649999999999,-0.6929069999999999,0.0335821,-0.22588200000000003,-0.0208729,-0.5802649999999999,0.028507400000000002,-0.794293,-1.0
22,-0.0592885,-0.35,-0.333333,-1.0,-0.726236,-0.9807290000000001,-0.7391300000000001,-0.9828959999999999,-0.8538600000000001,-0.9157209999999999,-0.773196,-0.879969,0.19403,-0.315294,-0.0398482,-0.773196,0.373371,-0.769205,-1.0
23,-0.7154149999999999,-0.458333,-1.0,-1.0,-0.8783270000000001,-0.9981479999999999,-0.918012,-0.9973870000000001,-0.8848440000000001,-0.944895,-0.8232700000000001,-0.89244,0.21641799999999997,-0.41411800000000004,0.09677419999999999,-0.8232700000000001,0.44602200000000003,-0.824076,-1.0
24,-0.407115,0.05833330000000001,-1.0,1.0,-0.779468,-0.9921760000000001,-0.754037,-0.9964959999999999,-0.769688,-0.8557540000000001,-0.6715760000000001,-0.791115,0.0,-0.211765,-0.00948765,-0.6715760000000001,0.21844,-0.796988,-1.0
