,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,20.0,70.0,29.0,100.0,63.0,82.0,53.0,46.0,29.0,14.0,0.0,0.0,50.0,3.0,100.0,4.0,-1.0
1,24.0,70.0,38.0,100.0,79.0,88.0,67.0,50.0,34.0,20.0,0.0,11.0,50.0,6.0,100.0,0.0,-1.0
2,38.0,69.0,60.0,100.0,60.0,60.0,35.0,24.0,0.0,7.0,28.0,15.0,65.0,4.0,100.0,0.0,-1.0
3,43.0,80.0,65.0,100.0,98.0,88.0,69.0,50.0,29.0,20.0,0.0,12.0,52.0,19.0,100.0,0.0,-1.0
4,0.0,92.0,44.0,100.0,88.0,91.0,82.0,66.0,55.0,44.0,26.0,23.0,51.0,6.0,100.0,0.0,-1.0
5,0.0,87.0,32.0,100.0,55.0,79.0,51.0,48.0,33.0,21.0,25.0,0.0,62.0,0.0,100.0,4.0,-1.0
6,16.0,75.0,43.0,100.0,66.0,75.0,44.0,39.0,10.0,10.0,0.0,0.0,50.0,9.0,100.0,18.0,-1.0
7,10.0,64.0,29.0,100.0,60.0,90.0,46.0,52.0,19.0,18.0,0.0,8.0,50.0,5.0,100.0,0.0,-1.0
8,27.0,72.0,42.0,100.0,87.0,96.0,69.0,58.0,35.0,28.0,0.0,7.0,50.0,5.0,100.0,0.0,-1.0
9,17.0,59.0,32.0,100.0,57.0,82.0,32.0,39.0,0.0,5.0,19.0,0.0,59.0,7.0,100.0,14.0,-1.0
10,26.0,59.0,43.0,100.0,55.0,68.0,35.0,25.0,0.0,0.0,17.0,14.0,59.0,3.0,100.0,10.0,-1.0
11,7.0,69.0,17.0,100.0,30.0,70.0,20.0,33.0,0.0,2.0,25.0,0.0,62.0,2.0,100.0,7.0,-1.0
12,0.0,86.0,37.0,100.0,95.0,92.0,87.0,67.0,55.0,44.0,18.0,23.0,32.0,2.0,100.0,0.0,-1.0
13,53.0,91.0,75.0,100.0,74.0,69.0,53.0,39.0,22.0,13.0,0.0,11.0,51.0,15.0,100.0,0.0,-1.0
14,0.0,93.0,43.0,100.0,93.0,90.0,89.0,63.0,60.0,39.0,28.0,17.0,44.0,0.0,100.0,4.0,-1.0
15,23.0,80.0,60.0,100.0,100.0,88.0,81.0,61.0,43.0,40.0,0.0,23.0,11.0,5.0,64.0,0.0,-1.0
16,11.0,72.0,39.0,100.0,62.0,77.0,50.0,42.0,24.0,12.0,0.0,0.0,50.0,3.0,100.0,3.0,-1.0
17,22.0,76.0,54.0,100.0,62.0,58.0,39.0,20.0,0.0,0.0,13.0,24.0,57.0,27.0,100.0,23.0,-1.0
18,0.0,86.0,39.0,100.0,51.0,66.0,35.0,32.0,8.0,1.0,1.0,0.0,51.0,15.0,100.0,0.0,-1.0
19,21.0,74.0,30.0,100.0,72.0,77.0,66.0,36.0,31.0,2.0,0.0,14.0,52.0,24.0,100.0,0.0,-1.0
20,48.0,81.0,29.0,100.0,67.0,88.0,48.0,40.0,12.0,3.0,0.0,8.0,50.0,14.0,100.0,0.0,-1.0
21,24.0,85.0,59.0,100.0,73.0,63.0,46.0,29.0,0.0,16.0,5.0,29.0,54.0,19.0,100.0,0.0,-1.0
22,35.0,84.0,71.0,100.0,100.0,79.0,72.0,52.0,35.0,31.0,0.0,9.0,39.0,0.0,88.0,0.0,-1.0
23,29.0,71.0,45.0,100.0,83.0,78.0,68.0,38.0,33.0,7.0,0.0,9.0,52.0,20.0,100.0,0.0,-1.0
24,48.0,95.0,94.0,100.0,100.0,73.0,75.0,47.0,41.0,25.0,0.0,5.0,41.0,1.0,94.0,0.0,-1.0
25,31.0,89.0,51.0,100.0,52.0,67.0,31.0,39.0,0.0,19.0,27.0,9.0,63.0,0.0,100.0,14.0,-1.0
26,12.0,76.0,46.0,100.0,67.0,79.0,52.0,46.0,26.0,16.0,0.0,0.0,55.0,2.0,100.0,7.0,-1.0
27,0.0,68.0,20.0,98.0,72.0,100.0,68.0,68.0,38.0,38.0,7.0,10.0,45.0,0.0,100.0,3.0,-1.0
28,4.0,68.0,28.0,98.0,75.0,100.0,64.0,65.0,31.0,36.0,0.0,8.0,43.0,0.0,100.0,6.0,-1.0
29,0.0,74.0,28.0,100.0,50.0,76.0,29.0,38.0,1.0,8.0,26.0,0.0,63.0,0.0,100.0,3.0,-1.0
30,0.0,80.0,28.0,100.0,55.0,82.0,37.0,48.0,11.0,20.0,24.0,3.0,62.0,1.0,100.0,0.0,-1.0
31,0.0,68.0,26.0,100.0,69.0,94.0,62.0,52.0,31.0,19.0,18.0,18.0,60.0,0.0,100.0,8.0,-1.0
32,0.0,76.0,34.0,100.0,70.0,87.0,48.0,49.0,16.0,18.0,11.0,0.0,55.0,5.0,100.0,10.0,-1.0
33,1.0,91.0,44.0,100.0,75.0,81.0,39.0,57.0,3.0,34.0,0.0,7.0,50.0,0.0,100.0,2.0,-1.0
34,10.0,61.0,35.0,100.0,69.0,88.0,41.0,46.0,0.0,13.0,10.0,28.0,53.0,0.0,100.0,23.0,-1.0
35,41.0,75.0,46.0,100.0,87.0,86.0,70.0,53.0,38.0,25.0,0.0,19.0,53.0,18.0,100.0,0.0,-1.0
