,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,0.0,77.0,20.0,100.0,50.0,86.0,34.0,51.0,6.0,23.0,20.0,7.0,60.0,4.0,100.0,0.0,-1.0
1,13.0,78.0,49.0,100.0,65.0,76.0,38.0,48.0,4.0,23.0,0.0,9.0,54.0,14.0,100.0,0.0,-1.0
2,0.0,95.0,30.0,100.0,55.0,80.0,34.0,52.0,6.0,27.0,21.0,5.0,67.0,0.0,100.0,3.0,-1.0
3,24.0,94.0,40.0,100.0,64.0,78.0,36.0,48.0,0.0,23.0,13.0,9.0,63.0,5.0,100.0,0.0,-1.0
4,7.0,79.0,40.0,100.0,47.0,66.0,34.0,30.0,6.0,0.0,0.0,8.0,49.0,9.0,100.0,9.0,-1.0
5,32.0,63.0,52.0,100.0,86.0,69.0,70.0,24.0,24.0,0.0,0.0,4.0,53.0,2.0,100.0,1.0,-1.0
6,21.0,74.0,30.0,100.0,72.0,77.0,66.0,36.0,31.0,2.0,0.0,14.0,52.0,24.0,100.0,0.0,-1.0
7,35.0,78.0,48.0,100.0,76.0,78.0,57.0,41.0,24.0,11.0,0.0,8.0,50.0,7.0,100.0,0.0,-1.0
8,21.0,89.0,36.0,100.0,24.0,61.0,0.0,31.0,1.0,21.0,32.0,2.0,67.0,0.0,100.0,17.0,-1.0
9,0.0,75.0,28.0,100.0,66.0,71.0,55.0,34.0,5.0,12.0,22.0,11.0,80.0,0.0,100.0,32.0,-1.0
10,30.0,75.0,47.0,100.0,64.0,69.0,47.0,35.0,15.0,8.0,0.0,0.0,50.0,5.0,100.0,0.0,-1.0
11,16.0,89.0,50.0,100.0,71.0,67.0,45.0,35.0,0.0,19.0,10.0,30.0,57.0,19.0,100.0,0.0,-1.0
12,0.0,77.0,28.0,100.0,60.0,85.0,62.0,51.0,42.0,21.0,26.0,2.0,68.0,0.0,100.0,0.0,-1.0
13,0.0,57.0,14.0,91.0,50.0,100.0,55.0,66.0,37.0,32.0,24.0,0.0,62.0,6.0,100.0,15.0,-1.0
14,0.0,89.0,52.0,100.0,94.0,89.0,77.0,63.0,49.0,40.0,19.0,17.0,40.0,0.0,100.0,3.0,-1.0
15,20.0,76.0,39.0,100.0,56.0,79.0,32.0,46.0,0.0,22.0,21.0,18.0,59.0,1.0,100.0,0.0,-1.0
16,2.0,70.0,23.0,100.0,50.0,79.0,32.0,35.0,0.0,1.0,10.0,0.0,54.0,0.0,100.0,1.0,-1.0
17,0.0,83.0,20.0,100.0,67.0,96.0,73.0,74.0,64.0,51.0,51.0,30.0,56.0,9.0,100.0,0.0,-1.0
18,33.0,69.0,57.0,100.0,87.0,75.0,66.0,39.0,24.0,15.0,0.0,15.0,51.0,14.0,100.0,0.0,-1.0
19,51.0,71.0,53.0,100.0,87.0,83.0,69.0,43.0,34.0,11.0,0.0,6.0,50.0,14.0,100.0,0.0,-1.0
20,41.0,75.0,46.0,100.0,87.0,86.0,70.0,53.0,38.0,25.0,0.0,19.0,53.0,18.0,100.0,0.0,-1.0
21,0.0,69.0,29.0,100.0,49.0,75.0,33.0,36.0,3.0,4.0,9.0,14.0,54.0,6.0,100.0,0.0,-1.0
22,0.0,86.0,37.0,100.0,95.0,92.0,87.0,67.0,55.0,44.0,18.0,23.0,32.0,2.0,100.0,0.0,-1.0
23,14.0,88.0,49.0,100.0,65.0,77.0,34.0,53.0,0.0,31.0,1.0,7.0,50.0,0.0,100.0,0.0,-1.0
24,0.0,81.0,30.0,100.0,78.0,93.0,62.0,65.0,28.0,42.0,7.0,14.0,48.0,1.0,100.0,0.0,-1.0
25,60.0,74.0,89.0,100.0,96.0,78.0,68.0,50.0,34.0,24.0,0.0,2.0,51.0,7.0,100.0,0.0,-1.0
26,47.0,68.0,59.0,100.0,100.0,94.0,81.0,56.0,47.0,23.0,0.0,3.0,45.0,9.0,99.0,0.0,-1.0
27,42.0,82.0,80.0,100.0,100.0,82.0,70.0,58.0,32.0,37.0,0.0,14.0,39.0,0.0,100.0,1.0,-1.0
28,53.0,91.0,75.0,100.0,74.0,69.0,53.0,39.0,22.0,13.0,0.0,11.0,51.0,15.0,100.0,0.0,-1.0
29,45.0,82.0,60.0,100.0,56.0,69.0,31.0,43.0,0.0,23.0,28.0,3.0,65.0,0.0,100.0,16.0,-1.0
30,43.0,92.0,70.0,100.0,68.0,66.0,39.0,37.0,0.0,18.0,17.0,34.0,56.0,13.0,100.0,0.0,-1.0
