,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,24.0,88.0,58.0,100.0,56.0,70.0,30.0,41.0,0.0,17.0,12.0,0.0,56.0,2.0,100.0,3.0,-1.0
1,19.0,74.0,47.0,100.0,81.0,83.0,57.0,51.0,18.0,26.0,0.0,9.0,54.0,6.0,100.0,0.0,-1.0
2,11.0,72.0,39.0,100.0,62.0,77.0,50.0,42.0,24.0,12.0,0.0,0.0,50.0,3.0,100.0,3.0,-1.0
3,0.0,77.0,40.0,95.0,87.0,100.0,100.0,73.0,71.0,47.0,34.0,25.0,17.0,0.0,67.0,1.0,-1.0
4,48.0,68.0,59.0,95.0,100.0,100.0,78.0,62.0,43.0,31.0,0.0,9.0,40.0,11.0,88.0,0.0,-1.0
5,23.0,82.0,57.0,100.0,60.0,70.0,34.0,42.0,0.0,22.0,20.0,12.0,59.0,8.0,100.0,0.0,-1.0
6,35.0,69.0,58.0,100.0,85.0,86.0,65.0,48.0,35.0,13.0,0.0,1.0,53.0,0.0,100.0,25.0,-1.0
7,0.0,84.0,47.0,100.0,100.0,88.0,82.0,61.0,47.0,38.0,5.0,16.0,28.0,0.0,98.0,1.0,-1.0
8,2.0,79.0,32.0,100.0,52.0,70.0,39.0,36.0,12.0,6.0,0.0,7.0,50.0,7.0,100.0,0.0,-1.0
9,0.0,85.0,39.0,100.0,83.0,99.0,87.0,71.0,60.0,44.0,32.0,17.0,55.0,0.0,100.0,1.0,-1.0
10,18.0,75.0,51.0,100.0,100.0,96.0,79.0,65.0,41.0,40.0,0.0,17.0,9.0,0.0,63.0,2.0,-1.0
11,0.0,90.0,41.0,100.0,69.0,86.0,59.0,64.0,45.0,43.0,33.0,22.0,49.0,3.0,100.0,0.0,-1.0
12,35.0,83.0,69.0,100.0,100.0,79.0,84.0,52.0,47.0,31.0,0.0,12.0,14.0,0.0,77.0,2.0,-1.0
13,35.0,78.0,48.0,100.0,76.0,78.0,57.0,41.0,24.0,11.0,0.0,8.0,50.0,7.0,100.0,0.0,-1.0
14,0.0,72.0,19.0,100.0,43.0,87.0,39.0,51.0,22.0,18.0,33.0,0.0,66.0,5.0,100.0,11.0,-1.0
15,54.0,71.0,71.0,100.0,92.0,77.0,70.0,40.0,37.0,10.0,0.0,0.0,50.0,7.0,100.0,9.0,-1.0
16,23.0,86.0,62.0,100.0,71.0,71.0,41.0,43.0,0.0,24.0,7.0,17.0,52.0,7.0,100.0,0.0,-1.0
17,19.0,68.0,32.0,100.0,68.0,79.0,59.0,39.0,25.0,10.0,0.0,4.0,50.0,4.0,100.0,0.0,-1.0
18,0.0,88.0,39.0,100.0,79.0,89.0,76.0,62.0,55.0,36.0,27.0,15.0,54.0,3.0,100.0,0.0,-1.0
19,0.0,85.0,24.0,100.0,49.0,90.0,38.0,56.0,24.0,24.0,37.0,0.0,69.0,4.0,100.0,14.0,-1.0
20,24.0,91.0,67.0,100.0,61.0,65.0,36.0,33.0,0.0,6.0,0.0,13.0,50.0,3.0,100.0,0.0,-1.0
21,64.0,86.0,47.0,96.0,100.0,100.0,90.0,63.0,50.0,35.0,0.0,14.0,32.0,15.0,86.0,0.0,-1.0
22,11.0,65.0,34.0,100.0,66.0,77.0,42.0,38.0,4.0,8.0,0.0,2.0,50.0,7.0,100.0,0.0,-1.0
23,35.0,69.0,55.0,100.0,87.0,81.0,70.0,44.0,34.0,17.0,0.0,4.0,50.0,5.0,100.0,0.0,-1.0
24,12.0,66.0,51.0,92.0,100.0,100.0,74.0,70.0,36.0,42.0,0.0,15.0,35.0,0.0,100.0,9.0,-1.0
25,23.0,80.0,60.0,100.0,100.0,88.0,81.0,61.0,43.0,40.0,0.0,23.0,11.0,5.0,64.0,0.0,-1.0
26,25.0,74.0,47.0,100.0,66.0,74.0,41.0,44.0,4.0,20.0,0.0,9.0,49.0,1.0,100.0,0.0,-1.0
27,49.0,76.0,47.0,93.0,100.0,100.0,88.0,57.0,48.0,24.0,0.0,0.0,43.0,11.0,97.0,0.0,-1.0
28,17.0,78.0,53.0,100.0,68.0,73.0,37.0,41.0,0.0,14.0,25.0,25.0,62.0,0.0,100.0,15.0,-1.0
29,0.0,83.0,32.0,100.0,67.0,93.0,52.0,59.0,26.0,29.0,18.0,5.0,60.0,0.0,100.0,3.0,-1.0
30,16.0,67.0,35.0,100.0,50.0,70.0,36.0,34.0,15.0,0.0,0.0,21.0,48.0,20.0,100.0,9.0,-1.0
31,42.0,59.0,53.0,100.0,87.0,81.0,61.0,41.0,22.0,12.0,0.0,1.0,50.0,1.0,100.0,0.0,-1.0
32,0.0,61.0,22.0,89.0,59.0,100.0,72.0,73.0,53.0,42.0,31.0,12.0,58.0,0.0,100.0,4.0,-1.0
33,24.0,86.0,57.0,100.0,55.0,72.0,30.0,47.0,0.0,26.0,31.0,9.0,69.0,1.0,100.0,0.0,-1.0
34,2.0,70.0,23.0,100.0,50.0,79.0,32.0,35.0,0.0,1.0,10.0,0.0,54.0,0.0,100.0,1.0,-1.0
35,0.0,85.0,22.0,100.0,50.0,88.0,43.0,52.0,20.0,21.0,27.0,2.0,65.0,0.0,100.0,2.0,-1.0
