,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,labels
0,68540.2461,4.731448,17.281587,25.591035,37.626464,-10.839323,-17.086314,-76.603392,139249.7832,6.072061,39.474853,60.613023999999996,84.58749,-25.823081,-40.888745,-185.55205800000002,24112.1299,5.089793,6.767592999999999,10.747865,14.467182999999999,-5.4464440000000005,-8.578708,-24.376008,23777.4795,4.851788,6.671378999999999,10.569084,16.7592,-5.30037,-8.322673,-22.518881,4380.7347,2.93666,1.598541,3.814661,7.123015,-1.014499,-1.7511880000000002,-6.149916,3772.2363,2.679447,1.354499,3.317474,6.171577,-0.8591790000000001,-1.635308,-5.883382,31155.142999999996,5.221851,10.05713,17.790391,23.992860999999998,-7.698434,-13.290146,-29.128558,32291.1362,5.1624419999999995,10.608578,19.22772,25.996374,-8.010769,-13.271467999999999,-34.270757,99876.123,5.354101,25.965743,35.490102,56.94432,-17.130828,-25.924485999999998,-119.32168700000001,70691.2754,4.9084330000000005,16.902544,22.210506,35.852843,-12.119597,-17.548318,-66.49175699999999,30424.6469,5.578582,8.242637,11.417847,15.714894000000001,-6.882981,-9.920912,-19.525769,23901.8393,5.307782,6.464232,9.031559,12.33485,-5.4307989999999995,-7.96966,-17.658393,6555.6452,3.049465,2.317335,6.128832,9.124638000000001,-1.457865,-2.365638,-5.375636,6552.4822,3.0077,2.243706,5.691006,8.388174000000001,-1.425049,-2.2379569999999998,-5.162763,39042.5127,5.949266000000001,12.014265,19.694623,24.001245,-9.876769,-15.905498000000001,-27.701852000000002,33339.5933,5.593839,10.308508,16.959695,21.358431,-8.315672,-13.118367000000001,-25.785132,-1.0
1,182740.3643,16.776756,49.65844,69.168376,99.330843,-30.423786,-47.31145,-221.993507,172119.3164,14.442051000000001,47.888743,71.115085,110.59604099999999,-28.623888,-44.445175,-216.97664500000002,29564.9819,9.07114,8.177361,11.462373,16.935922,-6.123988,-9.618592,-25.273563,29562.2927,8.518438,8.072367,11.219446000000001,17.68939,-5.968314,-9.054546,-26.735501,4806.3943,3.761619,1.6851619999999998,3.0043159999999998,5.587005,-0.9549770000000001,-1.6741099999999998,-6.2817300000000005,4415.9715,3.516829,1.5001360000000001,2.799468,5.932134,-0.833242,-1.533066,-5.510883,37240.0103,9.293575,11.735364,17.186682,24.588292000000003,-8.312594,-13.392803,-31.584384000000004,38804.3149,9.109797,12.258500999999999,18.133841,26.33145,-8.733144,-14.209318,-38.810296,115776.8653,10.997474,29.819805,39.952284999999996,62.580096,-18.087621,-26.875295,-110.92725700000001,81992.3438,9.545355,19.419045999999998,25.137257,37.568806,-12.916383,-18.638360000000002,-71.07091899999999,36518.6309,9.6613,9.873059,12.933454,17.674479,-7.573886,-10.830235,-23.874111,28154.3777,8.701373,7.602736,10.122683,14.005691,-5.860769,-8.474665,-17.65117,8007.0298,4.443555,2.677731,5.1840779999999995,7.774822,-1.5406030000000002,-2.4498279999999997,-5.353825,8064.8189,4.491397,2.674346,5.140207,7.107402,-1.504538,-2.42535,-5.83397,45725.8594,10.385763,13.821845999999999,19.614042,25.206611,-10.645559,-17.12334,-31.120009000000003,38716.3598,9.653945,11.918322,17.02971,21.767634,-8.82289,-14.428107,-30.508746999999996,-1.0
2,255597.9727,5.385551,64.478734,91.53254100000001,108.812526,-45.836881,-68.950159,-344.598944,220880.4297,4.621224,57.535529000000004,85.606162,100.88288399999999,-38.711546000000006,-57.237605,-354.168815,22898.6738,4.950516,5.3819099999999995,7.143814999999999,7.999655000000001,-5.0081430000000005,-6.929346000000001,-10.745776,22128.0127,4.698007,5.207285,7.104848,8.209719999999999,-4.82563,-6.741397,-11.849164,6401.9092,2.695379,1.9789450000000002,4.40339,5.219956,-1.4077,-2.1958,-3.3169440000000003,6048.0086,2.642763,1.83653,4.048,4.899611,-1.307755,-1.999727,-3.7772339999999995,31699.5821,5.233479,8.174297,11.840373,12.865421000000001,-7.608465,-11.476882000000002,-17.571057,32678.3164,5.159498,8.5241,12.807619,13.897153,-7.9618850000000005,-12.464708,-17.068306,142871.582,4.651351,36.039059,49.016935,63.284156,-24.309245999999998,-34.098773,-117.132649,131941.3516,4.629517,31.897634000000004,42.305761,57.52935600000001,-21.907268,-30.787283000000002,-120.807875,28323.3798,5.494463,6.553501,7.9526,9.970889999999999,-6.26334,-8.754163,-14.337242000000002,22845.2334,5.2348040000000005,5.251551999999999,6.4884,7.627966000000001,-5.045261,-6.953073,-11.741928999999999,7401.9168,2.829732,2.249968,5.081977999999999,6.312406,-1.646194,-2.637375,-4.480411,7458.7388,2.81255,2.186817,4.842461,6.067679,-1.586897,-2.427608,-4.2100089999999994,38948.2847,6.007637,9.858356,13.105179,15.150292000000002,-9.720564,-15.48381,-23.689103,34879.7363,5.7243699999999995,8.822156,12.179438000000001,13.761899,-8.559039,-13.665601,-22.771362,-1.0
3,197857.5752,18.822117000000002,51.425026,74.370498,89.81716,-30.356882000000002,-50.017272999999996,-391.18203,280276.1035,17.866839000000002,72.93462099999999,104.748224,125.88064299999999,-44.81635,-97.22477099999999,-759.2671730000001,63468.2239,29.648132,18.011528,25.102081,32.834696,-16.323142999999998,-26.535115,-55.581421999999996,59364.2949,26.595879999999998,16.74271,23.041368,29.063036999999998,-14.868975,-23.76815,-49.579223,13925.3928,10.226502,4.430802,8.311487,10.465516000000001,-3.4532059999999998,-5.775525,-9.675233,11845.6154,10.057412,3.4761480000000002,6.489553,9.275164,-2.878184,-4.5599050000000005,-9.246561,79925.1255,28.979941999999998,27.313853,44.181659,50.311107,-23.278392999999998,-41.850176,-80.915547,81726.2075,28.637235999999998,28.39299,47.10454,54.861982999999995,-23.799864000000003,-43.374244,-78.555662,233100.0225,16.266875,64.446151,97.385462,133.182457,-34.887611,-78.429707,-582.5291139999999,195913.6133,16.017415,55.52066899999999,82.662683,112.238475,-29.218404999999997,-53.709265,-418.126623,77427.7797,34.402029,21.1117,29.381596000000002,41.253572,-20.736751,-32.722415000000005,-85.094037,61583.2195,30.904134000000003,16.68069,22.864202,30.746577000000002,-16.384487,-25.988017000000003,-59.508987,15264.2272,11.004797,4.843255999999999,9.544289,12.07093,-3.9605019999999995,-6.721008,-11.974753999999999,13342.0355,10.075126,3.8298410000000005,6.885394,9.977617,-3.318233,-5.5255339999999995,-12.291143,102686.8306,36.01937,35.522475,58.451471,71.607908,-33.683096,-64.91682800000001,-149.386984,86824.0044,33.66685,29.513203000000004,49.200661,59.56830600000001,-27.506901,-49.781943,-103.221539,-1.0
4,151234.0097,14.2114,38.9514,55.9384,68.4043,-23.0426,-39.5599,-265.6818,250616.6953,14.6187,64.9733,93.7494,124.9881,-39.702,-78.6403,-768.3769,48867.29,18.2942,13.2467,17.5839,23.7781,-12.2954,-19.4249,-41.5055,46394.8105,16.8485,12.6671,16.8366,21.9976,-11.6766,-18.4977,-49.8159,10939.7731,6.9067,3.5693,6.852,9.8082,-2.7934,-4.8174,-8.3876,9375.8324,6.9969,2.8568,5.497999999999999,7.0479,-2.2813,-3.7347,-8.5662,58315.1548,17.6896,19.7261,30.3122,35.645,-17.7172,-30.7956,-66.5263,59827.0601,17.4785,20.5938,32.1013,39.4979,-18.518,-32.8008,-74.6225,206240.1855,13.8521,56.4977,85.4111,132.745,-31.9333,-64.8928,-592.0267,172028.0254,13.6113,47.2281,69.9447,103.0157,-26.5939,-55.5025,-410.6784,60968.0425,21.066999999999997,15.8867,21.3061,30.839000000000002,-15.2946,-24.515,-64.7371,47257.9128,18.8434,12.228,16.7625,22.9873,-11.8144,-18.8993,-54.7213,12123.8905,7.7027,3.9109,7.6129999999999995,11.0704,-3.1616,-5.4077,-15.2693,10689.4333,7.1649,3.1207,5.7976,8.1098,-2.6238,-4.3102,-11.2612,76207.8003,21.548000000000002,25.4861,39.382,50.556000000000004,-24.473000000000003,-45.0581,-126.5057,63169.0354,20.2184,21.0502,33.3961,42.7381,-19.7945,-36.0411,-74.8561,-1.0
5,313861.289,7.018607,84.30475,116.55174,145.83098999999999,-57.698783999999996,-86.47277700000001,-438.168708,265904.9141,5.627283,73.67892900000001,104.56039,129.19574,-47.68209,-72.46079499999999,-388.625929,29085.9384,6.487178,7.336697999999999,9.156391000000001,11.126235000000001,-6.730078,-9.471202,-13.848192999999998,28618.6904,6.16448,7.24113,9.152066,10.925786,-6.579708,-9.361863,-13.470354,7666.9981,3.194082,2.354132,4.053237,4.929744,-1.749714,-2.677694,-4.27735,7348.9028,3.1454150000000003,2.21178,3.8454050000000004,4.899565,-1.66028,-2.425569,-4.225484,40503.477,6.722021000000001,11.457859,14.679551000000002,16.722410999999997,-10.292823,-15.901635,-21.385710999999997,41801.4976,6.648345,11.871055,15.336651999999999,18.151982,-10.733856,-17.158473,-24.081426999999998,178246.6602,5.643585,48.323539000000004,65.647522,87.411185,-30.328406,-46.431108,-175.317016,163925.6953,5.6763900000000005,43.194609,58.20371,79.387327,-27.747790000000002,-39.726243,-162.514604,36212.3228,7.2077350000000004,9.000606,11.149041,14.191984,-8.501700999999999,-12.015079,-19.362249,31306.3291,7.007817,7.6577210000000004,9.520911,11.577846000000001,-7.35359,-10.305859,-15.784203,9009.7114,3.336581,2.7507330000000003,4.739889,5.865507,-2.071988,-3.368063,-5.30017,9110.2527,3.3603589999999994,2.670744,4.558275,5.4897480000000005,-2.017621,-3.031951,-5.270333,50232.0254,7.737546000000001,13.994674,17.992151999999997,21.549544,-13.310215,-21.396836999999998,-31.144516999999997,45275.0947,7.31987,12.64138,16.154777,19.700716,-11.826825999999999,-18.640214,-28.090624,-1.0
6,6988.4302,2.618064,1.428123,2.068268,5.371117,-1.0631469999999998,-1.7378200000000001,-7.02672,119231.1504,5.328825,31.515012,49.060855,75.171944,-22.254172,-34.044999,-145.30385,20858.0434,4.454219,5.645011,9.747094,15.080544,-4.580021,-7.43743,-22.480845000000002,20712.7905,4.273059,5.566758,9.619796000000001,13.644910999999999,-4.486067,-7.156480999999999,-18.539044,4133.2293,2.686269,1.446346,3.4384040000000002,6.478608,-0.92379,-1.6615220000000002,-5.814589,3542.9285,2.46926,1.2417799999999999,3.206204,5.645308,-0.774254,-1.424389,-5.280473000000001,26910.4439,4.513232,8.339366,16.010579999999997,22.351974,-6.395711,-10.74276,-27.834360999999998,27943.1782,4.474913,8.680984,17.218339999999998,23.379061,-6.689349000000001,-10.981748,-30.535096999999997,77372.9121,4.653401000000001,18.474153,24.807845999999998,40.000277000000004,-13.174773000000002,-19.314313000000002,-81.369191,51965.0234,4.107305,11.549125,15.064739999999999,26.513077000000003,-8.981944,-12.433485000000001,-42.153361,29339.6225,5.026254,7.371331,10.573691,12.931641,-6.411487999999999,-9.414977,-19.78725,22957.2934,4.6417019999999996,5.780001,8.561153,11.52741,-5.03221,-7.252635000000001,-15.914054,5810.4798,2.767146,1.984762,5.338712,7.59133,-1.250353,-1.976264,-4.32828,5764.4712,2.726193,1.9328919999999998,5.014539,7.427103,-1.201366,-1.894959,-4.053051,37008.5332,5.222362,10.437211,17.939052,23.065676,-9.086737,-14.237766,-27.093003999999997,31306.0015,4.874939,8.922399,15.61664,20.049174,-7.543683000000001,-11.81171,-23.392205999999998,-1.0
7,160611.9297,6.918976,39.199746000000005,53.134358,64.800864,-27.937610999999997,-40.1582,-164.664761,148500.0762,5.95559,37.499577,55.365370999999996,65.83813599999999,-25.818886,-38.519714,-169.478225,28829.2954,4.8807480000000005,6.819323,10.717914,12.864336,-5.860748,-8.244503,-16.405621,28182.2739,4.721482,6.647628,10.929186,13.027264,-5.687896,-8.058077,-16.160176,5852.0972,2.508744,1.942812,5.053654,6.835999,-1.226925,-1.961393,-3.864018,5344.3347,2.365005,1.7542060000000002,4.5507599999999995,6.405341,-1.082333,-1.6466610000000002,-3.9161010000000003,35802.1866,4.878115,9.455548,17.387985999999998,19.817007,-8.031205,-12.25939,-21.93879,37633.5059,4.8159019999999995,10.052153,19.70672,22.656462,-8.583835,-13.49249,-23.091548,105017.2793,5.694367,25.160703,32.34571,45.543728,-16.97653,-24.054012,-85.613644,84468.4863,5.614039,18.86134,23.708745,34.996055,-13.484329,-18.177687,-64.607699,35515.4155,5.355931,8.230003,11.445323,14.030657000000001,-7.254167,-10.372363,-24.162039,27481.646,5.030399,6.3017769999999995,8.676156,11.205275,-5.509521,-8.004868,-17.670942,7883.0308,2.640773,2.521672,6.915228999999999,9.565643,-1.62471,-2.654419,-5.873009,7947.2149,2.6318610000000002,2.422703,6.344296,8.835705,-1.561935,-2.393757,-5.839548000000001,46472.9473,5.501369,11.834716,20.61222,24.099477,-10.773634,-16.932788000000002,-29.929959999999998,39616.5058,5.248692,10.169472,17.481884,20.670051,-8.999139,-13.727607999999998,-27.419773,-1.0
8,244374.4472,13.661628,59.83701,89.462272,215.80629,-39.678325,-126.355749,-1035.9749140000001,256792.3203,11.40961,66.16702,102.567332,375.841102,-42.054859,-134.841301,-1222.301823,46714.2405,18.87294,12.421097999999999,17.203749,25.45851,-12.488653999999999,-21.633276000000002,-62.215438,44591.5532,17.160285000000002,12.015988,16.198141,23.366598,-11.873302,-20.270691,-67.65264599999999,11136.0396,7.208723,3.531432,6.465371,9.296046,-2.9748810000000003,-5.1538949999999994,-12.105171,9624.8865,7.378952000000001,2.916402,5.4711099999999995,10.076678,-2.478616,-4.216005,-10.220158999999999,57638.5959,18.774294,19.009709,30.359363000000002,41.242638,-18.564357,-34.833207,-85.249897,59182.0638,18.108493,19.382154,31.493471000000003,42.54159,-18.901888,-35.160454,-90.679124,207951.5859,10.636056,57.645258999999996,91.065947,177.935096,-32.8187,-94.236239,-1027.7969130000001,176724.2168,10.667213,49.228004,74.154612,148.991217,-27.699832,-71.882643,-730.268506,58835.0471,21.776464,15.401407999999998,21.604368,39.697727,-15.832987,-27.306358000000003,-106.312243,47504.5701,19.728594,11.9846,16.847854,29.045231,-12.465906,-21.154509,-71.988957,12393.9938,8.081044,3.827117,7.299351,12.022117999999999,-3.342449,-5.92793,-16.005628,10713.8951,7.66104,3.094046,5.548036,9.421788000000001,-2.8228020000000003,-4.992235,-16.525895000000002,77750.8196,23.206782,25.327801,40.468419,56.943673,-26.178225,-51.965851,-183.435922,65563.6836,21.981454,21.535892,35.326298,48.261632,-22.052888,-43.98514,-149.261387,-1.0
9,9768.3086,4.148581,2.033332,2.702961,6.11932,-1.368455,-2.1006009999999997,-8.620336,154519.4629,12.176039,42.174402,59.201729,81.80058299999999,-26.810322999999997,-41.825778,-181.778889,28524.9487,8.25928,7.8727800000000006,10.920166,18.137706,-6.147279,-9.879176,-26.628364,28127.7129,7.789755,7.6682559999999995,10.595661,17.323082,-5.982289,-9.34277,-24.588596,5519.8909,4.010428,1.8812419999999999,3.1643209999999997,6.135839,-1.159356,-2.073036,-6.758236999999999,4793.5064,3.627982,1.58616,2.782532,6.098571,-0.953845,-1.6774080000000002,-5.4081660000000005,36414.6113,8.052133,11.533553999999999,16.570593,25.310126,-8.588566,-14.609857,-35.716957,37347.4941,7.910716000000001,12.028267999999999,17.677076,24.851041,-8.961003,-15.117854000000001,-39.110742,99220.832,8.49244,24.90184,32.950531,55.956614,-15.754741000000001,-24.494518,-89.9046,67986.7217,7.363364999999999,15.66257,20.032452,32.238851000000004,-10.890327000000001,-15.378289,-53.605962,41152.3803,9.275853,11.083269,14.310038,21.39552,-9.088998,-13.447246,-27.056523,32100.5293,7.48353,8.705009,11.214938,14.972520000000001,-7.173008,-10.381673,-21.408414,7872.5828,4.351102,2.515152,4.365173,6.677796000000001,-1.577775,-2.569682,-5.370369999999999,7957.1426,4.385665,2.4827060000000003,4.37223,6.118026,-1.521744,-2.39502,-5.013172,51272.4462,8.955438000000001,15.740065,21.994385,30.372003999999997,-13.034682,-21.298955,-40.388560999999996,43476.4336,8.022035,13.327791,18.842669,24.952794,-10.777494,-17.459077,-31.694087,-1.0
10,252135.3632,5.3199440000000005,63.785166000000004,91.4915,115.77968500000001,-45.669587,-72.481154,-320.40214199999997,218919.1914,4.58714,57.149786999999996,85.875962,105.202684,-38.65585,-58.767605,-270.286234,23272.3589,4.978902,5.427231,7.325189,8.26787,-5.076208,-7.026928999999999,-12.936936,22482.9409,4.7328790000000005,5.264965,7.354177,8.153564999999999,-4.90817,-6.721455000000001,-11.032106,6525.2522,2.697484,2.030298,4.481694,5.447712,-1.4409379999999998,-2.1555560000000002,-3.5011639999999997,6161.9904,2.642977,1.8848880000000001,4.143544,5.158519999999999,-1.320627,-1.897782,-3.356465,31904.9321,5.229315,8.205867999999999,12.10544,13.353523999999998,-7.6867339999999995,-11.354316,-15.803185999999998,33192.3452,5.205442,8.553352,13.186770999999998,14.650019,-8.119937,-12.144156,-18.898170999999998,142597.4258,4.6578919999999995,35.79844,48.255077,65.89874499999999,-24.252574,-33.129252,-139.74962,130096.2421,4.583581,31.545365999999998,42.046434999999995,56.062229,-21.727281,-29.931906,-124.21187900000001,28788.1206,5.536986,6.613154,8.126814999999999,9.588515,-6.345479,-8.895796,-14.411375,22994.5034,5.236972,5.246679,6.636252000000001,7.873657000000001,-5.0464,-7.005211999999999,-11.620842,7512.8555,2.827141,2.301028,5.195054,6.650083,-1.6765400000000001,-2.60248,-4.536987,7548.4531,2.8067509999999998,2.2334009999999997,4.90341,6.0984940000000005,-1.601725,-2.372265,-3.921282,39312.0259,6.030399,9.880659,13.425170999999999,14.702972,-9.788841,-14.986752,-23.808098,35004.3691,5.709788,8.851925,12.297699,13.699951,-8.582397,-13.183169,-20.475870999999998,-1.0
11,146583.8476,4.220107,39.740904,60.679593000000004,93.030637,-25.169942000000002,-47.743163,-368.53358399999996,156334.0625,3.6698160000000004,44.208153,72.085931,117.260423,-26.961778000000002,-58.259243999999995,-421.44375099999996,21521.5273,5.200089,6.603575,11.523978999999999,14.064017999999999,-5.196117,-7.720161,-17.026146,20785.2924,4.932241,6.6745350000000006,12.159044,14.825042000000002,-5.150405,-8.046383,-16.65685,5856.8535,3.199709,2.586457,6.462741,9.262468,-1.619859,-2.798889,-5.273887,4946.8493,3.301143,2.000368,4.944523,6.756025,-1.302886,-2.1260529999999997,-4.6295720000000005,25298.7847,5.149209,11.178728999999999,21.575553,24.399117999999998,-7.712214,-13.270741000000001,-23.704195000000002,26066.0337,5.129452,11.641739999999999,22.818927,26.229981,-8.007747,-13.675785000000001,-26.192895,128522.4414,3.564427,36.496378,57.900833,114.27594599999999,-21.975177,-40.694423,-390.783243,108560.7304,3.731157,30.740817,47.701541999999996,93.961598,-18.223101999999997,-33.673955,-244.697098,27235.5518,5.723827,7.9316889999999995,12.055439999999999,16.453608,-6.587308999999999,-10.346582000000001,-29.304507,22236.6704,5.4496150000000005,6.322447,9.889733999999999,12.830828,-5.296345,-8.017401,-20.052132999999998,6500.0125,3.4074230000000005,2.800898,7.15079,10.838325,-1.815209,-3.274341,-7.9673169999999995,5712.7412,3.2579279999999997,2.183538,5.34203,7.936058,-1.507566,-2.630066,-6.688849,33585.6494,6.02761,14.428741,27.28312,32.68553,-10.664821,-19.227,-45.956959999999995,28649.5323,5.862798000000001,12.447837,24.957697,29.377287,-8.988614,-16.009793,-29.715358000000002,-1.0
12,217307.4492,14.246122,51.157228,70.915679,96.30624499999999,-35.284467,-65.695157,-513.466749,232532.2148,13.080358,53.368277,75.429037,116.11940600000001,-37.819274,-72.095928,-683.497447,33521.0678,19.881882,8.906077,11.753264,16.685467000000003,-8.657159,-13.512159,-28.933338,32405.1011,18.185973999999998,8.661052999999999,11.618775999999999,16.467928,-8.280413000000001,-12.768006,-23.182072,9323.6547,7.960241000000001,2.838502,4.709763,6.917835,-2.35545,-3.8020940000000003,-7.604592,7996.5806,8.129811,2.363562,3.9426309999999996,5.685725,-1.977373,-3.176823,-5.908208,44560.01,20.485994,14.813823000000001,22.447217000000002,27.411184999999996,-13.541761,-23.498122,-53.353069,45883.8984,19.835845000000003,15.168525,22.892864000000003,27.823535999999997,-13.897723000000001,-24.264502,-51.644121999999996,191716.2657,11.589225,50.128578999999995,75.328316,107.233745,-29.812456,-59.470154,-517.763598,163672.7178,11.25717,43.160509999999995,62.482338,92.26501999999999,-25.085786,-47.708635,-405.73490699999996,40706.0456,22.309742,10.697464,14.307004000000001,22.334942,-10.558355,-17.049778,-40.892522,33390.428,20.797394,8.746306,11.687096,17.285566,-8.623232000000002,-13.893587,-35.986637,10049.4052,8.84972,3.01278,5.146412000000001,8.061396,-2.5709009999999997,-4.379271,-10.539424,8738.5824,8.299357,2.4191119999999997,4.159098,7.725664,-2.178684,-3.7312220000000003,-9.583546,57047.4138,23.728723000000002,18.61895,28.091909,38.421226000000004,-17.988172,-32.554519,-73.42716,49006.0398,23.261606,16.185951,25.077178,32.701859999999996,-15.471364999999999,-28.194765999999998,-58.805973,-1.0
