,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,labels
0,2082.4488,1.8715560000000002,0.413652,0.73746,2.996428,-0.31350500000000003,-0.717378,-4.055499,2975.8848,2.13824,0.606811,1.037124,3.569749,-0.44354399999999994,-0.946082,-4.9497349999999996,17918.0742,7.270932000000001,8.48091,20.686379000000002,26.592032,-4.060178,-6.482789,-17.60436,18455.6294,7.0662,8.660084,20.81481,26.674024,-4.1396809999999995,-6.577623,-16.827525,2352.3243,2.175887,1.238212,4.331468,7.532096000000001,-0.531071,-1.1043370000000001,-4.319628,2620.5088,2.26232,1.40025,4.954737000000001,9.301331,-0.613684,-1.284373,-5.348262999999999,18880.2886,6.965762,10.763949,32.478481,42.998022,-4.599085,-7.9887809999999995,-17.718086,20612.9209,7.013547999999999,11.903569000000001,36.308206,47.385945,-5.056405000000001,-9.044858999999999,-21.535275,1410.1394,1.5409680000000001,0.24947600000000003,0.467605,2.584054,-0.185447,-0.417192,-2.574152,1177.4803,1.456642,0.20477,0.397097,2.497383,-0.156936,-0.38326,-2.603805,19769.03,7.254944999999999,9.118178,19.863118,23.941782,-4.212968,-6.3012809999999995,-12.517082,15834.0007,7.114953999999999,7.1973910000000005,16.944342000000002,20.499174,-3.4639889999999998,-5.165042,-10.62843,4046.4668,2.9494380000000002,2.051577,7.325922,12.028085,-0.883804,-1.557758,-4.150087999999999,4331.099,3.116499,2.117074,7.205635000000001,10.051841,-0.934634,-1.631142,-4.333503,20693.0186,7.265971,11.812567999999999,37.713521,47.728438,-4.862387,-8.383652,-16.008638,18016.7256,7.031797,9.772983,30.619884999999996,38.871293,-4.162875,-6.894425999999999,-13.748294,-1.0
1,9737.9263,3.11006,2.326209,3.194482,7.310072999999999,-1.636558,-2.399726,-8.534312,21792.5176,3.7594529999999997,5.895843,8.088413000000001,15.367515,-4.034693,-5.922343,-18.645437,25113.3027,9.238766,10.349256,23.014456,29.337490000000003,-5.74797,-9.075467,-22.273248000000002,26051.7598,9.010424,10.684788000000001,23.614987,29.586140000000004,-5.919397,-9.196854,-19.210423000000002,2652.7385,2.6485849999999997,1.008289,3.184679,5.9992,-0.594434,-1.101474,-3.867803,2599.8819,2.6489119999999997,0.96825,3.023517,5.7608440000000005,-0.5723,-1.092449,-4.406696,25793.3357,7.885772,11.664544,32.212114,39.941759999999995,-6.134657,-10.318736999999999,-28.831596,28062.3979,8.123805,12.982834,36.513321000000005,47.427093,-6.835739,-11.61239,-26.721443,11189.0605,2.12849,2.668661,3.523432,6.948625,-1.9439220000000001,-2.7775090000000002,-8.562172,6991.8086,1.796039,1.687539,2.288864,5.355168,-1.1656090000000001,-1.785102,-5.420557,27883.1616,8.639228999999998,11.269624,23.998613,28.085533,-5.955081,-8.670919,-17.824059,23668.1795,8.591225,9.308292999999999,20.354215,25.467072,-5.130923,-7.616510000000001,-13.893301999999998,4652.0137,3.4024589999999995,1.8500990000000002,5.536798,8.429605,-1.0529870000000001,-1.765263,-4.164082,5103.0937,3.5826580000000003,1.9566569999999999,5.451962,8.055594000000001,-1.126826,-1.803046,-3.367125,28673.5,7.834174000000001,13.02392,36.849342,45.024152,-6.635614,-10.80988,-20.417953,24997.0544,7.3670979999999995,10.73413,29.285627,36.915481,-5.643459,-9.0911,-17.411556,-1.0
2,2859.8291,1.874801,0.561025,0.723783,1.184042,-0.43171099999999996,-0.5573779999999999,-1.112832,3801.7479,1.979742,0.781667,0.99795,1.494753,-0.5759,-0.739251,-1.5389540000000002,19772.281000000003,5.885324,8.096414999999999,16.016036,17.62167,-4.606990000000001,-6.546142,-8.1072,19629.3076,5.686596,8.077652,16.349701,17.872578,-4.569074,-6.5462419999999995,-8.324694000000001,2435.877,2.147178,1.1792049999999998,3.946197,5.350658999999999,-0.564625,-0.9021040000000001,-1.463873,2611.1909,2.197748,1.193838,3.864292,5.310241,-0.609448,-0.9212870000000001,-1.459898,22331.3203,6.06804,10.655683,26.927244,30.765425,-5.604467,-8.598483,-10.654425,23827.4366,6.077294,11.712163,30.972341999999998,35.338218,-6.122908,-10.079513,-12.203816,1626.5517,1.524422,0.29923299999999997,0.42000600000000005,1.292905,-0.22569699999999998,-0.336111,-1.116723,1258.7058,1.468191,0.22109,0.313075,1.058068,-0.168919,-0.27021100000000003,-1.1240620000000001,21563.29,6.0820940000000006,8.872409,16.955467000000002,18.457875,-4.930617,-7.070288000000001,-9.412002000000001,17000.0481,5.948518,6.798621000000001,13.779695000000002,15.035522,-3.9302900000000003,-5.529661,-6.976305,3939.366,2.638602,1.7540619999999998,6.062201,8.352646,-0.93009,-1.5396020000000001,-2.435679,4423.5345,2.808242,1.828195,5.652064,7.556331,-1.005267,-1.559058,-2.317685,23072.6016,6.335096,11.233717,30.575709999999997,35.110613,-5.826832,-9.616986,-12.181425,21085.9468,6.192581,9.757444,25.250784,28.553445,-5.171966,-8.070277,-10.562981,-1.0
3,13612.7058,7.730492999999999,2.817612,3.611968,4.111701,-2.397119,-3.223202,-6.754324,16235.6542,9.114023,3.678583,4.899092,5.426113,-2.89948,-3.865743,-7.821164,46634.4148,13.598989999999999,18.009419,37.702056,40.990328000000005,-12.391471000000001,-17.99868,-24.463373999999998,46788.0898,13.110470000000001,18.195782,38.494833,42.950826,-12.441018,-18.289168,-23.972668,5007.0118,3.583935,2.051254,5.987214,7.967255000000001,-1.21646,-1.941644,-2.736094,5456.8069,3.7335269999999996,2.09896,5.863164,7.698302,-1.33559,-1.9943509999999998,-2.963252,49235.6133,13.208658999999999,21.042313,52.73564399999999,60.321725,-13.531787,-21.73262,-25.732762,52954.6352,13.476606,23.434229000000002,60.649815000000004,69.76266700000001,-15.061678,-25.820832,-35.048407,7988.6325,4.114872,1.5390620000000002,1.9098330000000001,2.711665,-1.22596,-1.6461860000000001,-3.1751970000000003,6202.4516,3.748257,1.1214030000000001,1.364203,2.107559,-0.8472209999999999,-1.09155,-2.4150110000000002,48893.8418,13.325732,19.107677,40.473181,44.913273,-12.634413,-18.179748999999997,-24.481707999999998,41107.6758,13.215383,15.208329,31.215358000000002,34.40732,-10.582226,-15.026828,-21.091911,8559.2161,4.968207,3.21838,9.143495,12.265916,-2.2247790000000003,-3.911166,-5.525956,9444.4312,5.267681,3.366725,8.866335000000001,11.351001,-2.362062,-3.770697,-5.164723,50783.7763,13.655823000000002,22.385263000000002,60.70926,71.36420600000001,-14.216945,-25.091017,-33.048428,46445.3237,13.048072,19.328223,49.716968,57.17831700000001,-12.472261999999999,-20.44422,-26.578597,-1.0
4,4939.1042,2.5066080000000004,1.113372,1.662409,5.077043,-0.750486,-1.346971,-5.18786,5987.0806,2.752949,1.391421,2.063949,5.166071,-0.9093,-1.510082,-6.287825,16454.3779,6.708581,7.1093850000000005,15.637777,21.018367,-3.848118,-6.165795,-16.338224,17113.3967,6.503696,7.351507000000001,15.860053,20.548354,-3.957364,-6.349642,-15.220204,1535.8529,2.076699,0.680883,2.291449,4.334872,-0.35982600000000003,-0.815511,-3.9672629999999995,1695.0492,2.159538,0.752972,2.4640419999999996,5.4936169999999995,-0.386036,-0.8656290000000001,-4.126123000000001,16976.0241,6.470338,8.456636999999999,23.534505,29.880365,-4.204769000000001,-7.221992999999999,-15.658239000000002,18465.8643,6.5445709999999995,9.32103,26.230446999999998,35.137108000000005,-4.636793,-8.283736,-17.663283,4260.3403,1.993386,0.837376,1.196788,3.821307,-0.549226,-0.895119,-3.685029,3026.4676,1.7921200000000002,0.5831390000000001,0.913331,3.048231,-0.379683,-0.720986,-3.1149459999999998,18282.9392,6.549728,7.714936,15.211839999999999,19.900022,-4.002219,-6.216245,-13.604201999999999,14976.2881,6.417621,6.225304,13.308929999999998,16.448066,-3.380959,-5.151122,-10.714071,3145.5074,2.796196,1.382657,4.53977,6.790394999999999,-0.7048260000000001,-1.336734,-3.67337,3462.3148,3.000686,1.483239,4.524592,7.729526,-0.764916,-1.356067,-3.684371,19030.0574,6.515348,9.382394,26.488952,33.336107,-4.5835550000000005,-7.7934660000000004,-13.577882999999998,16515.4246,6.167730000000001,7.76509,21.297362,27.244149,-3.899658,-6.262886,-12.766879,-1.0
5,2337.919,1.968936,0.5343979999999999,0.855931,3.432346,-0.366174,-0.8488370000000001,-4.195386,16702.5908,4.339295,4.211259,6.038801,10.260280999999999,-2.794346,-4.259564,-12.63161,20490.3921,5.144347,8.384551,17.211188,22.958112,-4.668128,-7.402677000000001,-19.395583,21229.2275,5.024618,8.603576,17.588462,22.999948,-4.844639,-7.651729,-19.558088,1850.1858,2.0694,0.719344,2.032476,4.924134,-0.418166,-0.8830110000000001,-4.677008,1916.0335,2.1034580000000003,0.753988,2.035282,4.447832,-0.43171099999999996,-0.923731,-4.023032,20597.5264,4.692836,9.361074,22.960593,28.872765,-4.9526129999999995,-8.221899,-19.696512,22715.4097,4.822136,10.362156,25.655677999999998,32.367996000000005,-5.544762,-9.068753,-22.599298,11232.7295,2.732671,2.482224,3.389035,6.374569999999999,-1.5619020000000001,-2.38787,-8.061231,7658.3745,2.359797,1.65229,2.3170479999999998,5.092341,-0.971058,-1.48322,-4.898291,21637.0747,4.898778,8.640156,17.132459,21.266145,-4.712242,-6.960299000000001,-14.61938,17866.7456,4.866788,7.036441,14.199776000000002,18.314518,-3.939822,-5.729931,-12.425279,3700.0493,2.5758229999999998,1.539236,4.025002,6.356562,-0.837717,-1.383346,-4.078651,4078.4588,2.725662,1.6593799999999999,4.1745790000000005,7.223791,-0.9062479999999999,-1.460186,-3.669019,22056.6674,4.693008,9.903891999999999,24.924051000000002,31.024517,-5.1844790000000005,-8.066059,-16.450063,18999.7133,4.551843,8.211183,20.209954,26.456244,-4.375209,-6.828044,-13.045798,-1.0
6,4673.4824,2.2675240000000003,0.988714,1.581931,4.856217,-0.730117,-1.281443,-5.948836,5374.4968,2.511248,1.165075,1.7308849999999998,4.873442,-0.836832,-1.424973,-6.426641,16277.4148,6.511639,7.059913000000001,15.81465,20.627475,-3.841186,-6.2023410000000005,-14.495107999999998,17074.0664,6.311868,7.2762020000000005,15.910669,20.722361,-3.9712949999999996,-6.129359,-15.703010999999998,1560.736,2.133659,0.6818420000000001,2.351292,4.740365,-0.3591,-0.8470110000000001,-4.377085,1625.8766,2.18879,0.706641,2.38672,4.450096,-0.375742,-0.813142,-3.880043,16834.7994,6.245776,8.462933,24.133938,32.287678,-4.196524,-7.442941,-15.344694,18440.1387,6.27616,9.401431,27.308196000000002,34.408297999999995,-4.682686,-8.193423,-18.830213,4223.75,1.90809,0.782404,1.1217629999999998,3.845485,-0.562451,-0.988165,-4.372338,2892.6265,1.695134,0.520629,0.788021,3.3864389999999998,-0.36679,-0.6904520000000001,-3.4876050000000003,18548.3389,6.37115,7.789679,15.583198999999999,19.244122,-4.0557870000000005,-5.8677839999999994,-13.421870000000002,14855.3879,6.28836,6.260484,13.873935000000001,16.930842000000002,-3.3733809999999997,-5.07923,-10.054084,3062.6635,2.907759,1.338703,4.383919000000001,7.406769000000001,-0.6856720000000001,-1.240308,-3.14309,3355.5635,3.098802,1.444956,4.532497,6.863039,-0.749474,-1.321291,-3.366853,18822.1922,6.273498,9.375863,26.940034000000004,34.177357,-4.486495,-7.6187830000000005,-14.164604999999998,16039.9414,6.00518,7.647169,22.083569,28.3038,-3.7658089999999995,-6.280268,-12.782895,-1.0
7,6804.5252,3.039056,1.7315029999999998,2.733402,5.392832,-1.088018,-1.685677,-6.8287949999999995,27909.8188,6.547356,8.591448,13.738318,21.015765,-5.056023000000001,-7.562023,-23.447538,37834.0834,8.665203,19.017091,44.655279,55.428039,-9.511251,-15.086201,-33.074785,38804.8716,8.369849,19.582545,44.823298,54.497199,-9.773821,-15.408684,-40.555859999999996,3023.0419,2.745047,1.367582,3.439464,6.687849000000001,-0.709906,-1.3269360000000001,-4.585675,3195.759,2.836193,1.3500729999999999,3.596104,5.502368,-0.755359,-1.369697,-5.3031489999999994,36854.9795,7.7048570000000005,20.441591,51.771406,65.414505,-9.718698,-15.712044,-35.870566,40506.0415,7.832727,22.644218,57.969304,73.070031,-10.872313,-18.577683,-38.688434,19292.4497,3.786602,4.806307,6.769291,10.290932000000002,-2.966475,-4.178186,-11.535319,12917.4404,3.130773,3.142544,4.469874,6.539496,-1.798471,-2.549561,-7.900811,38403.8301,7.904783999999999,18.760319,43.646952,52.035457,-9.181491000000001,-13.556277,-27.348046999999998,32791.3159,8.014648,15.781684,35.229098,41.826886,-7.965378,-11.934762,-23.392647,6634.3975,3.822853,3.197253,7.955348,11.565712,-1.646957,-2.746569,-5.117701,7237.9026,4.066669999999999,3.464838,8.498924,11.461766,-1.774635,-2.9407229999999998,-5.336439,39173.1523,7.518894,21.813887,57.488339,72.95326,-10.02619,-16.655707,-31.517438000000002,33748.6494,7.282427,18.308863,46.761331,58.265708,-8.573946000000001,-14.037084,-25.606382,-1.0
8,10254.5513,5.016072,2.095659,2.662145,3.129306,-1.7566560000000002,-2.189365,-3.238505,12508.4202,5.431776999999999,2.746364,3.540865,4.0809940000000005,-2.167837,-2.735161,-4.229144,37211.2754,10.999456,14.416945000000002,28.996447999999997,31.375546999999997,-9.505929,-13.820948000000001,-17.572563,37062.4331,10.62894,14.433932,29.519078000000004,32.159094,-9.495892,-14.086535999999999,-19.531125,4020.6695,3.0851450000000002,1.699709,5.040116,6.634364,-0.957986,-1.50066,-2.248724,4340.1512,3.198873,1.7262549999999999,4.928794,6.480164,-1.031033,-1.5315219999999998,-2.157203,39921.294,10.975777,17.252298,42.066773,47.429753000000005,-10.757263,-17.002017000000002,-20.048863,42738.1924,11.004005000000001,19.091863,47.680836,54.198595,-11.886625,-19.970305,-26.968457,5504.0605,2.654951,1.026159,1.266746,2.2319419999999996,-0.855366,-1.106689,-2.184229,4321.0903,2.504486,0.76223,0.9395700000000001,1.6903279999999998,-0.601657,-0.810962,-1.668937,39626.7312,10.98877,15.511961999999999,31.279126,34.265346,-9.867844999999999,-14.315842000000002,-19.982579,32666.0114,10.853616,12.202257000000001,24.391395000000003,26.620359000000004,-8.164803,-11.743747,-16.100405,7037.0684,4.220395,2.68397,7.7175899999999995,10.072251,-1.785895,-3.095513,-4.2636330000000005,7760.5052,4.499848,2.802681,7.413032,9.347760000000001,-1.8902279999999998,-2.939665,-4.195658,41749.3733,11.233203999999999,18.386252,48.017761,55.474287,-11.413202,-19.986874,-28.641659999999998,38152.2141,11.025544,15.99663,40.193042,45.748665,-10.097342,-16.616664,-21.734131,-1.0
9,9140.375,2.94652,2.527726,3.72684,7.456831,-1.54477,-2.380246,-8.680797,19605.4585,4.949662,6.077459999999999,9.169007,15.300226,-3.3793839999999995,-4.963158,-15.091909,31869.7292,10.560919,16.072824,44.047486,55.629453000000005,-7.253578,-11.232422999999999,-26.229363,32851.5935,10.291337,16.632260000000002,44.587491,57.162924,-7.455764,-11.8022,-27.7337,2594.0797,2.580798,1.19828,4.039785,7.357813,-0.568905,-1.147211,-4.342823,2739.6579,2.664364,1.228934,4.1082730000000005,6.165106,-0.590386,-1.134559,-5.228244,31451.3943,8.998884,17.940186999999998,56.521494999999994,74.681503,-7.452160000000001,-12.538649000000001,-29.273611,34390.9282,9.230953,20.22297,64.958605,82.187472,-8.300241999999999,-14.318289000000002,-31.320518,14200.3594,2.8394630000000003,3.76536,5.274532,8.307702,-2.147116,-2.965739,-9.417565,9164.6118,2.268282,2.41876,3.437043,6.067605,-1.337382,-1.935609,-6.306883,33201.4041,9.787494,16.409193,42.966008,52.723861,-7.1445229999999995,-10.537535,-21.024766,28063.2624,9.918187,13.543951000000002,35.583973,44.018969,-6.152198,-8.942846000000001,-17.719351,5469.071999999999,3.4420610000000003,2.827124,9.173685,13.050586000000001,-1.253858,-2.129227,-4.205166999999999,6053.4312,3.701225,2.9837,9.333985,13.885167000000001,-1.352117,-2.256898,-4.739601,33823.169,8.898805,19.771467,67.015876,88.979127,-7.779642,-13.028935,-25.065426000000002,29231.0115,8.460533,16.193907,53.400701,67.719831,-6.657055000000001,-10.672235,-20.302235999999997,-1.0
