,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,-0.00183278,-0.00772726,0.00289319,0.00156022,0.00916982,-0.00087371,-0.00093554,-0.00452336,0.00243367,0.00216593,0.00818328,-0.00061515,0.00013819,-0.00139184,0.00013836,0.00022043,0.0008597999999999999,0.00015028,8.423e-05,-0.00110915,9.705e-05,-5.756e-05,0.00125604,5.087e-05,0.00845223,0.00934255,0.00522099,0.00848739,0.00140551,0.00090023,0.00111657,0.00125838,-1.0
1,-0.00699339,-0.00466122,-0.0003959,-0.00032336,0.00035933,0.00053224,-0.00582507,-0.00350471,-0.00031248,0.00013886,-0.00057251,7.391e-05,0.00016541,0.00055297,3.517e-05,2.96e-06,-0.00047547,-1.996e-05,-9.903e-05,0.00048402,4.753e-05,4.589e-05,-0.00014467,-6.9e-07,0.00841375,0.000719,0.006805299999999999,0.00059373,0.00057825,0.00047589,0.00049633,0.00015178,-1.0
2,-0.00226229,0.00173564,7.441e-05,-0.01037814,0.01353317,-0.00524302,-0.00215545,0.00328667,8.641e-05,-0.00564053,0.01085215,-0.00435042,-0.00090155,-0.00048639,0.00014397,0.00424394,-0.00329536,-0.00040446,-0.000721,0.00011351,0.00015536,0.00458343,-0.00331434,-0.0002233,0.00285236,0.01784213,0.00393137,0.01298118,0.00103446,0.00538832,0.00074623,0.00566061,-1.0
3,-0.00136569,-0.01549794,-0.00119098,-0.04461788,0.06627434,-0.00145997,0.00274209,-0.0024629,-0.00316375,-0.00721069,0.06169698,-0.00034389,-0.00076592,-0.00273476,-0.00013787,-0.009289,0.01121348,-0.00021987,0.00287338,0.0048008999999999994,-0.00047912,-0.00376046,0.00690646,-0.00092751,0.01560352,0.07990729,0.00485739,0.06211787,0.00284333,0.01456283,0.00561556,0.00791837,-1.0
4,0.00896498,-0.01357129,-0.00293795,-0.00150492,0.00053528,-0.00098271,0.00727421,-0.01012727,-0.00114544,-0.00325752,4.303e-05,-0.0005439,0.00053586,-0.00093282,-0.00027478,-0.00055174,0.00076395,-3.27e-06,0.00045243,-0.00107211,-0.00012421,-0.00070235,0.00050148,-0.00011453,0.01652823,0.00187537,0.01252149,0.00330289,0.00111031,0.00094236,0.00117027,0.00087057,-1.0
5,-0.00195981,-0.04082269,0.00208215,0.00763029,-0.04438897,0.00250981,-0.00485011,-0.02981775,0.00488411,0.00789475,-0.03848441,0.00326866,-0.00065491,-0.00214349,-0.00092019,-0.00021336,-0.00094985,-0.00085598,-0.00161506,0.00058684,-0.00025228,0.00030980000000000005,0.00052188,-0.00090336,0.04092271,0.04510987,0.0306019,0.03942158,0.00242285,0.00129632,0.00173679,0.00108829,-1.0
6,-0.00799302,0.03024604,0.00414533,0.01286586,-0.00981253,-0.0022968000000000003,0.00238706,0.01609414,0.00143877,0.01033127,-0.0039019,-0.00129127,-0.00149318,0.00302865,0.00144459,0.0015717,0.0016309999999999999,-0.00015235,0.00103877,0.0016171,0.00110088,0.00122229,0.00239636,-0.00014558,0.03155781,0.01634293,0.01633369,0.01111879,0.00367276,0.00227016,0.00221495,0.00269402,-1.0
7,-0.00033601,-0.03037119,0.00250542,0.00089518,0.00635723,0.0006681,-0.00225588,-0.01742598,0.00163233,0.00535787,0.00378849,0.00211523,-0.00051098,-0.00109134,0.00010015,-0.00062301,-0.00165037,0.00041357,-0.00119229,0.00148053,6.256e-05,0.00074917,-8.806e-05,0.00076225,0.03047621,0.00645461,0.01764705,0.00689446,0.00120919,0.00181188,0.00190196,0.00107239,-1.0
8,-0.00108168,-0.00199264,-0.00029109,0.00126432,-0.00489741,0.00018815,-0.00099603,5.296e-05,-0.00033384,0.00117225,-0.00218928,0.00025171,-3.629e-05,-0.00035396,-3.773e-05,-0.00013489,0.00041634,4.54e-06,-5.45e-06,4.846e-05,-2.178e-05,-0.00043891,0.00054212,-3.41e-05,0.00228591,0.00506147,0.00105182,0.00249609,0.00035781,0.00043767,5.341e-05,0.00069835,-1.0
9,0.01933934,0.00042987,0.00181055,-0.00106352,-1.85e-05,-0.00027978,0.01928882,0.00043209,0.00181538,-0.00099365,6.37e-05,-0.00024844,0.00311986,-0.00188868,0.00021416,0.00042755,6.945e-05,3.556e-05,0.00311609,-0.00188852,0.00021451,0.00042959,5.996e-05,3.416e-05,0.01942866,0.00109986,0.01937888,0.00102622,0.00365329,0.00043461,0.00365001,0.0004351,-1.0
10,0.0011334000000000001,-0.00051193,6.39e-06,-5.377e-05,0.00274682,-5.246e-05,0.00119773,-0.00011417,-4.6e-06,1.849e-05,0.00214183,-8.401e-05,2.3e-06,3.023e-05,1.634e-05,4.492e-05,-0.00017336,1.25e-06,1.066e-05,5.182e-05,-1.563e-05,5.049e-05,-0.00012192,2.48e-06,0.00124367,0.00274784,0.00120317,0.00214355,3.444e-05,0.00017909,5.517e-05,0.00013198,-1.0
11,0.00555406,-0.00373229,-0.00084914,-0.00394003,-0.00597068,0.00088131,0.00530969,-0.00218602,-0.00055422,-0.00650383,-0.00568294,0.00161816,-3.058e-05,-1.763e-05,-3.842e-05,0.00024643,0.00147002,-9.451e-05,5.33e-06,2.4e-07,-2.772e-05,0.00019040000000000002,0.00115608,-0.00015979,0.00674527,0.007207600000000001,0.00576876,0.00878715,5.218e-05,0.00149352,2.823e-05,0.0011825,-1.0
