,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,0.00234308,-0.00074581,3.833e-05,-0.00101186,0.01304422,0.00018283,0.0025405000000000002,-0.00097203,1.6100000000000002e-05,-0.00189454,0.01531675,0.00012578,-0.0004209,0.00010366,2.327e-05,8.446e-05,-0.00042581,2.221e-05,-0.00071945,4.521e-05,5.571e-05,0.00029264,-0.00106198,6.235e-05,0.00245921,0.01308469,0.00272015,0.01543399,0.00043410000000000003,0.00043468,0.00072302,0.00110332,-1.0
1,0.00420792,0.00461732,-0.00028593,0.01764044,0.00635334,0.00097082,0.00292231,0.00439376,0.00018474,0.00498611,0.01582131,0.00227412,0.00702523,0.00081626,0.00056603,0.00469888,0.00033976,0.00025004,0.00156745,-0.00023531,-4.927e-05,0.00060989,0.0032811999999999997,0.00064554,0.00625364,0.01877478,0.00528007,0.01674356,0.00709511,0.00471778,0.00158578,0.00339926,-1.0
2,0.00719154,-0.00259038,-0.00092415,0.00163617,-0.00482561,0.00064659,0.00746248,-0.00267144,-0.0009607000000000001,-0.0010712999999999999,-0.006878100000000001,0.00087098,-0.00228871,0.0016024999999999998,0.00043043,0.00194246,-0.00141794,0.00023676,-0.00189558,0.00148486,0.00037739,0.00109525,-0.00248363,0.00042339,0.007699500000000001,0.0051363,0.00798425,0.00701531,0.00282692,0.00241656,0.0024373000000000003,0.00274723,-1.0
3,-0.00757866,0.00055339,0.0011515999999999998,-5.916e-05,0.00014553,-3.963e-05,-0.0053096,0.00047162,0.00077831,-0.00050309,-2.243e-05,-1.398e-05,0.00074749,-6.245e-05,-0.00011099,-8.82e-06,-1.677e-05,-2.01e-06,0.00070677,-7.419e-05,-0.00010005,-2.464e-05,-2.26e-05,-9.1e-07,0.007685600000000001,0.00016202,0.00538703,0.00050379,0.00075826,1.906e-05,0.00071766,3.345e-05,-1.0
4,0.00266194,-0.00110606,-0.00073258,0.0032689,-0.00645405,-0.00046346,0.00195235,-0.0023312,-0.00043817,0.00231082,-0.00474495,-0.00018103,0.00033279,0.00021249,-6.863e-05,-0.00020014,0.00014142,1.992e-05,0.00079792,0.00013154,-7.646e-05,-0.00013651,-3.837e-05,-5.54e-06,0.00297421,0.00724951,0.00307216,0.00528083,0.00040076,0.00024587,0.0008123,0.0001419,-1.0
5,0.01120472,0.00489352,-0.00432707,-0.01605832,0.0012921,-0.00355689,0.00756174,0.00152028,-0.00267058,-0.00918609,0.00176028,-0.00236258,-0.00048853,0.00517494,-0.00022965,-0.00126513,0.00355515,0.00039185,-0.00045619,0.00313909,-0.000302,-0.00038615,0.00365656,-0.00023336,0.012969799999999998,0.0164982,0.00816229,0.009647,0.00520302,0.00379384,0.00318641,0.0036843,-1.0
6,0.00437627,0.02042653,0.00042211,0.005783399999999999,-0.03434152,-0.00234273,0.00435754,0.0222866,0.00076592,0.00142766,-0.02839919,-0.00405573,0.00113788,-0.00429212,4.381e-05,0.00023951,0.00114245,-0.00069144,0.00139524,-0.0028011,0.00011238,-0.00077609,0.00443319,-0.00086584,0.02089433,0.03490381,0.02272152,0.02872283,0.0044406,0.0013567,0.00313137,0.00458314,-1.0
7,0.03204983,-0.00879922,0.00025619,-0.0001105,-0.00826172,-5.577e-05,0.01649251,-0.01748252,0.00181788,0.00041332,-0.00585911,-0.00131794,0.00584433,-0.00288792,0.00100793,-0.00029837,0.00095564,-3.548e-05,0.00914478,-0.00469302,0.00124044,-0.00010974,-0.00069818,-0.00010833,0.03323678,0.00826265,0.02410282,0.00601971,0.00659638,0.00100177,0.01035327,0.00071501,-1.0
8,0.00306471,0.00050017,-0.00013344,-0.00257608,0.020958,-0.00117825,0.00196189,0.00094425,-6.202e-05,-0.00333491,0.01153689,-0.00064305,0.0001337,4.843e-05,-1.557e-05,-8.48e-05,0.00087588,-5.524e-05,0.00014966,8.544e-05,-7.34e-06,9.462e-05,-0.00026078,4.625e-05,0.00310812,0.02114858,0.00217818,0.01202643,0.00014305,0.00088171,0.00017249,0.00028124,-1.0
9,-0.00663512,-0.02041159,-0.00026066,-0.00238911,0.00923789,0.00027823,-0.0031736,-0.01658473,-0.00018248,-0.00247556,0.0080529,0.00017049,-0.00186818,-0.00037425,-0.00012384,0.00012998,-0.00161839,0.00016804,-0.00149364,-0.00081183,-8.804e-05,5.898e-05,-0.00150253,0.00016298,0.02146452,0.00954588,0.01688663,0.00842655,0.00190932,0.00163228,0.00170229,0.0015125,-1.0
