,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,-0.00383355,0.03094267,0.00011201,-0.00081098,-0.01078342,6.59e-06,5.05e-05,0.0186708,-1.486e-05,0.00045712,-0.00783212,-0.00016635,0.00045981,-0.00013328,-0.00016653,0.00038093,0.00027066,-5.657e-05,0.0008384999999999999,-0.00068284,-0.00014289,0.00033201,0.0002883,-6.904e-05,0.03117944,0.01081387,0.01867088,0.00784721,0.00050688,0.00047071,0.00109077,0.00044510000000000003,-1.0
1,0.00243965,-0.0059887000000000004,0.00039215,-0.00085805,0.03765354,0.07080068,0.00262429,-0.00513526,-0.00051402,-0.00348013,0.03622904,0.05549744,0.00048528,-0.000686,0.00030933,0.00079995,0.00256044,0.00102637,0.00040871,-0.00054776,6.222e-05,0.00023359999999999999,0.00294693,-0.00096199,0.00647844,0.08019514,0.00578982,0.06636732,0.00089542,0.00287215,0.00068626,0.00310876,-1.0
2,0.01358485,-0.02099688,-0.00200162,-0.00844949,0.00802898,0.00197143,0.00438805,-0.01184848,-5.154e-05,-0.00732853,0.00958488,0.00215571,0.00260524,-0.0023344999999999998,-0.00091908,-0.00749255,0.00647538,7.868e-05,0.00046757,-0.00182359,-0.00011778,-0.00800759,0.00530012,0.00011142,0.02508832,0.01182138,0.01263504,0.01225661,0.00361689,0.00990329,0.00188626,0.00960339,-1.0
3,-0.00015789,-0.00020712,-4.057e-05,0.00177265,0.00025728,-0.00618989,-7.642e-05,-0.0001394,-2.239e-05,0.00053384,-0.00152086,-0.00537714,8.043e-05,-0.00010996,-2.59e-06,-0.004298,-0.00011953,-1.31e-06,4.49e-05,-0.00012165,-1.421e-05,-0.00065758,-0.00013901,-0.00045488,0.00026358,0.00644385,0.00016054,0.00561352,0.00013626,0.00429966,0.00013044,0.00081157,-1.0
4,-0.00021617,-0.0029281999999999997,0.00639787,0.00433268,0.00778782,-0.01843285,0.00085863,-0.00277629,0.01829177,0.00539877,0.00473538,-0.01565893,-2.9299999999999997e-05,0.00024883,-0.00011414,5.536e-05,-0.00040497,0.00079317,-0.00014393,0.00018198,0.00363059,7.485e-05,-0.0006985,0.00052376,0.00703945,0.02047418,0.01852117,0.01722709,0.00027532,0.00089229,0.003638,0.00087626,-1.0
5,-0.00074702,-0.00287739,0.00113786,-0.00992995,0.01196288,0.03780228,-0.00010595,-0.00147361,-0.00107298,-0.01214839,0.01562065,0.03408851,-0.00018462,-0.00033362,0.00010763,0.00033955,0.00093555,0.0030784000000000002,-0.00010991,-0.00013621,-0.00025456,-0.00020762,0.00148585,0.00260608,0.0031831,0.04087453,0.00182593,0.03941592,0.0003962,0.00323529,0.00030893,0.00300708,-1.0
6,0.00039538,7.823e-05,1.047e-05,0.00148059,-0.00222819,-0.00044569,0.00025802,0.00016744,-3.169e-05,0.00076188,-0.00065637,-2.39e-06,1.556e-05,3.47e-06,1.17e-06,0.00021682,-0.00032976,-7.069e-05,3.13e-06,2.13e-06,-1.9e-07,0.00038506,0.00053513,1.18e-06,0.00040318,0.00271213,0.00030921,0.00100563,1.599e-05,0.00040093,3.79e-06,0.00065927,-1.0
7,0.00022676,-0.00090501,0.00021776,-0.01138816,-0.00206755,-0.000192,0.00035316,-0.00118704,0.0002504,-0.0100682,-0.00505543,-0.0006456000000000001,-1.341e-05,3.987e-05,-1.184e-05,0.00013529,-0.00070803,3.242e-05,-2.183e-05,6.217e-05,-1.608e-05,0.00045786,-0.00033517,4.151e-05,0.00095807,0.01157592,0.00126352,0.01128463,4.3700000000000005e-05,0.00072157,6.783e-05,0.00056895,-1.0
8,0.0025628,-0.01082791,-0.01187302,-0.00844186,0.008395399999999999,-0.0021051999999999998,0.00160653,-0.00888556,-0.00493481,-0.00441189,0.00541743,0.00069588,0.00024601,-0.00075847,-0.00131712,0.00031197,0.00215087,-4.031e-05,2.417e-05,-0.00068899,-0.00066646,-0.00031418,0.00143389,0.00064103,0.01627206,0.01209048,0.01029012,0.00702122,0.00153968,0.00217375,0.00095888,0.00160177,-1.0
9,-0.00153926,-0.00265428,0.00057508,0.02158189,0.00916283,-0.00159106,-0.00138399,-0.00258394,0.00062821,0.01315509,0.0059223,-0.00261478,0.00677933,0.00202647,0.00015916,0.01444967,0.00518635,-0.00105921,0.00142797,0.00147355,-8.485e-05,0.01172739,0.00413786,-0.00139201,0.00312174,0.02350036,0.00299781,0.01466176,0.00707751,0.01538873,0.00205369,0.01251365,-1.0
