,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,0.00063555,-0.00449349,-7.816e-05,-0.00063696,-0.00484812,-0.00025593,0.01311171,-0.01264077,0.0013870999999999998,-0.00200302,-0.00412669,-0.00070954,-0.00498639,0.00068345,-5.307e-05,-8.356e-05,0.00054184,-3.177e-05,-0.00053663,0.00076853,-6.838e-05,-0.00038355,0.00027499,9.657e-05,0.00453889,0.00489648,0.01826555,0.00464167,0.00503329,0.00054917,0.00093984,0.00048172,-1.0
1,-0.00500283,0.00311572,-0.00117439,-0.00891044,-0.01326489,-0.0052283,-0.00500284,0.00311575,-0.00117448,-0.00793753,-0.01024253,-0.00418589,0.0020318,0.00294421,-0.00123074,-0.00073608,0.00540446,-0.0007491,0.00203214,0.00294398,-0.00122915,-4.831e-05,0.00319739,-0.00065823,0.00600959,0.01681334,0.00600963,0.01361747,0.00378302,0.00550556,0.00378252,0.0032648000000000004,-1.0
2,-0.00027056,-0.00034795,4.467e-05,0.00590379,-0.00345577,-0.00124488,-0.00039292,-0.00045126,0.00013479,0.00515606,-0.00245195,-0.00091991,-0.00011693,-9.86e-05,9.39e-06,-0.00019172,0.00092958,-0.00033625,-9.31e-06,-7.814e-05,1.124e-05,-3.804e-05,0.00073051,-0.00023141,0.00044302,0.00695319,0.00061335,0.00578301,0.00015324,0.00100694,7.949e-05,0.00076723,-1.0
3,0.00446152,0.01450843,0.00313789,0.01519147,-0.01160614,-0.00116651,0.00350361,0.00971272,0.00178802,-0.00107277,-0.01417448,-0.00357748,0.00226559,-0.00307441,0.0011220000000000002,0.00248317,0.0037891999999999995,-0.00089431,0.00304781,-0.00327684,0.00077846,0.00180765,0.0040649,-0.00158874,0.01549987,0.01915318,0.01047899,0.01465828,0.00398042,0.00461779,0.00454233,0.00472389,-1.0
4,0.00121944,0.0032959000000000005,-0.00095518,0.00223873,-0.00191508,-0.00389981,0.0026018,0.00187255,-0.00208072,0.00194106,-0.00128014,-0.00380353,0.00011203,5.345e-05,0.00094177,-0.00043509,7.827e-05,0.00046969,-0.00023505,0.00012227,-5.185e-05,-0.00017277,4.752e-05,0.00039648,0.00364175,0.00488753,0.00382167,0.00445795,0.00094991,0.00064501,0.00026998,0.00043509,-1.0
5,0.00267115,-0.00383774,-0.00022137,0.00181651,-0.00465675,-0.00173173,0.00331222,-0.00418192,-0.0003942,-0.00735524,-0.01037675,-0.00370744,-0.00060606,-0.00038319,0.00021987,0.00222178,0.00309084,-0.00047526,-0.00031600000000000004,-0.00056563,0.00017189,0.00102252,0.00224424,-0.00046989,0.00468106,0.00528998,0.00534927,0.01324846,0.00074998,0.00383608,0.00067033,0.00251057,-1.0
6,-0.00107273,-6.394e-05,0.00020704,-0.0001609,-0.00024905,-1.728e-05,-0.00064769,-0.00010369,0.00013169,-0.00052327,-0.00060232,1.485e-05,3.939e-05,-7.26e-06,-7.2000000000000005e-06,1.378e-05,1.039e-05,9.000000000000001e-07,1.937e-05,-9.33e-06,-3.89e-06,3.951e-05,4.204e-05,-1.18e-06,0.0010944000000000001,0.00029701,0.00066903,0.00079802,4.069e-05,1.728e-05,2.185e-05,5.771e-05,-1.0
7,-0.00477167,-0.01396808,-0.00031797,0.0028923,-0.01322782,-0.00122559,-0.0049144,-0.0100152,0.00032302,0.00129673,-0.00876719,-0.00051746,-0.00015576,-0.0013931,-0.00028661,8.715e-05,-0.00060221,-5.137e-05,-0.00059284,-0.00099761,-0.00012545,-7.104e-05,-5.149e-05,6.65e-05,0.01476405,0.01359569,0.01116064,0.00887766,0.00143078,0.00061065,0.00116723,0.00011009,-1.0
8,-0.01253394,0.01545222,-0.02026707,0.01379584,-0.03293463,0.05119995,-0.00981446,0.01444557,-0.01369,0.01415446,-0.03429469,0.03687275,-0.00082699,0.00022037,3.059e-05,-0.00210971,-0.00591621,0.01307033,-0.00060839,0.00068381,-0.00031386,-0.00078497,-0.0068284999999999995,0.0102176,0.02840114,0.06242155,0.02219041,0.05230750000000001,0.00085639,0.01450124,0.00096759,0.01231438,-1.0
9,-0.00100871,0.01146595,-0.00125804,-0.01611754,0.00172374,-0.00067379,-0.00411844,0.00663435,-0.00121497,-0.00830904,0.00645145,-0.00046778,-0.00086158,0.00089893,-0.00027138,-0.00319184,-0.00471937,0.00052385,-0.0004859,1.126e-05,-0.00017157,-0.00234031,-0.00349925,0.00049277,0.01157878,0.01622345,0.00790268,0.01052996,0.00127438,0.00572143,0.00051543,0.00423847,-1.0
