,0,1,2,3,4,5,6,7,8,9,labels
0,2.0,6.0,4.0,8.0,3.0,5.0,4.0,5.0,3.0,3.0,-1.0
1,2.0,7.0,2.0,13.0,3.0,2.0,1.0,6.0,3.0,13.0,-1.0
2,3.0,8.0,1.0,12.0,4.0,12.0,2.0,4.0,1.0,2.0,-1.0
3,3.0,3.0,4.0,3.0,2.0,5.0,3.0,6.0,1.0,7.0,-1.0
4,4.0,3.0,2.0,3.0,4.0,12.0,1.0,6.0,3.0,9.0,-1.0
5,4.0,9.0,4.0,3.0,4.0,12.0,3.0,12.0,2.0,13.0,-1.0
6,1.0,6.0,3.0,6.0,4.0,9.0,4.0,10.0,4.0,11.0,-1.0
7,3.0,3.0,2.0,10.0,1.0,12.0,3.0,9.0,4.0,12.0,-1.0
8,1.0,8.0,4.0,8.0,2.0,5.0,3.0,6.0,4.0,7.0,-1.0
9,3.0,8.0,4.0,2.0,1.0,11.0,2.0,2.0,1.0,7.0,-1.0
10,4.0,6.0,2.0,13.0,4.0,10.0,2.0,2.0,3.0,2.0,-1.0
11,3.0,8.0,1.0,13.0,3.0,13.0,1.0,10.0,1.0,7.0,-1.0
12,4.0,3.0,2.0,7.0,3.0,3.0,2.0,9.0,3.0,2.0,-1.0
13,2.0,6.0,2.0,4.0,1.0,4.0,3.0,11.0,1.0,10.0,-1.0
14,4.0,8.0,4.0,3.0,1.0,8.0,2.0,11.0,2.0,9.0,-1.0
15,2.0,3.0,2.0,9.0,2.0,5.0,3.0,5.0,3.0,4.0,-1.0
16,2.0,8.0,4.0,1.0,3.0,1.0,1.0,9.0,2.0,4.0,-1.0
17,4.0,5.0,3.0,4.0,2.0,1.0,4.0,6.0,1.0,6.0,-1.0
18,1.0,3.0,2.0,5.0,1.0,12.0,4.0,9.0,4.0,12.0,-1.0
19,2.0,3.0,3.0,2.0,2.0,2.0,4.0,6.0,2.0,9.0,-1.0
20,4.0,2.0,2.0,6.0,4.0,3.0,2.0,13.0,1.0,6.0,-1.0
21,1.0,5.0,3.0,8.0,4.0,2.0,4.0,5.0,2.0,3.0,-1.0
22,1.0,13.0,2.0,4.0,4.0,12.0,2.0,3.0,3.0,4.0,-1.0
23,4.0,10.0,1.0,6.0,4.0,3.0,1.0,4.0,2.0,6.0,-1.0
24,4.0,8.0,3.0,8.0,2.0,2.0,3.0,10.0,2.0,7.0,-1.0
25,3.0,13.0,4.0,12.0,2.0,12.0,4.0,4.0,1.0,7.0,-1.0
26,3.0,11.0,1.0,9.0,1.0,8.0,1.0,10.0,3.0,10.0,-1.0
27,2.0,2.0,1.0,8.0,2.0,3.0,4.0,3.0,2.0,1.0,-1.0
28,1.0,3.0,2.0,13.0,4.0,10.0,4.0,3.0,4.0,2.0,-1.0
29,3.0,9.0,1.0,3.0,4.0,6.0,4.0,3.0,2.0,8.0,-1.0
30,3.0,1.0,1.0,1.0,4.0,3.0,1.0,10.0,3.0,4.0,-1.0
31,4.0,6.0,4.0,3.0,2.0,3.0,3.0,13.0,4.0,2.0,-1.0
32,2.0,11.0,4.0,8.0,3.0,10.0,4.0,13.0,1.0,13.0,-1.0
33,4.0,1.0,1.0,1.0,3.0,3.0,3.0,7.0,1.0,12.0,-1.0
34,4.0,5.0,2.0,11.0,3.0,9.0,1.0,11.0,4.0,4.0,-1.0
35,3.0,11.0,3.0,6.0,3.0,8.0,4.0,9.0,3.0,9.0,-1.0
36,3.0,8.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,11.0,-1.0
37,2.0,3.0,3.0,3.0,1.0,9.0,3.0,4.0,4.0,13.0,-1.0
38,4.0,11.0,4.0,10.0,4.0,13.0,2.0,2.0,1.0,13.0,-1.0
39,3.0,4.0,1.0,4.0,2.0,5.0,4.0,11.0,2.0,10.0,-1.0
40,4.0,6.0,4.0,13.0,3.0,6.0,2.0,5.0,2.0,3.0,-1.0
41,3.0,7.0,3.0,2.0,4.0,3.0,4.0,8.0,1.0,7.0,-1.0
42,4.0,6.0,4.0,8.0,4.0,10.0,3.0,6.0,3.0,2.0,-1.0
43,3.0,13.0,4.0,11.0,2.0,5.0,1.0,11.0,1.0,12.0,-1.0
44,3.0,1.0,3.0,11.0,1.0,8.0,1.0,12.0,4.0,8.0,-1.0
45,3.0,13.0,3.0,7.0,4.0,3.0,2.0,13.0,1.0,10.0,-1.0
46,3.0,4.0,4.0,4.0,3.0,10.0,1.0,9.0,2.0,5.0,-1.0
47,1.0,1.0,1.0,4.0,3.0,5.0,4.0,13.0,3.0,13.0,-1.0
48,4.0,11.0,1.0,1.0,1.0,2.0,1.0,12.0,3.0,1.0,-1.0
49,2.0,3.0,2.0,6.0,1.0,3.0,1.0,11.0,1.0,2.0,-1.0
50,3.0,4.0,1.0,12.0,3.0,12.0,2.0,10.0,4.0,11.0,-1.0
51,2.0,8.0,3.0,9.0,1.0,10.0,2.0,9.0,2.0,12.0,-1.0
52,3.0,8.0,1.0,7.0,4.0,8.0,1.0,12.0,1.0,13.0,-1.0
53,4.0,6.0,2.0,12.0,4.0,3.0,3.0,3.0,3.0,7.0,-1.0
54,3.0,6.0,4.0,12.0,3.0,13.0,1.0,12.0,2.0,9.0,-1.0
55,3.0,1.0,4.0,13.0,3.0,6.0,2.0,6.0,1.0,10.0,-1.0
56,4.0,13.0,4.0,3.0,1.0,4.0,4.0,1.0,4.0,4.0,-1.0
57,4.0,11.0,4.0,9.0,3.0,8.0,1.0,11.0,1.0,5.0,-1.0
58,1.0,11.0,3.0,12.0,3.0,9.0,4.0,10.0,2.0,9.0,-1.0
59,1.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,13.0,-1.0
60,1.0,6.0,1.0,1.0,4.0,12.0,3.0,1.0,4.0,7.0,-1.0
61,2.0,2.0,2.0,10.0,4.0,11.0,3.0,10.0,4.0,5.0,-1.0
62,2.0,4.0,4.0,11.0,1.0,12.0,3.0,12.0,1.0,5.0,-1.0
63,3.0,3.0,1.0,2.0,4.0,13.0,3.0,7.0,1.0,13.0,-1.0
64,1.0,1.0,4.0,13.0,3.0,9.0,3.0,13.0,3.0,2.0,-1.0
65,4.0,6.0,3.0,13.0,2.0,6.0,4.0,1.0,3.0,7.0,-1.0
66,4.0,5.0,4.0,11.0,3.0,3.0,3.0,5.0,1.0,2.0,-1.0
67,3.0,8.0,4.0,8.0,3.0,9.0,1.0,3.0,2.0,13.0,-1.0
68,2.0,12.0,3.0,6.0,1.0,1.0,2.0,5.0,2.0,1.0,-1.0
69,2.0,4.0,1.0,7.0,1.0,2.0,3.0,12.0,3.0,4.0,-1.0
70,1.0,12.0,2.0,5.0,4.0,13.0,2.0,2.0,3.0,5.0,-1.0
71,1.0,10.0,2.0,1.0,2.0,7.0,4.0,2.0,4.0,1.0,-1.0
72,2.0,7.0,4.0,7.0,1.0,1.0,4.0,10.0,4.0,6.0,-1.0
73,2.0,5.0,3.0,5.0,2.0,2.0,4.0,9.0,1.0,13.0,-1.0
74,1.0,6.0,3.0,3.0,1.0,5.0,4.0,9.0,4.0,3.0,-1.0
75,2.0,11.0,3.0,2.0,1.0,2.0,4.0,6.0,1.0,13.0,-1.0
76,4.0,13.0,3.0,9.0,1.0,2.0,1.0,8.0,4.0,8.0,-1.0
77,1.0,9.0,3.0,2.0,2.0,9.0,4.0,10.0,1.0,4.0,-1.0
78,2.0,9.0,1.0,4.0,3.0,4.0,2.0,2.0,3.0,10.0,-1.0
79,2.0,4.0,4.0,2.0,4.0,7.0,4.0,6.0,2.0,6.0,-1.0
80,2.0,1.0,1.0,5.0,4.0,3.0,2.0,13.0,4.0,1.0,-1.0
81,3.0,10.0,2.0,7.0,3.0,6.0,3.0,7.0,1.0,1.0,-1.0
82,3.0,10.0,1.0,7.0,4.0,3.0,4.0,1.0,3.0,1.0,-1.0
83,2.0,5.0,2.0,4.0,1.0,2.0,2.0,7.0,3.0,4.0,-1.0
84,3.0,9.0,4.0,7.0,1.0,4.0,1.0,12.0,3.0,12.0,-1.0
85,1.0,11.0,4.0,13.0,3.0,6.0,4.0,12.0,1.0,13.0,-1.0
86,2.0,12.0,3.0,8.0,4.0,3.0,4.0,10.0,2.0,8.0,-1.0
87,3.0,3.0,4.0,6.0,4.0,13.0,3.0,6.0,4.0,4.0,-1.0
88,4.0,13.0,3.0,6.0,1.0,8.0,1.0,1.0,2.0,8.0,-1.0
89,4.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,12.0,-1.0
90,1.0,1.0,1.0,8.0,2.0,1.0,4.0,2.0,3.0,6.0,-1.0
91,2.0,6.0,1.0,10.0,3.0,1.0,2.0,11.0,4.0,6.0,-1.0
92,2.0,11.0,1.0,11.0,3.0,9.0,3.0,5.0,2.0,7.0,-1.0
93,1.0,9.0,2.0,13.0,2.0,11.0,3.0,9.0,3.0,10.0,-1.0
94,4.0,7.0,3.0,13.0,2.0,12.0,1.0,12.0,2.0,2.0,-1.0
95,2.0,2.0,2.0,1.0,2.0,13.0,3.0,2.0,2.0,9.0,-1.0
96,3.0,5.0,1.0,11.0,1.0,5.0,1.0,4.0,2.0,13.0,-1.0
97,4.0,11.0,3.0,6.0,4.0,6.0,2.0,9.0,1.0,5.0,-1.0
98,4.0,4.0,1.0,8.0,1.0,9.0,3.0,1.0,3.0,8.0,-1.0
99,1.0,4.0,1.0,11.0,1.0,5.0,4.0,5.0,2.0,7.0,-1.0
100,1.0,1.0,3.0,13.0,4.0,5.0,2.0,13.0,1.0,7.0,-1.0
101,1.0,6.0,4.0,9.0,4.0,12.0,1.0,9.0,3.0,2.0,-1.0
102,4.0,12.0,2.0,12.0,4.0,3.0,4.0,8.0,4.0,2.0,-1.0
103,4.0,1.0,1.0,6.0,1.0,4.0,3.0,10.0,2.0,10.0,-1.0
104,4.0,9.0,3.0,5.0,1.0,8.0,2.0,11.0,3.0,8.0,-1.0
105,2.0,6.0,4.0,3.0,1.0,6.0,1.0,9.0,1.0,1.0,-1.0
106,2.0,5.0,2.0,7.0,3.0,2.0,1.0,7.0,1.0,4.0,-1.0
107,4.0,8.0,2.0,10.0,1.0,12.0,4.0,10.0,1.0,9.0,-1.0
108,2.0,9.0,3.0,13.0,2.0,11.0,3.0,9.0,2.0,1.0,-1.0
109,2.0,6.0,1.0,2.0,1.0,11.0,3.0,6.0,2.0,8.0,-1.0
110,3.0,10.0,4.0,12.0,3.0,11.0,1.0,13.0,1.0,10.0,-1.0
111,3.0,8.0,2.0,8.0,3.0,9.0,3.0,1.0,1.0,5.0,-1.0
112,2.0,7.0,2.0,12.0,1.0,10.0,1.0,12.0,3.0,3.0,-1.0
113,1.0,11.0,4.0,5.0,4.0,7.0,1.0,5.0,2.0,10.0,-1.0
114,1.0,10.0,1.0,13.0,2.0,9.0,4.0,10.0,1.0,6.0,-1.0
115,2.0,7.0,3.0,1.0,2.0,5.0,4.0,7.0,3.0,2.0,-1.0
116,3.0,7.0,3.0,1.0,3.0,11.0,1.0,1.0,4.0,13.0,-1.0
117,3.0,10.0,2.0,8.0,3.0,1.0,1.0,3.0,2.0,1.0,-1.0
118,2.0,4.0,3.0,12.0,3.0,4.0,1.0,2.0,3.0,10.0,-1.0
119,1.0,11.0,4.0,5.0,3.0,5.0,4.0,4.0,1.0,2.0,-1.0
120,1.0,4.0,2.0,1.0,1.0,9.0,3.0,5.0,1.0,1.0,-1.0
121,1.0,6.0,3.0,4.0,4.0,1.0,1.0,10.0,2.0,4.0,-1.0
122,4.0,3.0,3.0,5.0,4.0,6.0,2.0,6.0,3.0,4.0,-1.0
123,3.0,4.0,4.0,6.0,4.0,10.0,2.0,9.0,2.0,4.0,-1.0
124,1.0,7.0,3.0,13.0,3.0,12.0,1.0,12.0,1.0,5.0,-1.0
125,3.0,10.0,2.0,8.0,1.0,5.0,4.0,7.0,3.0,8.0,-1.0
126,2.0,12.0,2.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,-1.0
127,4.0,11.0,3.0,11.0,3.0,9.0,4.0,3.0,2.0,10.0,-1.0
128,3.0,8.0,2.0,11.0,1.0,13.0,2.0,13.0,2.0,4.0,-1.0
129,2.0,8.0,1.0,7.0,3.0,8.0,3.0,5.0,1.0,4.0,-1.0
130,4.0,4.0,2.0,8.0,2.0,6.0,1.0,2.0,3.0,8.0,-1.0
131,1.0,5.0,3.0,5.0,2.0,1.0,3.0,7.0,2.0,8.0,-1.0
132,2.0,13.0,1.0,2.0,2.0,9.0,4.0,13.0,2.0,7.0,-1.0
133,1.0,5.0,2.0,6.0,3.0,12.0,1.0,3.0,4.0,3.0,-1.0
134,4.0,13.0,4.0,7.0,4.0,11.0,3.0,11.0,3.0,9.0,-1.0
135,3.0,8.0,1.0,5.0,1.0,11.0,4.0,8.0,3.0,6.0,-1.0
136,2.0,7.0,4.0,10.0,1.0,5.0,2.0,1.0,1.0,1.0,-1.0
137,3.0,6.0,1.0,6.0,3.0,12.0,4.0,3.0,1.0,5.0,-1.0
138,1.0,2.0,3.0,8.0,1.0,11.0,2.0,5.0,1.0,5.0,-1.0
139,3.0,1.0,4.0,12.0,4.0,3.0,3.0,2.0,2.0,1.0,-1.0
140,4.0,3.0,4.0,10.0,4.0,13.0,2.0,3.0,3.0,7.0,-1.0
141,2.0,4.0,4.0,8.0,4.0,7.0,3.0,2.0,4.0,4.0,-1.0
142,3.0,13.0,2.0,2.0,2.0,8.0,4.0,13.0,2.0,11.0,-1.0
143,3.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,3.0,11.0,-1.0
144,1.0,12.0,3.0,6.0,4.0,5.0,3.0,2.0,2.0,12.0,-1.0
145,4.0,1.0,2.0,8.0,4.0,8.0,4.0,4.0,3.0,12.0,-1.0
146,1.0,1.0,4.0,4.0,3.0,11.0,4.0,11.0,2.0,7.0,-1.0
147,3.0,10.0,1.0,13.0,3.0,13.0,1.0,9.0,4.0,2.0,-1.0
148,2.0,2.0,4.0,2.0,4.0,13.0,3.0,1.0,1.0,3.0,-1.0
