,0,1,2,3,4,5,6,7,8,9,labels
0,2.0,2.0,1.0,12.0,2.0,4.0,4.0,13.0,1.0,1.0,-1.0
1,3.0,1.0,3.0,11.0,2.0,4.0,2.0,9.0,1.0,8.0,-1.0
2,2.0,5.0,3.0,7.0,2.0,4.0,2.0,11.0,4.0,12.0,-1.0
3,3.0,2.0,1.0,12.0,1.0,11.0,1.0,1.0,1.0,9.0,-1.0
4,3.0,8.0,3.0,7.0,1.0,2.0,3.0,13.0,3.0,4.0,-1.0
5,1.0,9.0,2.0,8.0,4.0,2.0,3.0,11.0,2.0,12.0,-1.0
6,2.0,12.0,1.0,6.0,4.0,8.0,4.0,2.0,4.0,9.0,-1.0
7,2.0,9.0,2.0,13.0,1.0,8.0,3.0,11.0,4.0,1.0,-1.0
8,3.0,6.0,2.0,10.0,1.0,9.0,4.0,3.0,1.0,13.0,-1.0
9,1.0,5.0,1.0,4.0,2.0,1.0,2.0,13.0,1.0,7.0,-1.0
10,3.0,13.0,2.0,5.0,3.0,12.0,2.0,1.0,1.0,6.0,-1.0
11,3.0,9.0,4.0,6.0,1.0,2.0,3.0,12.0,4.0,3.0,-1.0
12,1.0,11.0,2.0,12.0,2.0,8.0,4.0,9.0,2.0,4.0,-1.0
13,4.0,12.0,3.0,11.0,2.0,6.0,4.0,1.0,2.0,2.0,-1.0
14,4.0,10.0,2.0,1.0,4.0,9.0,1.0,7.0,4.0,4.0,-1.0
15,1.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,1.0,12.0,-1.0
16,3.0,3.0,2.0,2.0,3.0,10.0,4.0,11.0,4.0,12.0,-1.0
17,2.0,13.0,4.0,5.0,4.0,9.0,2.0,12.0,2.0,3.0,-1.0
18,1.0,7.0,3.0,11.0,4.0,13.0,4.0,6.0,2.0,5.0,-1.0
19,3.0,11.0,2.0,10.0,1.0,7.0,2.0,13.0,1.0,6.0,-1.0
20,3.0,6.0,1.0,3.0,3.0,5.0,4.0,8.0,1.0,13.0,-1.0
21,4.0,10.0,1.0,8.0,1.0,5.0,3.0,13.0,4.0,12.0,-1.0
22,2.0,8.0,4.0,6.0,3.0,4.0,3.0,2.0,3.0,7.0,-1.0
23,4.0,3.0,4.0,6.0,4.0,13.0,4.0,2.0,3.0,8.0,-1.0
24,3.0,7.0,2.0,10.0,2.0,13.0,3.0,12.0,3.0,1.0,-1.0
25,1.0,9.0,3.0,3.0,1.0,5.0,1.0,2.0,1.0,4.0,-1.0
26,4.0,13.0,4.0,7.0,3.0,5.0,1.0,9.0,4.0,1.0,-1.0
27,4.0,5.0,3.0,11.0,3.0,9.0,4.0,4.0,1.0,3.0,-1.0
28,4.0,9.0,3.0,11.0,4.0,4.0,3.0,2.0,3.0,5.0,-1.0
29,1.0,10.0,3.0,2.0,1.0,6.0,4.0,12.0,3.0,8.0,-1.0
30,1.0,3.0,1.0,5.0,2.0,7.0,2.0,8.0,2.0,10.0,-1.0
31,3.0,11.0,4.0,1.0,2.0,12.0,2.0,5.0,4.0,2.0,-1.0
32,1.0,11.0,4.0,3.0,4.0,1.0,2.0,6.0,2.0,7.0,-1.0
33,2.0,4.0,4.0,3.0,2.0,8.0,2.0,13.0,2.0,5.0,-1.0
34,1.0,2.0,2.0,1.0,2.0,11.0,4.0,8.0,1.0,10.0,-1.0
35,2.0,1.0,1.0,4.0,4.0,5.0,4.0,7.0,4.0,2.0,-1.0
36,1.0,1.0,3.0,4.0,3.0,7.0,4.0,5.0,2.0,8.0,-1.0
37,3.0,5.0,1.0,1.0,2.0,2.0,2.0,6.0,4.0,9.0,-1.0
38,1.0,5.0,3.0,13.0,3.0,12.0,3.0,10.0,4.0,2.0,-1.0
39,3.0,3.0,1.0,10.0,2.0,6.0,2.0,13.0,1.0,1.0,-1.0
