,0,1,2,3,4,5,6,7,8,9,labels
0,3.0,10.0,1.0,8.0,2.0,11.0,2.0,10.0,1.0,7.0,-1.0
1,3.0,2.0,1.0,11.0,2.0,9.0,2.0,5.0,3.0,9.0,-1.0
2,3.0,13.0,3.0,7.0,4.0,10.0,2.0,6.0,1.0,6.0,-1.0
3,2.0,7.0,3.0,12.0,2.0,12.0,4.0,9.0,1.0,4.0,-1.0
4,3.0,11.0,1.0,13.0,1.0,8.0,2.0,11.0,1.0,7.0,-1.0
5,1.0,11.0,2.0,8.0,2.0,3.0,4.0,2.0,4.0,11.0,-1.0
6,4.0,2.0,1.0,10.0,4.0,1.0,2.0,9.0,3.0,2.0,-1.0
7,4.0,5.0,1.0,4.0,1.0,7.0,2.0,4.0,3.0,2.0,-1.0
8,3.0,13.0,4.0,12.0,1.0,8.0,2.0,8.0,3.0,1.0,-1.0
9,2.0,10.0,4.0,6.0,4.0,11.0,3.0,11.0,1.0,7.0,-1.0
10,2.0,10.0,2.0,1.0,3.0,5.0,1.0,12.0,1.0,5.0,-1.0
11,2.0,9.0,2.0,11.0,2.0,8.0,3.0,9.0,1.0,6.0,-1.0
12,1.0,8.0,2.0,3.0,1.0,1.0,1.0,5.0,3.0,3.0,-1.0
13,4.0,11.0,4.0,3.0,1.0,6.0,2.0,3.0,1.0,4.0,-1.0
14,2.0,3.0,4.0,2.0,4.0,9.0,2.0,9.0,4.0,8.0,-1.0
15,3.0,4.0,2.0,7.0,4.0,8.0,1.0,7.0,4.0,6.0,-1.0
16,1.0,4.0,4.0,10.0,3.0,10.0,4.0,6.0,4.0,3.0,-1.0
17,2.0,10.0,2.0,3.0,1.0,10.0,1.0,1.0,4.0,2.0,-1.0
18,4.0,11.0,2.0,13.0,1.0,8.0,3.0,4.0,4.0,13.0,-1.0
19,2.0,9.0,2.0,11.0,2.0,5.0,2.0,4.0,3.0,9.0,-1.0
20,2.0,11.0,2.0,8.0,1.0,8.0,4.0,3.0,3.0,5.0,-1.0
21,3.0,9.0,3.0,13.0,1.0,1.0,1.0,13.0,2.0,3.0,-1.0
22,4.0,13.0,4.0,1.0,2.0,13.0,4.0,10.0,2.0,11.0,-1.0
23,1.0,1.0,3.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,-1.0
24,1.0,13.0,4.0,10.0,1.0,1.0,2.0,9.0,2.0,10.0,-1.0
