,0,1,2,3,4,5,6,7,8,9,labels
0,2.0,7.0,3.0,2.0,3.0,11.0,2.0,6.0,3.0,4.0,-1.0
1,2.0,13.0,1.0,9.0,1.0,7.0,2.0,5.0,4.0,2.0,-1.0
2,1.0,12.0,1.0,8.0,1.0,5.0,1.0,3.0,3.0,2.0,-1.0
3,2.0,7.0,1.0,5.0,4.0,8.0,3.0,13.0,2.0,11.0,-1.0
4,2.0,7.0,3.0,2.0,1.0,9.0,3.0,10.0,1.0,11.0,-1.0
5,4.0,13.0,2.0,7.0,3.0,10.0,4.0,1.0,4.0,3.0,-1.0
6,1.0,11.0,4.0,12.0,3.0,2.0,4.0,4.0,4.0,7.0,-1.0
7,2.0,7.0,2.0,5.0,2.0,6.0,2.0,11.0,3.0,13.0,-1.0
8,1.0,6.0,1.0,10.0,1.0,12.0,3.0,9.0,1.0,1.0,-1.0
9,1.0,13.0,3.0,9.0,2.0,6.0,3.0,8.0,3.0,11.0,-1.0
10,1.0,4.0,4.0,10.0,4.0,8.0,4.0,5.0,1.0,1.0,-1.0
11,2.0,7.0,3.0,4.0,1.0,9.0,1.0,11.0,1.0,13.0,-1.0
12,4.0,6.0,1.0,4.0,4.0,11.0,3.0,9.0,4.0,12.0,-1.0
13,3.0,5.0,3.0,13.0,4.0,11.0,3.0,7.0,2.0,2.0,-1.0
14,3.0,12.0,4.0,13.0,1.0,9.0,1.0,3.0,3.0,4.0,-1.0
15,1.0,7.0,2.0,3.0,1.0,9.0,2.0,2.0,4.0,8.0,-1.0
16,3.0,12.0,2.0,4.0,3.0,8.0,1.0,6.0,3.0,7.0,-1.0
17,2.0,1.0,1.0,9.0,3.0,6.0,2.0,2.0,4.0,11.0,-1.0
18,2.0,11.0,1.0,12.0,1.0,1.0,2.0,8.0,3.0,10.0,-1.0
19,2.0,4.0,2.0,5.0,2.0,7.0,2.0,1.0,3.0,2.0,-1.0
20,4.0,6.0,3.0,1.0,3.0,13.0,4.0,5.0,2.0,4.0,-1.0
21,3.0,9.0,3.0,7.0,3.0,1.0,2.0,5.0,3.0,10.0,-1.0
22,2.0,9.0,3.0,10.0,4.0,1.0,3.0,11.0,4.0,2.0,-1.0
23,3.0,12.0,4.0,4.0,4.0,1.0,3.0,11.0,1.0,5.0,-1.0
24,3.0,2.0,1.0,3.0,1.0,11.0,2.0,13.0,2.0,12.0,-1.0
25,3.0,2.0,3.0,11.0,3.0,5.0,4.0,7.0,4.0,13.0,-1.0
26,1.0,3.0,2.0,11.0,4.0,10.0,3.0,5.0,1.0,6.0,-1.0
27,2.0,12.0,2.0,13.0,4.0,5.0,2.0,3.0,4.0,11.0,-1.0
28,2.0,2.0,1.0,6.0,2.0,4.0,4.0,1.0,4.0,11.0,-1.0
29,1.0,3.0,3.0,5.0,4.0,1.0,4.0,9.0,2.0,6.0,-1.0
30,2.0,4.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,10.0,-1.0
31,3.0,3.0,4.0,11.0,2.0,8.0,1.0,4.0,1.0,7.0,-1.0
32,2.0,11.0,3.0,4.0,4.0,1.0,2.0,10.0,3.0,3.0,-1.0
33,1.0,5.0,4.0,1.0,1.0,3.0,2.0,12.0,4.0,9.0,-1.0
34,3.0,4.0,4.0,9.0,2.0,7.0,2.0,5.0,3.0,13.0,-1.0
35,2.0,8.0,1.0,1.0,4.0,13.0,4.0,3.0,4.0,4.0,-1.0
36,4.0,9.0,4.0,10.0,1.0,12.0,3.0,4.0,2.0,3.0,-1.0
37,2.0,3.0,1.0,12.0,3.0,8.0,3.0,1.0,2.0,7.0,-1.0
38,3.0,6.0,3.0,10.0,4.0,7.0,2.0,1.0,4.0,3.0,-1.0
39,3.0,8.0,4.0,6.0,4.0,2.0,3.0,12.0,2.0,13.0,-1.0
40,2.0,2.0,1.0,3.0,2.0,8.0,4.0,12.0,3.0,13.0,-1.0
41,2.0,5.0,1.0,3.0,2.0,11.0,4.0,7.0,3.0,4.0,-1.0
42,1.0,5.0,2.0,1.0,4.0,9.0,2.0,11.0,1.0,3.0,-1.0
43,3.0,7.0,4.0,10.0,3.0,1.0,4.0,4.0,1.0,8.0,-1.0
44,1.0,7.0,3.0,2.0,2.0,4.0,3.0,10.0,1.0,11.0,-1.0
45,3.0,1.0,2.0,12.0,3.0,9.0,3.0,10.0,4.0,8.0,-1.0
46,1.0,3.0,2.0,9.0,1.0,4.0,3.0,7.0,1.0,1.0,-1.0
47,1.0,9.0,1.0,10.0,3.0,3.0,1.0,11.0,4.0,12.0,-1.0
48,3.0,12.0,4.0,8.0,2.0,10.0,4.0,4.0,1.0,6.0,-1.0
49,1.0,10.0,4.0,8.0,3.0,4.0,2.0,12.0,2.0,11.0,-1.0
50,4.0,2.0,2.0,9.0,3.0,7.0,4.0,12.0,2.0,8.0,-1.0
51,3.0,1.0,2.0,8.0,1.0,9.0,3.0,12.0,3.0,2.0,-1.0
52,2.0,8.0,3.0,2.0,3.0,13.0,4.0,7.0,4.0,1.0,-1.0
53,2.0,10.0,2.0,8.0,1.0,2.0,3.0,4.0,2.0,6.0,-1.0
54,1.0,4.0,3.0,9.0,4.0,3.0,1.0,2.0,4.0,13.0,-1.0
55,2.0,2.0,1.0,8.0,2.0,10.0,2.0,9.0,3.0,3.0,-1.0
56,1.0,2.0,3.0,7.0,2.0,1.0,1.0,3.0,3.0,9.0,-1.0
57,2.0,6.0,4.0,11.0,4.0,2.0,3.0,13.0,3.0,10.0,-1.0
58,1.0,7.0,3.0,13.0,4.0,2.0,4.0,4.0,4.0,10.0,-1.0
59,3.0,3.0,2.0,7.0,4.0,10.0,1.0,1.0,3.0,13.0,-1.0
60,2.0,2.0,4.0,6.0,3.0,11.0,3.0,3.0,4.0,9.0,-1.0
61,2.0,5.0,1.0,8.0,4.0,7.0,4.0,2.0,3.0,12.0,-1.0
62,4.0,2.0,2.0,12.0,2.0,3.0,1.0,6.0,4.0,9.0,-1.0
63,3.0,8.0,1.0,13.0,2.0,5.0,2.0,4.0,1.0,9.0,-1.0
64,4.0,4.0,3.0,8.0,2.0,3.0,2.0,12.0,4.0,11.0,-1.0
65,3.0,6.0,4.0,5.0,1.0,9.0,4.0,4.0,1.0,11.0,-1.0
66,3.0,6.0,4.0,4.0,3.0,11.0,2.0,5.0,4.0,9.0,-1.0
67,2.0,13.0,2.0,7.0,2.0,6.0,2.0,9.0,4.0,4.0,-1.0
68,3.0,8.0,3.0,13.0,4.0,7.0,4.0,10.0,4.0,3.0,-1.0
69,2.0,7.0,3.0,4.0,1.0,13.0,2.0,1.0,4.0,11.0,-1.0
70,2.0,7.0,3.0,13.0,4.0,8.0,3.0,4.0,1.0,1.0,-1.0
71,2.0,7.0,4.0,13.0,3.0,10.0,3.0,5.0,2.0,11.0,-1.0
72,2.0,4.0,1.0,5.0,2.0,6.0,4.0,8.0,4.0,13.0,-1.0
73,3.0,9.0,2.0,13.0,2.0,2.0,1.0,5.0,3.0,4.0,-1.0
74,1.0,6.0,4.0,11.0,4.0,3.0,3.0,8.0,2.0,9.0,-1.0
75,1.0,11.0,3.0,8.0,2.0,5.0,4.0,4.0,3.0,9.0,-1.0
76,4.0,13.0,1.0,5.0,1.0,12.0,2.0,6.0,4.0,9.0,-1.0
77,3.0,9.0,3.0,7.0,1.0,13.0,2.0,4.0,2.0,1.0,-1.0
78,3.0,11.0,1.0,12.0,4.0,6.0,1.0,3.0,4.0,1.0,-1.0
79,1.0,9.0,1.0,10.0,2.0,11.0,2.0,1.0,1.0,5.0,-1.0
80,3.0,6.0,4.0,9.0,3.0,5.0,3.0,12.0,4.0,8.0,-1.0
81,2.0,8.0,2.0,6.0,2.0,9.0,4.0,1.0,1.0,13.0,-1.0
82,3.0,10.0,4.0,7.0,2.0,2.0,4.0,12.0,4.0,11.0,-1.0
83,1.0,4.0,2.0,7.0,2.0,12.0,2.0,11.0,3.0,9.0,-1.0
84,4.0,2.0,1.0,12.0,3.0,1.0,1.0,7.0,3.0,10.0,-1.0
85,3.0,8.0,3.0,9.0,1.0,6.0,1.0,11.0,1.0,5.0,-1.0
86,2.0,11.0,3.0,8.0,3.0,1.0,1.0,2.0,1.0,5.0,-1.0
87,1.0,2.0,3.0,12.0,1.0,5.0,4.0,4.0,4.0,3.0,-1.0
88,3.0,2.0,2.0,4.0,1.0,13.0,1.0,5.0,3.0,3.0,-1.0
89,4.0,5.0,3.0,1.0,4.0,3.0,1.0,9.0,1.0,6.0,-1.0
90,4.0,11.0,2.0,2.0,2.0,9.0,4.0,4.0,1.0,7.0,-1.0
91,4.0,2.0,3.0,4.0,1.0,10.0,2.0,13.0,3.0,3.0,-1.0
92,2.0,6.0,3.0,11.0,1.0,9.0,4.0,13.0,1.0,1.0,-1.0
93,4.0,2.0,2.0,1.0,1.0,5.0,2.0,13.0,1.0,4.0,-1.0
94,3.0,2.0,1.0,9.0,1.0,8.0,3.0,12.0,2.0,7.0,-1.0
95,2.0,1.0,3.0,2.0,4.0,8.0,2.0,13.0,2.0,4.0,-1.0
96,2.0,13.0,4.0,8.0,3.0,11.0,2.0,3.0,2.0,12.0,-1.0
97,2.0,9.0,1.0,10.0,4.0,3.0,2.0,13.0,2.0,11.0,-1.0
98,3.0,5.0,4.0,7.0,2.0,9.0,3.0,12.0,1.0,3.0,-1.0
99,4.0,13.0,4.0,8.0,4.0,7.0,3.0,3.0,2.0,2.0,-1.0
100,2.0,6.0,4.0,13.0,4.0,2.0,3.0,7.0,2.0,1.0,-1.0
101,1.0,11.0,3.0,5.0,3.0,10.0,1.0,12.0,2.0,1.0,-1.0
102,3.0,11.0,2.0,2.0,3.0,3.0,4.0,7.0,3.0,5.0,-1.0
103,1.0,4.0,4.0,12.0,1.0,1.0,2.0,10.0,1.0,5.0,-1.0
104,2.0,2.0,4.0,10.0,1.0,5.0,4.0,8.0,2.0,7.0,-1.0
105,2.0,5.0,1.0,2.0,2.0,12.0,1.0,10.0,1.0,13.0,-1.0
106,2.0,6.0,3.0,11.0,1.0,5.0,1.0,4.0,3.0,9.0,-1.0
107,4.0,2.0,3.0,8.0,3.0,11.0,3.0,9.0,2.0,5.0,-1.0
108,2.0,10.0,1.0,9.0,1.0,5.0,4.0,8.0,2.0,11.0,-1.0
109,3.0,9.0,4.0,7.0,3.0,4.0,4.0,13.0,3.0,10.0,-1.0
110,3.0,9.0,1.0,3.0,2.0,13.0,2.0,2.0,1.0,12.0,-1.0
111,2.0,6.0,3.0,7.0,3.0,5.0,4.0,2.0,1.0,13.0,-1.0
112,3.0,11.0,3.0,6.0,3.0,4.0,4.0,2.0,3.0,9.0,-1.0
113,3.0,9.0,3.0,4.0,4.0,3.0,2.0,12.0,3.0,1.0,-1.0
114,4.0,13.0,3.0,7.0,4.0,11.0,4.0,2.0,2.0,12.0,-1.0
115,2.0,6.0,1.0,10.0,4.0,2.0,4.0,1.0,2.0,3.0,-1.0
116,2.0,8.0,4.0,1.0,3.0,11.0,4.0,10.0,3.0,9.0,-1.0
117,1.0,6.0,4.0,10.0,2.0,11.0,2.0,2.0,1.0,13.0,-1.0
118,1.0,6.0,3.0,9.0,3.0,7.0,1.0,4.0,3.0,3.0,-1.0
119,2.0,5.0,2.0,11.0,1.0,10.0,1.0,13.0,1.0,12.0,-1.0
120,4.0,9.0,1.0,2.0,1.0,11.0,2.0,3.0,3.0,8.0,-1.0
121,2.0,5.0,2.0,3.0,4.0,12.0,3.0,4.0,1.0,10.0,-1.0
122,2.0,2.0,4.0,1.0,2.0,3.0,1.0,12.0,4.0,7.0,-1.0
123,2.0,9.0,1.0,10.0,3.0,4.0,1.0,13.0,4.0,3.0,-1.0
124,2.0,13.0,1.0,3.0,1.0,4.0,3.0,2.0,4.0,5.0,-1.0
125,1.0,8.0,2.0,13.0,2.0,6.0,2.0,12.0,3.0,10.0,-1.0
126,1.0,7.0,3.0,11.0,3.0,2.0,3.0,3.0,4.0,13.0,-1.0
127,1.0,5.0,1.0,12.0,3.0,10.0,1.0,3.0,2.0,8.0,-1.0
