,0,1,2,3,4,5,6,7,8,9,labels
0,1.0,7.0,3.0,5.0,2.0,11.0,1.0,2.0,4.0,1.0,-1.0
1,1.0,10.0,4.0,6.0,1.0,7.0,4.0,4.0,4.0,2.0,-1.0
2,2.0,8.0,4.0,11.0,3.0,9.0,3.0,1.0,2.0,13.0,-1.0
3,4.0,13.0,4.0,10.0,3.0,2.0,4.0,11.0,2.0,8.0,-1.0
4,4.0,1.0,1.0,6.0,2.0,12.0,2.0,2.0,3.0,9.0,-1.0
5,2.0,1.0,1.0,5.0,3.0,2.0,1.0,6.0,2.0,9.0,-1.0
6,1.0,10.0,3.0,5.0,3.0,9.0,1.0,13.0,4.0,3.0,-1.0
7,4.0,12.0,1.0,6.0,3.0,7.0,4.0,1.0,1.0,4.0,-1.0
8,3.0,1.0,2.0,13.0,4.0,3.0,1.0,11.0,1.0,8.0,-1.0
9,2.0,11.0,1.0,3.0,3.0,1.0,2.0,9.0,3.0,10.0,-1.0
10,1.0,7.0,1.0,13.0,2.0,10.0,2.0,12.0,1.0,5.0,-1.0
11,2.0,10.0,1.0,4.0,3.0,9.0,1.0,6.0,3.0,2.0,-1.0
12,3.0,2.0,1.0,5.0,2.0,12.0,2.0,6.0,2.0,7.0,-1.0
13,2.0,1.0,4.0,12.0,3.0,13.0,4.0,8.0,2.0,10.0,-1.0
14,2.0,9.0,1.0,10.0,2.0,5.0,2.0,8.0,3.0,11.0,-1.0
15,2.0,9.0,1.0,6.0,2.0,13.0,4.0,2.0,4.0,7.0,-1.0
16,1.0,13.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,2.0,-1.0
17,1.0,11.0,2.0,4.0,4.0,5.0,3.0,8.0,1.0,9.0,-1.0
18,4.0,13.0,3.0,3.0,2.0,9.0,3.0,6.0,3.0,10.0,-1.0
19,1.0,12.0,2.0,11.0,2.0,8.0,1.0,10.0,4.0,1.0,-1.0
20,1.0,13.0,1.0,3.0,3.0,6.0,2.0,4.0,4.0,7.0,-1.0
21,2.0,2.0,2.0,7.0,4.0,11.0,2.0,3.0,1.0,9.0,-1.0
22,1.0,4.0,3.0,1.0,3.0,6.0,1.0,11.0,2.0,10.0,-1.0
23,2.0,8.0,4.0,7.0,3.0,5.0,4.0,6.0,1.0,11.0,-1.0
24,2.0,4.0,3.0,1.0,2.0,9.0,4.0,2.0,2.0,11.0,-1.0
25,1.0,12.0,1.0,4.0,1.0,5.0,4.0,7.0,2.0,1.0,-1.0
26,1.0,5.0,2.0,13.0,4.0,8.0,4.0,6.0,1.0,10.0,-1.0
27,3.0,4.0,1.0,13.0,2.0,9.0,3.0,8.0,3.0,2.0,-1.0
28,3.0,4.0,1.0,13.0,4.0,6.0,3.0,12.0,4.0,7.0,-1.0
29,2.0,11.0,2.0,7.0,4.0,4.0,2.0,1.0,4.0,9.0,-1.0
30,2.0,12.0,1.0,6.0,4.0,8.0,4.0,2.0,4.0,9.0,-1.0
31,1.0,3.0,2.0,2.0,2.0,10.0,4.0,4.0,1.0,7.0,-1.0
32,1.0,10.0,1.0,1.0,4.0,3.0,3.0,13.0,2.0,5.0,-1.0
33,4.0,1.0,1.0,12.0,4.0,5.0,1.0,8.0,2.0,13.0,-1.0
34,2.0,2.0,3.0,8.0,1.0,7.0,4.0,10.0,1.0,11.0,-1.0
35,4.0,9.0,3.0,11.0,3.0,3.0,4.0,8.0,3.0,7.0,-1.0
36,3.0,4.0,4.0,6.0,3.0,12.0,4.0,2.0,2.0,3.0,-1.0
37,4.0,2.0,1.0,12.0,2.0,5.0,4.0,7.0,2.0,13.0,-1.0
38,2.0,13.0,2.0,6.0,4.0,10.0,1.0,12.0,2.0,8.0,-1.0
39,1.0,7.0,3.0,13.0,1.0,4.0,3.0,11.0,4.0,12.0,-1.0
40,2.0,11.0,4.0,7.0,1.0,9.0,2.0,12.0,2.0,5.0,-1.0
41,1.0,4.0,4.0,7.0,4.0,9.0,3.0,13.0,4.0,1.0,-1.0
42,1.0,9.0,2.0,8.0,2.0,1.0,2.0,12.0,4.0,11.0,-1.0
43,4.0,10.0,3.0,2.0,1.0,8.0,4.0,4.0,3.0,3.0,-1.0
44,3.0,13.0,4.0,8.0,3.0,3.0,3.0,10.0,2.0,9.0,-1.0
45,3.0,10.0,2.0,3.0,2.0,4.0,4.0,12.0,2.0,9.0,-1.0
46,4.0,12.0,1.0,3.0,1.0,4.0,4.0,5.0,1.0,6.0,-1.0
47,3.0,12.0,2.0,4.0,1.0,13.0,3.0,5.0,3.0,10.0,-1.0
48,1.0,4.0,2.0,13.0,4.0,6.0,4.0,9.0,4.0,3.0,-1.0
49,1.0,5.0,1.0,12.0,2.0,8.0,3.0,6.0,3.0,3.0,-1.0
50,2.0,7.0,1.0,11.0,3.0,10.0,1.0,3.0,2.0,1.0,-1.0
51,3.0,10.0,4.0,3.0,4.0,6.0,3.0,7.0,1.0,12.0,-1.0
52,3.0,12.0,1.0,5.0,2.0,13.0,1.0,10.0,1.0,1.0,-1.0
53,3.0,10.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,8.0,-1.0
54,2.0,7.0,3.0,10.0,3.0,5.0,3.0,4.0,3.0,8.0,-1.0
55,3.0,3.0,2.0,12.0,3.0,5.0,4.0,4.0,3.0,8.0,-1.0
56,1.0,10.0,3.0,4.0,3.0,12.0,4.0,9.0,3.0,2.0,-1.0
57,2.0,5.0,2.0,9.0,3.0,13.0,1.0,6.0,4.0,7.0,-1.0
58,2.0,3.0,4.0,9.0,2.0,11.0,2.0,10.0,1.0,1.0,-1.0
59,3.0,13.0,3.0,10.0,3.0,12.0,1.0,3.0,2.0,6.0,-1.0
60,4.0,6.0,2.0,5.0,4.0,2.0,1.0,10.0,1.0,3.0,-1.0
61,2.0,12.0,4.0,9.0,2.0,5.0,4.0,11.0,3.0,3.0,-1.0
62,3.0,4.0,1.0,2.0,4.0,8.0,1.0,10.0,2.0,6.0,-1.0
63,2.0,13.0,3.0,8.0,2.0,6.0,2.0,1.0,3.0,2.0,-1.0
64,2.0,12.0,1.0,4.0,4.0,8.0,4.0,1.0,4.0,7.0,-1.0
65,4.0,3.0,4.0,8.0,2.0,11.0,3.0,6.0,3.0,5.0,-1.0
66,1.0,4.0,4.0,8.0,3.0,12.0,2.0,2.0,4.0,11.0,-1.0
67,3.0,4.0,3.0,2.0,4.0,3.0,4.0,7.0,1.0,13.0,-1.0
68,4.0,6.0,4.0,13.0,1.0,1.0,3.0,3.0,4.0,4.0,-1.0
69,3.0,5.0,2.0,7.0,1.0,3.0,2.0,11.0,4.0,4.0,-1.0
70,3.0,9.0,1.0,10.0,4.0,6.0,1.0,5.0,1.0,1.0,-1.0
71,3.0,1.0,4.0,13.0,2.0,11.0,4.0,6.0,1.0,3.0,-1.0
72,1.0,13.0,1.0,3.0,2.0,11.0,1.0,9.0,1.0,5.0,-1.0
73,2.0,8.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,7.0,-1.0
74,2.0,10.0,1.0,4.0,2.0,6.0,4.0,2.0,3.0,9.0,-1.0
75,3.0,6.0,3.0,10.0,2.0,2.0,1.0,7.0,3.0,9.0,-1.0
76,2.0,3.0,4.0,2.0,2.0,6.0,2.0,9.0,1.0,7.0,-1.0
77,1.0,2.0,2.0,13.0,4.0,10.0,2.0,1.0,4.0,3.0,-1.0
78,3.0,1.0,4.0,13.0,4.0,11.0,2.0,9.0,1.0,4.0,-1.0
79,2.0,1.0,4.0,8.0,2.0,2.0,2.0,5.0,4.0,11.0,-1.0
80,4.0,5.0,2.0,7.0,4.0,9.0,3.0,3.0,1.0,11.0,-1.0
81,1.0,11.0,4.0,13.0,4.0,12.0,3.0,8.0,1.0,1.0,-1.0
82,4.0,10.0,2.0,4.0,2.0,9.0,4.0,1.0,3.0,5.0,-1.0
83,2.0,1.0,1.0,7.0,2.0,13.0,2.0,12.0,3.0,8.0,-1.0
84,1.0,7.0,4.0,8.0,4.0,10.0,4.0,9.0,3.0,3.0,-1.0
85,1.0,5.0,2.0,7.0,4.0,12.0,1.0,4.0,4.0,1.0,-1.0
86,2.0,7.0,2.0,12.0,1.0,10.0,4.0,8.0,1.0,6.0,-1.0
87,2.0,3.0,3.0,6.0,2.0,7.0,2.0,10.0,4.0,1.0,-1.0
88,4.0,12.0,3.0,4.0,4.0,1.0,3.0,11.0,2.0,2.0,-1.0
89,1.0,6.0,4.0,1.0,1.0,10.0,1.0,7.0,4.0,3.0,-1.0
90,1.0,9.0,4.0,8.0,4.0,4.0,1.0,1.0,4.0,6.0,-1.0
91,3.0,4.0,4.0,10.0,4.0,9.0,4.0,5.0,1.0,3.0,-1.0
92,3.0,12.0,4.0,5.0,2.0,7.0,3.0,6.0,4.0,13.0,-1.0
93,4.0,2.0,3.0,4.0,1.0,10.0,2.0,13.0,3.0,3.0,-1.0
94,3.0,6.0,4.0,12.0,4.0,5.0,3.0,2.0,4.0,1.0,-1.0
95,2.0,7.0,3.0,11.0,3.0,5.0,4.0,3.0,4.0,12.0,-1.0
96,1.0,11.0,1.0,3.0,3.0,4.0,3.0,1.0,3.0,13.0,-1.0
97,1.0,12.0,4.0,8.0,3.0,5.0,4.0,2.0,3.0,9.0,-1.0
98,1.0,7.0,3.0,2.0,3.0,6.0,4.0,1.0,2.0,8.0,-1.0
99,3.0,4.0,2.0,8.0,1.0,9.0,1.0,10.0,3.0,11.0,-1.0
100,1.0,7.0,4.0,2.0,4.0,4.0,2.0,6.0,1.0,11.0,-1.0
101,4.0,4.0,2.0,12.0,2.0,11.0,1.0,7.0,4.0,6.0,-1.0
102,4.0,5.0,4.0,3.0,2.0,1.0,1.0,8.0,3.0,6.0,-1.0
103,1.0,7.0,4.0,1.0,1.0,11.0,4.0,8.0,3.0,6.0,-1.0
104,1.0,6.0,3.0,11.0,4.0,2.0,3.0,12.0,3.0,13.0,-1.0
105,2.0,11.0,4.0,13.0,4.0,4.0,3.0,12.0,4.0,10.0,-1.0
106,2.0,12.0,1.0,7.0,3.0,8.0,2.0,13.0,4.0,2.0,-1.0
107,4.0,9.0,3.0,1.0,2.0,12.0,4.0,6.0,2.0,8.0,-1.0
108,1.0,12.0,1.0,1.0,1.0,9.0,1.0,4.0,3.0,11.0,-1.0
109,4.0,1.0,4.0,10.0,2.0,6.0,2.0,9.0,4.0,3.0,-1.0
110,1.0,12.0,3.0,13.0,4.0,1.0,4.0,3.0,4.0,5.0,-1.0
111,3.0,13.0,1.0,2.0,3.0,12.0,3.0,8.0,1.0,6.0,-1.0
112,2.0,8.0,4.0,9.0,1.0,2.0,1.0,5.0,3.0,11.0,-1.0
113,3.0,1.0,1.0,9.0,4.0,12.0,3.0,3.0,2.0,4.0,-1.0
114,1.0,12.0,2.0,6.0,2.0,9.0,3.0,5.0,4.0,7.0,-1.0
115,4.0,3.0,4.0,5.0,1.0,13.0,4.0,9.0,4.0,12.0,-1.0
116,2.0,8.0,1.0,10.0,3.0,1.0,3.0,7.0,3.0,11.0,-1.0
117,2.0,10.0,4.0,6.0,1.0,1.0,2.0,9.0,2.0,8.0,-1.0
