,0,1,2,3,4,5,6,7,8,9,labels
0,4.0,12.0,3.0,2.0,1.0,9.0,4.0,13.0,3.0,6.0,-1.0
1,1.0,2.0,3.0,1.0,3.0,5.0,3.0,3.0,3.0,8.0,-1.0
2,2.0,4.0,2.0,1.0,2.0,5.0,2.0,10.0,1.0,6.0,-1.0
3,1.0,1.0,4.0,3.0,2.0,10.0,2.0,12.0,2.0,8.0,-1.0
4,4.0,1.0,4.0,4.0,2.0,11.0,3.0,13.0,2.0,5.0,-1.0
5,1.0,9.0,2.0,7.0,4.0,1.0,4.0,13.0,3.0,2.0,-1.0
6,4.0,12.0,2.0,6.0,2.0,11.0,4.0,3.0,1.0,2.0,-1.0
7,1.0,6.0,3.0,11.0,1.0,2.0,3.0,13.0,2.0,1.0,-1.0
8,2.0,13.0,4.0,5.0,2.0,10.0,3.0,8.0,3.0,7.0,-1.0
9,4.0,4.0,2.0,2.0,2.0,8.0,2.0,6.0,3.0,12.0,-1.0
10,3.0,11.0,2.0,6.0,4.0,10.0,4.0,2.0,2.0,13.0,-1.0
11,3.0,1.0,3.0,8.0,4.0,9.0,2.0,10.0,1.0,4.0,-1.0
12,1.0,5.0,2.0,11.0,1.0,3.0,1.0,10.0,4.0,6.0,-1.0
13,1.0,13.0,4.0,6.0,3.0,5.0,1.0,7.0,2.0,11.0,-1.0
14,4.0,4.0,2.0,10.0,4.0,6.0,1.0,7.0,1.0,5.0,-1.0
15,3.0,9.0,4.0,5.0,4.0,10.0,3.0,1.0,2.0,6.0,-1.0
16,2.0,6.0,3.0,5.0,3.0,1.0,2.0,13.0,1.0,3.0,-1.0
17,1.0,4.0,2.0,2.0,1.0,9.0,4.0,13.0,2.0,10.0,-1.0
18,4.0,12.0,4.0,1.0,1.0,9.0,4.0,13.0,4.0,6.0,-1.0
19,4.0,7.0,3.0,8.0,4.0,5.0,2.0,13.0,4.0,9.0,-1.0
20,3.0,6.0,4.0,5.0,1.0,9.0,4.0,4.0,1.0,11.0,-1.0
21,4.0,1.0,1.0,4.0,1.0,8.0,2.0,11.0,1.0,9.0,-1.0
22,2.0,1.0,2.0,5.0,4.0,6.0,3.0,4.0,3.0,7.0,-1.0
23,1.0,12.0,2.0,5.0,1.0,8.0,2.0,7.0,2.0,2.0,-1.0
24,3.0,12.0,1.0,2.0,1.0,4.0,2.0,7.0,1.0,11.0,-1.0
25,4.0,5.0,1.0,6.0,2.0,12.0,4.0,2.0,1.0,9.0,-1.0
26,2.0,7.0,2.0,12.0,2.0,2.0,1.0,9.0,4.0,10.0,-1.0
27,1.0,3.0,4.0,6.0,1.0,4.0,1.0,9.0,1.0,2.0,-1.0
28,4.0,11.0,2.0,1.0,4.0,2.0,2.0,12.0,1.0,4.0,-1.0
29,2.0,4.0,1.0,12.0,4.0,13.0,4.0,10.0,2.0,9.0,-1.0
30,3.0,1.0,4.0,3.0,4.0,12.0,3.0,5.0,4.0,6.0,-1.0
31,4.0,8.0,3.0,11.0,2.0,9.0,2.0,1.0,4.0,10.0,-1.0
32,3.0,5.0,3.0,11.0,2.0,6.0,4.0,2.0,1.0,9.0,-1.0
33,1.0,4.0,1.0,3.0,4.0,1.0,4.0,12.0,1.0,6.0,-1.0
34,2.0,3.0,2.0,9.0,2.0,8.0,1.0,6.0,3.0,1.0,-1.0
35,2.0,10.0,1.0,11.0,3.0,8.0,3.0,13.0,4.0,5.0,-1.0
36,3.0,2.0,1.0,6.0,4.0,12.0,1.0,9.0,1.0,10.0,-1.0
37,3.0,5.0,2.0,13.0,3.0,4.0,1.0,2.0,1.0,9.0,-1.0
38,3.0,11.0,1.0,6.0,2.0,5.0,1.0,4.0,4.0,7.0,-1.0
39,4.0,4.0,4.0,11.0,4.0,9.0,1.0,1.0,4.0,13.0,-1.0
40,4.0,4.0,3.0,12.0,4.0,7.0,2.0,3.0,2.0,8.0,-1.0
41,4.0,2.0,2.0,12.0,1.0,7.0,4.0,3.0,4.0,6.0,-1.0
42,2.0,9.0,1.0,12.0,3.0,4.0,3.0,8.0,4.0,3.0,-1.0
43,4.0,1.0,1.0,10.0,3.0,8.0,3.0,3.0,1.0,5.0,-1.0
44,4.0,4.0,4.0,3.0,4.0,13.0,2.0,7.0,3.0,1.0,-1.0
45,2.0,7.0,3.0,11.0,3.0,6.0,3.0,10.0,1.0,5.0,-1.0
46,1.0,9.0,2.0,3.0,1.0,8.0,1.0,5.0,2.0,4.0,-1.0
47,3.0,5.0,1.0,1.0,2.0,6.0,3.0,8.0,1.0,9.0,-1.0
48,4.0,5.0,4.0,9.0,1.0,11.0,2.0,13.0,3.0,7.0,-1.0
49,4.0,2.0,2.0,12.0,2.0,9.0,2.0,10.0,4.0,13.0,-1.0
50,1.0,13.0,2.0,2.0,3.0,9.0,1.0,5.0,2.0,11.0,-1.0
51,4.0,4.0,2.0,7.0,4.0,10.0,4.0,12.0,1.0,5.0,-1.0
52,1.0,3.0,2.0,2.0,2.0,13.0,1.0,9.0,1.0,11.0,-1.0
53,3.0,13.0,2.0,3.0,2.0,8.0,1.0,10.0,1.0,6.0,-1.0
54,1.0,13.0,3.0,7.0,4.0,3.0,3.0,10.0,2.0,12.0,-1.0
55,4.0,10.0,2.0,5.0,4.0,6.0,2.0,8.0,3.0,2.0,-1.0
56,2.0,1.0,1.0,8.0,4.0,6.0,2.0,13.0,2.0,3.0,-1.0
57,2.0,8.0,2.0,9.0,4.0,5.0,3.0,6.0,2.0,12.0,-1.0
58,4.0,2.0,4.0,12.0,3.0,10.0,2.0,3.0,2.0,4.0,-1.0
59,4.0,8.0,4.0,5.0,1.0,6.0,1.0,1.0,2.0,4.0,-1.0
60,1.0,2.0,2.0,5.0,1.0,9.0,1.0,4.0,1.0,8.0,-1.0
61,1.0,3.0,1.0,9.0,4.0,4.0,4.0,2.0,3.0,13.0,-1.0
62,1.0,12.0,1.0,11.0,3.0,4.0,4.0,5.0,3.0,9.0,-1.0
63,2.0,1.0,3.0,12.0,4.0,4.0,3.0,9.0,2.0,8.0,-1.0
64,4.0,12.0,2.0,4.0,1.0,8.0,1.0,3.0,1.0,1.0,-1.0
65,2.0,5.0,4.0,13.0,1.0,2.0,2.0,12.0,1.0,8.0,-1.0
66,3.0,2.0,3.0,5.0,4.0,12.0,4.0,9.0,4.0,3.0,-1.0
67,4.0,2.0,2.0,7.0,1.0,13.0,1.0,9.0,3.0,8.0,-1.0
68,3.0,5.0,1.0,13.0,2.0,12.0,4.0,8.0,4.0,3.0,-1.0
69,4.0,5.0,4.0,10.0,3.0,3.0,2.0,8.0,2.0,9.0,-1.0
70,4.0,13.0,4.0,10.0,3.0,2.0,4.0,11.0,2.0,8.0,-1.0
71,4.0,9.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,5.0,-1.0
72,1.0,3.0,4.0,8.0,4.0,13.0,2.0,10.0,3.0,6.0,-1.0
73,3.0,13.0,3.0,12.0,1.0,8.0,1.0,6.0,4.0,9.0,-1.0
74,1.0,1.0,2.0,11.0,2.0,4.0,3.0,10.0,4.0,6.0,-1.0
75,2.0,7.0,1.0,3.0,2.0,4.0,2.0,13.0,4.0,1.0,-1.0
76,4.0,1.0,1.0,8.0,1.0,12.0,1.0,5.0,2.0,13.0,-1.0
77,1.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,10.0,-1.0
78,4.0,8.0,3.0,13.0,3.0,7.0,4.0,9.0,4.0,3.0,-1.0
79,1.0,5.0,1.0,9.0,2.0,13.0,3.0,4.0,1.0,3.0,-1.0
80,2.0,12.0,3.0,13.0,2.0,9.0,2.0,11.0,4.0,3.0,-1.0
81,2.0,8.0,4.0,11.0,4.0,1.0,1.0,4.0,3.0,9.0,-1.0
82,2.0,1.0,4.0,3.0,3.0,13.0,2.0,2.0,4.0,5.0,-1.0
83,2.0,13.0,3.0,7.0,1.0,3.0,1.0,6.0,1.0,10.0,-1.0
84,4.0,8.0,1.0,7.0,4.0,6.0,1.0,1.0,4.0,5.0,-1.0
85,1.0,5.0,2.0,7.0,1.0,4.0,2.0,3.0,3.0,1.0,-1.0
86,4.0,6.0,1.0,10.0,2.0,8.0,3.0,1.0,2.0,12.0,-1.0
87,4.0,11.0,3.0,10.0,2.0,1.0,2.0,9.0,4.0,13.0,-1.0
88,2.0,3.0,1.0,9.0,1.0,11.0,1.0,5.0,2.0,2.0,-1.0
89,1.0,13.0,2.0,2.0,2.0,4.0,1.0,5.0,2.0,6.0,-1.0
90,4.0,11.0,4.0,2.0,1.0,12.0,1.0,1.0,1.0,5.0,-1.0
91,2.0,5.0,4.0,6.0,2.0,8.0,4.0,7.0,3.0,13.0,-1.0
92,4.0,2.0,3.0,3.0,3.0,12.0,3.0,10.0,3.0,11.0,-1.0
93,3.0,10.0,3.0,5.0,3.0,12.0,1.0,1.0,1.0,8.0,-1.0
94,2.0,9.0,1.0,6.0,4.0,11.0,1.0,5.0,1.0,2.0,-1.0
95,3.0,6.0,3.0,5.0,1.0,4.0,3.0,12.0,4.0,1.0,-1.0
96,3.0,11.0,2.0,6.0,4.0,3.0,1.0,13.0,1.0,9.0,-1.0
97,3.0,13.0,2.0,3.0,1.0,4.0,2.0,12.0,3.0,5.0,-1.0
98,3.0,8.0,4.0,2.0,1.0,10.0,3.0,7.0,1.0,9.0,-1.0
99,4.0,10.0,3.0,6.0,3.0,1.0,4.0,11.0,3.0,7.0,-1.0
100,2.0,9.0,4.0,4.0,4.0,5.0,1.0,1.0,2.0,7.0,-1.0
101,1.0,10.0,4.0,1.0,2.0,13.0,2.0,11.0,1.0,4.0,-1.0
102,2.0,11.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,5.0,-1.0
103,4.0,7.0,4.0,4.0,2.0,10.0,3.0,2.0,2.0,5.0,-1.0
104,3.0,5.0,2.0,13.0,1.0,12.0,4.0,4.0,2.0,7.0,-1.0
105,3.0,3.0,3.0,10.0,1.0,4.0,1.0,13.0,2.0,12.0,-1.0
106,3.0,6.0,4.0,9.0,1.0,2.0,2.0,3.0,4.0,8.0,-1.0
107,3.0,8.0,2.0,7.0,1.0,3.0,4.0,2.0,1.0,9.0,-1.0
108,4.0,9.0,3.0,4.0,3.0,7.0,4.0,11.0,2.0,1.0,-1.0
109,3.0,8.0,3.0,4.0,1.0,13.0,4.0,1.0,4.0,9.0,-1.0
110,1.0,2.0,1.0,4.0,1.0,9.0,3.0,6.0,1.0,12.0,-1.0
111,4.0,11.0,2.0,12.0,4.0,13.0,1.0,2.0,4.0,5.0,-1.0
112,4.0,4.0,4.0,6.0,3.0,11.0,4.0,1.0,1.0,7.0,-1.0
113,3.0,8.0,2.0,7.0,3.0,3.0,1.0,1.0,1.0,6.0,-1.0
114,4.0,9.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,5.0,-1.0
115,1.0,10.0,3.0,1.0,1.0,2.0,2.0,5.0,2.0,9.0,-1.0
116,3.0,7.0,4.0,12.0,3.0,4.0,4.0,6.0,4.0,8.0,-1.0
117,1.0,11.0,1.0,9.0,1.0,1.0,2.0,4.0,2.0,12.0,-1.0
118,4.0,2.0,4.0,11.0,1.0,3.0,1.0,12.0,4.0,13.0,-1.0
119,4.0,2.0,3.0,7.0,4.0,1.0,1.0,13.0,3.0,11.0,-1.0
120,4.0,10.0,3.0,13.0,2.0,3.0,2.0,1.0,4.0,9.0,-1.0
121,1.0,7.0,4.0,3.0,1.0,9.0,3.0,4.0,3.0,2.0,-1.0
122,2.0,1.0,4.0,10.0,1.0,9.0,4.0,11.0,4.0,7.0,-1.0
123,2.0,1.0,4.0,8.0,4.0,7.0,2.0,2.0,2.0,5.0,-1.0
124,2.0,13.0,3.0,9.0,4.0,11.0,2.0,1.0,3.0,5.0,-1.0
125,2.0,4.0,2.0,1.0,3.0,9.0,3.0,12.0,2.0,13.0,-1.0
126,4.0,12.0,3.0,1.0,4.0,10.0,4.0,13.0,4.0,4.0,-1.0
127,4.0,3.0,4.0,1.0,2.0,11.0,2.0,6.0,3.0,12.0,-1.0
128,4.0,6.0,3.0,10.0,4.0,5.0,4.0,4.0,2.0,8.0,-1.0
129,3.0,7.0,4.0,12.0,3.0,2.0,1.0,4.0,3.0,8.0,-1.0
130,3.0,9.0,3.0,6.0,1.0,2.0,4.0,8.0,3.0,11.0,-1.0
131,2.0,4.0,3.0,2.0,2.0,6.0,3.0,10.0,3.0,11.0,-1.0
132,2.0,6.0,3.0,7.0,4.0,8.0,4.0,3.0,3.0,2.0,-1.0
133,1.0,9.0,2.0,1.0,1.0,5.0,1.0,10.0,1.0,13.0,-1.0
134,4.0,7.0,1.0,13.0,2.0,4.0,4.0,2.0,3.0,1.0,-1.0
135,2.0,4.0,3.0,9.0,4.0,6.0,1.0,11.0,1.0,10.0,-1.0
136,4.0,10.0,2.0,8.0,2.0,4.0,2.0,3.0,1.0,12.0,-1.0
137,1.0,9.0,1.0,3.0,3.0,7.0,3.0,5.0,3.0,1.0,-1.0
138,4.0,11.0,1.0,13.0,3.0,4.0,1.0,12.0,1.0,2.0,-1.0
139,4.0,9.0,4.0,10.0,4.0,2.0,2.0,11.0,3.0,13.0,-1.0
140,4.0,8.0,3.0,3.0,2.0,10.0,4.0,1.0,2.0,2.0,-1.0
141,2.0,7.0,2.0,1.0,4.0,10.0,3.0,6.0,3.0,12.0,-1.0
142,3.0,1.0,3.0,10.0,2.0,2.0,1.0,8.0,3.0,4.0,-1.0
143,2.0,3.0,1.0,5.0,3.0,6.0,1.0,9.0,2.0,12.0,-1.0
144,3.0,10.0,2.0,8.0,1.0,4.0,3.0,13.0,4.0,9.0,-1.0
145,2.0,5.0,1.0,2.0,2.0,7.0,2.0,9.0,1.0,13.0,-1.0
146,3.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,13.0,-1.0
147,2.0,8.0,3.0,7.0,1.0,12.0,4.0,3.0,4.0,1.0,-1.0
148,3.0,2.0,1.0,1.0,1.0,11.0,4.0,10.0,4.0,12.0,-1.0
149,1.0,1.0,1.0,9.0,1.0,7.0,1.0,4.0,3.0,8.0,-1.0
150,2.0,9.0,3.0,2.0,4.0,1.0,3.0,6.0,1.0,10.0,-1.0
151,3.0,8.0,2.0,12.0,2.0,4.0,3.0,7.0,4.0,1.0,-1.0
152,4.0,7.0,1.0,3.0,2.0,9.0,4.0,5.0,2.0,6.0,-1.0
153,1.0,6.0,4.0,8.0,2.0,12.0,3.0,2.0,3.0,4.0,-1.0
154,4.0,4.0,4.0,10.0,1.0,13.0,4.0,7.0,1.0,9.0,-1.0
155,1.0,2.0,4.0,9.0,3.0,7.0,3.0,12.0,4.0,4.0,-1.0
156,3.0,9.0,2.0,4.0,2.0,6.0,1.0,10.0,4.0,2.0,-1.0
157,3.0,13.0,1.0,1.0,2.0,11.0,2.0,2.0,4.0,6.0,-1.0
158,4.0,12.0,2.0,13.0,1.0,7.0,2.0,9.0,1.0,2.0,-1.0
159,1.0,11.0,3.0,4.0,2.0,5.0,3.0,3.0,3.0,8.0,-1.0
160,1.0,3.0,2.0,12.0,1.0,4.0,1.0,9.0,3.0,5.0,-1.0
161,3.0,10.0,1.0,8.0,3.0,4.0,1.0,12.0,1.0,6.0,-1.0
162,4.0,8.0,1.0,9.0,4.0,5.0,4.0,2.0,4.0,3.0,-1.0
163,2.0,6.0,2.0,7.0,3.0,11.0,2.0,5.0,1.0,1.0,-1.0
164,4.0,3.0,1.0,11.0,4.0,6.0,4.0,13.0,3.0,10.0,-1.0
165,3.0,8.0,1.0,1.0,3.0,4.0,1.0,2.0,3.0,12.0,-1.0
166,4.0,3.0,1.0,7.0,1.0,11.0,4.0,9.0,2.0,5.0,-1.0
167,3.0,5.0,3.0,10.0,3.0,9.0,2.0,7.0,2.0,6.0,-1.0
168,1.0,8.0,1.0,5.0,4.0,11.0,3.0,10.0,3.0,12.0,-1.0
169,2.0,7.0,1.0,13.0,1.0,3.0,2.0,9.0,1.0,1.0,-1.0
170,3.0,13.0,1.0,8.0,1.0,3.0,4.0,1.0,3.0,12.0,-1.0
171,1.0,1.0,1.0,8.0,4.0,11.0,3.0,4.0,1.0,9.0,-1.0
172,3.0,8.0,4.0,7.0,2.0,12.0,3.0,3.0,3.0,10.0,-1.0
173,4.0,9.0,2.0,1.0,3.0,13.0,1.0,6.0,3.0,7.0,-1.0
174,3.0,13.0,2.0,1.0,4.0,2.0,1.0,9.0,1.0,10.0,-1.0
175,2.0,4.0,2.0,9.0,1.0,8.0,2.0,2.0,1.0,5.0,-1.0
176,2.0,2.0,4.0,11.0,4.0,9.0,3.0,6.0,1.0,10.0,-1.0
177,2.0,4.0,3.0,1.0,1.0,11.0,2.0,7.0,3.0,5.0,-1.0
178,4.0,4.0,4.0,7.0,3.0,5.0,4.0,3.0,4.0,10.0,-1.0
179,3.0,2.0,3.0,5.0,1.0,8.0,1.0,4.0,2.0,13.0,-1.0
180,4.0,11.0,1.0,13.0,3.0,12.0,2.0,5.0,3.0,2.0,-1.0
181,1.0,6.0,1.0,3.0,2.0,11.0,4.0,10.0,2.0,5.0,-1.0
182,3.0,5.0,3.0,3.0,3.0,1.0,4.0,13.0,4.0,6.0,-1.0
183,1.0,2.0,1.0,11.0,3.0,10.0,3.0,7.0,1.0,5.0,-1.0
184,3.0,1.0,1.0,13.0,4.0,8.0,1.0,7.0,1.0,12.0,-1.0
185,1.0,11.0,3.0,9.0,2.0,5.0,3.0,12.0,1.0,4.0,-1.0
186,4.0,13.0,3.0,12.0,3.0,6.0,2.0,11.0,2.0,2.0,-1.0
187,4.0,3.0,4.0,8.0,3.0,11.0,4.0,5.0,3.0,13.0,-1.0
188,1.0,4.0,3.0,9.0,2.0,12.0,3.0,6.0,1.0,3.0,-1.0
189,1.0,10.0,2.0,9.0,4.0,1.0,1.0,7.0,4.0,3.0,-1.0
190,3.0,7.0,1.0,3.0,2.0,2.0,1.0,8.0,2.0,5.0,-1.0
191,2.0,3.0,4.0,8.0,2.0,10.0,3.0,9.0,2.0,5.0,-1.0
192,1.0,8.0,4.0,10.0,2.0,12.0,3.0,5.0,1.0,13.0,-1.0
193,2.0,12.0,1.0,11.0,1.0,10.0,2.0,2.0,3.0,13.0,-1.0
194,2.0,6.0,2.0,7.0,3.0,12.0,4.0,3.0,2.0,10.0,-1.0
195,2.0,6.0,2.0,3.0,4.0,10.0,3.0,2.0,2.0,9.0,-1.0
196,3.0,8.0,1.0,10.0,1.0,11.0,4.0,6.0,4.0,2.0,-1.0
197,3.0,11.0,2.0,8.0,3.0,7.0,4.0,5.0,3.0,4.0,-1.0
198,2.0,9.0,2.0,5.0,1.0,13.0,3.0,3.0,2.0,4.0,-1.0
199,3.0,3.0,2.0,13.0,3.0,10.0,1.0,8.0,1.0,11.0,-1.0
200,3.0,6.0,4.0,9.0,2.0,5.0,3.0,11.0,3.0,8.0,-1.0
201,2.0,10.0,2.0,9.0,1.0,8.0,2.0,6.0,3.0,12.0,-1.0
202,4.0,2.0,1.0,11.0,2.0,5.0,1.0,9.0,1.0,10.0,-1.0
203,3.0,4.0,1.0,6.0,1.0,10.0,1.0,9.0,3.0,5.0,-1.0
204,3.0,8.0,4.0,9.0,1.0,13.0,4.0,12.0,3.0,3.0,-1.0
205,2.0,3.0,4.0,1.0,4.0,13.0,2.0,11.0,2.0,2.0,-1.0
206,4.0,11.0,2.0,7.0,3.0,5.0,4.0,10.0,4.0,4.0,-1.0
207,2.0,2.0,3.0,6.0,4.0,13.0,2.0,7.0,1.0,1.0,-1.0
208,1.0,11.0,4.0,12.0,2.0,7.0,2.0,2.0,4.0,13.0,-1.0
209,2.0,10.0,4.0,5.0,4.0,3.0,1.0,9.0,1.0,13.0,-1.0
210,2.0,5.0,3.0,3.0,1.0,10.0,2.0,7.0,3.0,2.0,-1.0
211,3.0,8.0,4.0,13.0,1.0,3.0,4.0,11.0,2.0,10.0,-1.0
212,4.0,10.0,4.0,3.0,1.0,7.0,4.0,2.0,4.0,5.0,-1.0
213,2.0,5.0,4.0,3.0,3.0,13.0,1.0,8.0,4.0,9.0,-1.0
214,1.0,2.0,1.0,8.0,1.0,9.0,1.0,13.0,3.0,6.0,-1.0
215,1.0,12.0,4.0,11.0,4.0,2.0,4.0,7.0,1.0,10.0,-1.0
216,3.0,2.0,4.0,9.0,1.0,5.0,3.0,11.0,3.0,1.0,-1.0
217,2.0,4.0,4.0,12.0,3.0,7.0,1.0,2.0,3.0,13.0,-1.0
218,2.0,12.0,2.0,5.0,4.0,9.0,2.0,6.0,4.0,11.0,-1.0
219,2.0,2.0,4.0,10.0,2.0,11.0,2.0,9.0,2.0,13.0,-1.0
220,2.0,13.0,1.0,7.0,1.0,3.0,4.0,6.0,1.0,11.0,-1.0
221,4.0,11.0,3.0,9.0,3.0,5.0,4.0,4.0,2.0,2.0,-1.0
222,1.0,3.0,3.0,4.0,1.0,9.0,4.0,11.0,2.0,5.0,-1.0
223,4.0,12.0,4.0,3.0,2.0,9.0,3.0,7.0,3.0,6.0,-1.0
