,0,1,2,3,4,5,6,7,8,9,labels
0,1.0,6.0,1.0,2.0,2.0,6.0,3.0,4.0,1.0,12.0,-1.0
1,4.0,1.0,4.0,8.0,4.0,12.0,3.0,3.0,3.0,8.0,-1.0
2,3.0,7.0,1.0,6.0,1.0,1.0,2.0,5.0,4.0,1.0,-1.0
3,3.0,13.0,1.0,8.0,1.0,9.0,3.0,9.0,4.0,2.0,-1.0
4,1.0,2.0,4.0,13.0,4.0,7.0,3.0,6.0,3.0,2.0,-1.0
5,2.0,5.0,4.0,1.0,1.0,11.0,2.0,10.0,2.0,1.0,-1.0
6,4.0,8.0,3.0,12.0,1.0,6.0,2.0,11.0,2.0,6.0,-1.0
7,3.0,2.0,2.0,5.0,1.0,8.0,3.0,6.0,2.0,8.0,-1.0
8,1.0,10.0,4.0,12.0,3.0,5.0,3.0,6.0,1.0,6.0,-1.0
9,3.0,9.0,1.0,5.0,1.0,10.0,2.0,5.0,3.0,12.0,-1.0
10,3.0,9.0,1.0,7.0,2.0,7.0,4.0,3.0,3.0,10.0,-1.0
11,1.0,10.0,2.0,9.0,1.0,11.0,2.0,8.0,3.0,8.0,-1.0
12,2.0,7.0,2.0,6.0,3.0,6.0,1.0,1.0,4.0,5.0,-1.0
13,2.0,9.0,4.0,9.0,1.0,6.0,1.0,5.0,4.0,13.0,-1.0
14,3.0,8.0,4.0,9.0,4.0,5.0,3.0,2.0,3.0,9.0,-1.0
15,4.0,1.0,2.0,12.0,1.0,13.0,1.0,1.0,1.0,7.0,-1.0
16,4.0,2.0,4.0,6.0,4.0,11.0,4.0,8.0,2.0,6.0,-1.0
17,1.0,8.0,4.0,1.0,4.0,8.0,3.0,13.0,4.0,5.0,-1.0
18,1.0,9.0,3.0,9.0,2.0,13.0,3.0,8.0,1.0,4.0,-1.0
19,2.0,7.0,3.0,6.0,4.0,12.0,4.0,11.0,2.0,11.0,-1.0
20,1.0,9.0,2.0,5.0,4.0,6.0,3.0,11.0,1.0,11.0,-1.0
21,1.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,5.0,-1.0
22,2.0,9.0,4.0,1.0,3.0,12.0,1.0,9.0,3.0,10.0,-1.0
23,1.0,2.0,3.0,3.0,1.0,1.0,4.0,12.0,4.0,2.0,-1.0
24,1.0,3.0,4.0,3.0,3.0,11.0,4.0,7.0,4.0,12.0,-1.0
25,4.0,3.0,3.0,1.0,1.0,3.0,1.0,7.0,2.0,11.0,-1.0
26,4.0,5.0,1.0,5.0,3.0,10.0,3.0,8.0,2.0,13.0,-1.0
27,1.0,9.0,4.0,5.0,2.0,5.0,3.0,3.0,4.0,1.0,-1.0
28,1.0,9.0,4.0,9.0,2.0,5.0,4.0,8.0,4.0,10.0,-1.0
29,4.0,9.0,1.0,11.0,2.0,8.0,4.0,11.0,2.0,13.0,-1.0
30,1.0,1.0,4.0,7.0,3.0,1.0,3.0,11.0,4.0,9.0,-1.0
31,2.0,1.0,4.0,9.0,4.0,1.0,2.0,13.0,4.0,7.0,-1.0
32,4.0,9.0,3.0,13.0,2.0,12.0,3.0,2.0,4.0,12.0,-1.0
33,3.0,3.0,1.0,7.0,4.0,9.0,4.0,7.0,4.0,10.0,-1.0
34,4.0,9.0,3.0,11.0,1.0,8.0,1.0,9.0,2.0,3.0,-1.0
35,3.0,2.0,2.0,4.0,4.0,1.0,4.0,8.0,2.0,2.0,-1.0
36,1.0,13.0,4.0,5.0,1.0,8.0,4.0,6.0,2.0,13.0,-1.0
37,2.0,12.0,4.0,1.0,2.0,10.0,1.0,12.0,2.0,13.0,-1.0
38,2.0,4.0,4.0,7.0,1.0,1.0,1.0,6.0,1.0,7.0,-1.0
39,2.0,1.0,2.0,6.0,3.0,7.0,4.0,12.0,4.0,7.0,-1.0
40,1.0,6.0,3.0,6.0,1.0,7.0,4.0,10.0,2.0,13.0,-1.0
41,4.0,10.0,2.0,10.0,4.0,3.0,3.0,5.0,1.0,13.0,-1.0
42,1.0,13.0,4.0,5.0,2.0,8.0,1.0,3.0,2.0,13.0,-1.0
43,2.0,3.0,3.0,12.0,1.0,12.0,1.0,13.0,3.0,6.0,-1.0
44,2.0,9.0,1.0,13.0,1.0,9.0,3.0,10.0,2.0,5.0,-1.0
45,3.0,13.0,2.0,4.0,1.0,2.0,4.0,12.0,1.0,12.0,-1.0
46,3.0,13.0,1.0,13.0,3.0,11.0,1.0,6.0,4.0,12.0,-1.0
47,1.0,11.0,3.0,13.0,4.0,7.0,4.0,6.0,2.0,13.0,-1.0
48,4.0,3.0,1.0,11.0,2.0,5.0,3.0,9.0,1.0,9.0,-1.0
49,3.0,3.0,4.0,2.0,1.0,6.0,4.0,7.0,1.0,7.0,-1.0
50,3.0,10.0,2.0,10.0,2.0,9.0,3.0,2.0,4.0,6.0,-1.0
51,2.0,7.0,2.0,13.0,4.0,1.0,1.0,5.0,3.0,7.0,-1.0
52,1.0,12.0,4.0,9.0,2.0,3.0,4.0,3.0,4.0,6.0,-1.0
53,3.0,1.0,1.0,8.0,1.0,9.0,3.0,6.0,4.0,1.0,-1.0
54,3.0,5.0,1.0,4.0,3.0,3.0,1.0,5.0,3.0,8.0,-1.0
