,0,1,2,3,4,5,6,7,8,9,labels
0,3.0,11.0,2.0,9.0,1.0,7.0,1.0,2.0,1.0,6.0,-1.0
1,4.0,6.0,1.0,3.0,2.0,9.0,4.0,12.0,3.0,11.0,-1.0
2,4.0,13.0,4.0,10.0,4.0,5.0,1.0,1.0,2.0,12.0,-1.0
3,3.0,8.0,1.0,7.0,2.0,13.0,4.0,6.0,2.0,12.0,-1.0
4,1.0,10.0,3.0,9.0,3.0,1.0,2.0,13.0,4.0,11.0,-1.0
5,3.0,12.0,1.0,11.0,3.0,3.0,3.0,9.0,3.0,8.0,-1.0
6,2.0,6.0,3.0,1.0,1.0,8.0,2.0,3.0,1.0,7.0,-1.0
7,1.0,3.0,4.0,8.0,3.0,4.0,4.0,13.0,3.0,10.0,-1.0
8,3.0,4.0,1.0,5.0,2.0,1.0,2.0,13.0,4.0,3.0,-1.0
9,4.0,2.0,3.0,12.0,4.0,11.0,3.0,3.0,2.0,13.0,-1.0
10,3.0,12.0,2.0,7.0,1.0,13.0,3.0,5.0,4.0,9.0,-1.0
11,3.0,10.0,4.0,7.0,1.0,13.0,1.0,1.0,2.0,5.0,-1.0
12,4.0,12.0,2.0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,-1.0
13,4.0,13.0,2.0,2.0,4.0,4.0,2.0,11.0,4.0,7.0,-1.0
14,3.0,4.0,4.0,11.0,4.0,3.0,1.0,8.0,4.0,12.0,-1.0
15,1.0,6.0,3.0,13.0,3.0,8.0,1.0,9.0,3.0,3.0,-1.0
16,4.0,4.0,2.0,6.0,4.0,1.0,4.0,12.0,3.0,7.0,-1.0
17,2.0,7.0,2.0,11.0,1.0,12.0,2.0,2.0,1.0,1.0,-1.0
18,3.0,6.0,3.0,11.0,2.0,4.0,1.0,9.0,1.0,13.0,-1.0
19,2.0,4.0,3.0,6.0,4.0,8.0,3.0,7.0,4.0,10.0,-1.0
20,3.0,5.0,4.0,8.0,4.0,11.0,4.0,4.0,4.0,10.0,-1.0
21,3.0,10.0,4.0,11.0,2.0,8.0,2.0,12.0,4.0,6.0,-1.0
22,3.0,11.0,3.0,2.0,1.0,8.0,3.0,10.0,1.0,1.0,-1.0
23,1.0,7.0,1.0,6.0,2.0,12.0,2.0,1.0,4.0,5.0,-1.0
24,2.0,11.0,3.0,7.0,4.0,3.0,4.0,10.0,1.0,6.0,-1.0
25,2.0,4.0,1.0,8.0,1.0,5.0,1.0,6.0,4.0,12.0,-1.0
26,4.0,9.0,2.0,3.0,4.0,10.0,3.0,7.0,2.0,12.0,-1.0
27,3.0,7.0,2.0,2.0,4.0,8.0,4.0,4.0,3.0,5.0,-1.0
28,2.0,10.0,4.0,8.0,1.0,3.0,4.0,11.0,4.0,5.0,-1.0
29,3.0,13.0,4.0,11.0,4.0,6.0,3.0,4.0,1.0,5.0,-1.0
30,3.0,2.0,4.0,5.0,3.0,13.0,4.0,11.0,3.0,10.0,-1.0
31,3.0,13.0,1.0,6.0,4.0,4.0,1.0,7.0,1.0,2.0,-1.0
32,2.0,12.0,1.0,13.0,4.0,4.0,4.0,5.0,1.0,6.0,-1.0
33,4.0,10.0,1.0,5.0,1.0,4.0,1.0,1.0,3.0,3.0,-1.0
34,4.0,1.0,3.0,10.0,4.0,13.0,1.0,8.0,4.0,11.0,-1.0
35,1.0,3.0,1.0,6.0,1.0,13.0,1.0,8.0,2.0,12.0,-1.0
36,1.0,6.0,3.0,3.0,4.0,8.0,4.0,1.0,4.0,12.0,-1.0
37,4.0,4.0,3.0,9.0,2.0,5.0,2.0,1.0,1.0,3.0,-1.0
38,4.0,7.0,3.0,5.0,4.0,9.0,2.0,2.0,2.0,12.0,-1.0
39,2.0,6.0,1.0,11.0,1.0,1.0,4.0,10.0,2.0,5.0,-1.0
40,3.0,5.0,3.0,9.0,3.0,3.0,1.0,2.0,3.0,4.0,-1.0
41,3.0,2.0,4.0,7.0,4.0,8.0,1.0,5.0,3.0,12.0,-1.0
42,2.0,4.0,1.0,13.0,4.0,11.0,3.0,9.0,4.0,12.0,-1.0
43,3.0,8.0,3.0,3.0,3.0,11.0,3.0,2.0,4.0,7.0,-1.0
44,1.0,13.0,3.0,8.0,4.0,1.0,1.0,10.0,1.0,3.0,-1.0
45,1.0,2.0,4.0,5.0,4.0,10.0,2.0,4.0,2.0,8.0,-1.0
46,4.0,4.0,1.0,5.0,1.0,10.0,1.0,9.0,4.0,6.0,-1.0
47,3.0,9.0,3.0,8.0,2.0,12.0,4.0,5.0,2.0,1.0,-1.0
48,4.0,9.0,4.0,2.0,4.0,4.0,2.0,7.0,1.0,13.0,-1.0
49,1.0,6.0,4.0,5.0,1.0,4.0,3.0,9.0,3.0,12.0,-1.0
50,3.0,9.0,2.0,8.0,2.0,5.0,1.0,6.0,1.0,2.0,-1.0
51,2.0,13.0,1.0,9.0,1.0,4.0,4.0,8.0,1.0,11.0,-1.0
52,2.0,4.0,3.0,9.0,1.0,7.0,3.0,2.0,2.0,6.0,-1.0
53,1.0,3.0,1.0,9.0,4.0,4.0,4.0,2.0,3.0,13.0,-1.0
54,1.0,7.0,4.0,2.0,4.0,12.0,2.0,6.0,2.0,3.0,-1.0
55,2.0,6.0,4.0,9.0,1.0,2.0,2.0,4.0,1.0,8.0,-1.0
56,1.0,13.0,3.0,5.0,1.0,9.0,3.0,2.0,4.0,6.0,-1.0
57,3.0,5.0,2.0,9.0,2.0,13.0,4.0,3.0,1.0,1.0,-1.0
58,4.0,9.0,4.0,6.0,3.0,11.0,3.0,13.0,4.0,12.0,-1.0
59,2.0,1.0,1.0,2.0,4.0,3.0,4.0,12.0,4.0,6.0,-1.0
60,2.0,4.0,4.0,7.0,4.0,6.0,2.0,1.0,1.0,11.0,-1.0
61,2.0,12.0,4.0,3.0,3.0,7.0,1.0,6.0,1.0,1.0,-1.0
62,4.0,5.0,3.0,3.0,4.0,11.0,3.0,12.0,1.0,1.0,-1.0
63,4.0,13.0,2.0,7.0,1.0,12.0,4.0,9.0,3.0,2.0,-1.0
64,2.0,1.0,4.0,3.0,4.0,2.0,3.0,12.0,3.0,6.0,-1.0
65,1.0,5.0,3.0,3.0,1.0,7.0,2.0,11.0,3.0,13.0,-1.0
66,1.0,5.0,3.0,6.0,1.0,7.0,1.0,4.0,2.0,13.0,-1.0
67,1.0,11.0,2.0,4.0,3.0,1.0,1.0,13.0,2.0,5.0,-1.0
68,2.0,3.0,4.0,12.0,4.0,5.0,4.0,2.0,4.0,8.0,-1.0
69,2.0,9.0,2.0,4.0,1.0,6.0,4.0,11.0,4.0,5.0,-1.0
70,1.0,4.0,1.0,10.0,2.0,5.0,4.0,13.0,1.0,3.0,-1.0
71,1.0,8.0,3.0,5.0,1.0,6.0,2.0,13.0,3.0,3.0,-1.0
72,4.0,11.0,1.0,4.0,3.0,1.0,1.0,3.0,3.0,6.0,-1.0
73,2.0,10.0,4.0,9.0,3.0,7.0,2.0,11.0,2.0,4.0,-1.0
74,3.0,4.0,2.0,9.0,2.0,7.0,3.0,6.0,2.0,12.0,-1.0
75,2.0,3.0,3.0,13.0,4.0,12.0,2.0,9.0,3.0,5.0,-1.0
76,3.0,6.0,3.0,7.0,2.0,4.0,3.0,10.0,3.0,9.0,-1.0
77,3.0,6.0,2.0,10.0,2.0,2.0,3.0,12.0,4.0,7.0,-1.0
78,1.0,11.0,4.0,2.0,4.0,4.0,2.0,9.0,1.0,13.0,-1.0
79,2.0,12.0,4.0,1.0,1.0,6.0,1.0,8.0,1.0,7.0,-1.0
80,1.0,7.0,4.0,1.0,1.0,4.0,3.0,12.0,3.0,13.0,-1.0
81,1.0,10.0,2.0,13.0,1.0,1.0,4.0,4.0,1.0,6.0,-1.0
82,1.0,10.0,2.0,11.0,2.0,5.0,1.0,4.0,1.0,1.0,-1.0
83,1.0,13.0,3.0,10.0,3.0,9.0,1.0,5.0,2.0,6.0,-1.0
84,2.0,5.0,1.0,13.0,4.0,4.0,3.0,3.0,2.0,10.0,-1.0
85,4.0,2.0,1.0,13.0,3.0,5.0,4.0,11.0,2.0,7.0,-1.0
86,3.0,10.0,3.0,11.0,2.0,9.0,4.0,2.0,1.0,12.0,-1.0
