,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,-0.00483512,0.00046888,0.00061772,0.0004029,0.00044448,-5.099e-05,-0.01047141,0.00160282,0.00079173,0.0015857999999999998,-0.00054259,0.0001724,-0.00158291,1.841e-05,0.00017573,-8.686e-05,-7.128e-05,4.04e-06,-0.00345529,0.00044323,0.00021727,-0.00029934,7.109e-05,-2.883e-05,0.00489692,0.00060207,0.01062292,0.0016849,0.00159274,0.00011243,0.00349037,0.00030902,-1.0
1,-0.00011203,0.00012203,-5.707e-05,0.0011454,-0.00339875,0.00035302,-0.00010515,0.00030501,-7.297e-05,0.0007722,-3.699e-05,7.677e-05,-1.76e-05,-1.026e-05,-6.2e-07,-0.00022423,0.00053134,-4.932e-05,-5.71e-06,8.231e-05,-7.96e-06,-0.00016359,-3.958e-05,-3.91e-06,0.00017521,0.0036039,0.00033077,0.00077689,2.038e-05,0.00057882,8.289e-05,0.00016835,-1.0
2,0.00077967,0.00010634,-3.777e-05,0.00019306,-0.00025176,-7.709e-05,0.00015016,0.00013464,1.4599999999999999e-05,0.00019465,-0.00012482,-5.605e-05,-0.00050275,-0.00011605,-1.896e-05,-7.36e-06,-2.99e-06,-4.1e-06,3.34e-06,3.68e-06,2e-08,-1.702e-05,2.25e-06,6.99e-06,0.00078779,0.00032649,0.00020221,0.00023793,0.00051632,8.94e-06,4.97e-06,1.853e-05,-1.0
3,-9.943e-05,-4.719e-05,-1.59e-06,7.91e-06,-1.391e-05,1.15e-06,-6.844e-05,-4.686e-05,5.12e-06,-2.22e-06,-8.86e-06,2.4e-06,-1.72e-06,2.4e-07,1e-08,8e-07,-2.5e-07,2.9e-07,-2.02e-06,1.23e-06,8e-08,6e-08,-1.13e-06,1e-07,0.00011007,1.604e-05,8.31e-05,9.45e-06,1.74e-06,8.9e-07,2.36e-06,1.14e-06,-1.0
4,2.053e-05,0.0005625,1.177e-05,0.00127251,5.793e-05,0.00010251,-0.00012502,-0.00028004,8.972e-05,0.00128428,1.728e-05,0.00010709,-1.763e-05,0.00021590000000000002,-1.548e-05,0.00010659999999999999,0.00013295,-6.61e-06,-3.638e-05,0.00013235,-7.87e-06,0.00011363,0.00011518,-4.7e-06,0.000563,0.00127795,0.00031953,0.00128885,0.00021717,0.00017054,0.00013748,0.00016186,-1.0
5,1.425e-05,-0.00183718,0.00011373,-0.00019517,-0.00114773,-6.524e-05,0.00031095,-0.00045223,-1.898e-05,-0.00019317,-0.00109337,-6.953e-05,-3.48e-05,-0.00053762,4.639e-05,0.00038213,-0.00018213,4.506e-05,3.122e-05,-0.00017259,1.237e-05,0.00038385,-0.00016480000000000002,4.368e-05,0.00184075,0.00116604,0.00054915,0.00111248,0.00054074,0.0004257,0.00017583,0.00042001,-1.0
6,2.294e-05,-4.047e-05,-1.622e-05,-0.00099802,0.00025605,3.696e-05,-3.19e-06,-8.754e-05,-2.078e-05,-0.00032537,0.00020777,-3.999e-05,2.037e-05,-1.144e-05,-3.33e-06,-3.011e-05,-1.52e-05,1.232e-05,1.089e-05,-1.047e-05,1.29e-06,1.893e-05,-1.254e-05,2.55e-06,4.926e-05,0.001031,9.003e-05,0.00038811,2.36e-05,3.591e-05,1.516e-05,2.285e-05,-1.0
7,-0.00028378,3.46e-06,9.77e-06,-9.26e-06,2.2e-05,-5.3e-07,-0.00027728,1.335e-05,1.708e-05,-1.164e-05,1.993e-05,-1e-07,1.71e-06,1.11e-06,-7e-08,5.917e-05,1.152e-05,6.02e-06,-9.3e-07,3.34e-06,9.000000000000001e-07,4.432e-05,2.9e-07,6.37e-06,0.00028397,2.388e-05,0.00027812,2.308e-05,2.03e-06,6.058e-05,3.58e-06,4.477e-05,-1.0
8,-0.00368802,-0.00243483,0.00017955,-0.00471202,-0.00456185,0.00067738,-0.00065954,-0.00048383,-0.00035518,-0.00044977,-0.00127626,0.00012426,-0.00431922,-0.00167628,0.00084365,-0.00414815,0.00086658,-0.00075005,-0.00261421,-0.00142211,0.00078442,-0.00414979,0.00086677,-0.0007501000000000001,0.0044229,0.00659336,0.00089176,0.00135889,0.00470928,0.00430357,0.00307763,0.00430519,-1.0
9,0.00037829,5.565e-05,-0.00025649,0.00210814,0.0001746,0.00020869999999999998,-0.00216801,0.00116728,-4.23e-05,0.00363713,-0.00119985,0.00047014,0.00047331,1.852e-05,-5.7100000000000006e-05,-5.262e-05,4.901e-05,-6.51e-06,0.00022075,1.703e-05,-3.905e-05,-8.621e-05,7.051e-05,-1.381e-05,0.00046042,0.00212563,0.00246264,0.00385868,0.0004771,7.219999999999999e-05,0.00022482,0.00011222,-1.0
