,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,0.00023361,-9.67e-05,-1.8000000000000001e-06,-0.00034758,-0.00013144,-6.298e-05,-1.17e-06,-5.1e-07,-1.189e-05,-0.00026261,-9.445e-05,-4.418e-05,-2.879e-05,1.219e-05,3.77e-06,1.29e-05,7.55e-06,6.84e-06,-3.5e-07,-2.47e-06,7.7e-07,4.24e-06,2.14e-06,3.46e-06,0.00025284,0.00037689999999999995,1.196e-05,0.00028256,3.149e-05,1.644e-05,2.61e-06,5.87e-06,-1.0
1,-0.0012739000000000001,0.00020526,0.00016165,-0.0080683,0.005925,-0.00142565,-0.00045165,-0.00015447,0.0002495,-0.00572628,-0.00101168,-0.00075943,-9.46e-05,-8.824e-05,1.057e-05,0.00012105,-0.00030283,3.242e-05,-0.00011409,5.53e-06,2.884e-05,1.469e-05,5.729e-05,2.6e-07,0.00130042,0.01011116,0.00053861,0.00586434,0.0001298,0.00032774,0.00011781,5.914e-05,-1.0
2,-0.0009027999999999998,-0.00051225,6.082e-05,-0.00093316,-0.00067345,0.00012716,-0.00040115,-0.00026663,6.722e-05,-0.00037868,-0.00019876,8.544e-05,-6.174e-05,2.829e-05,8.4e-07,-4.855e-05,-4.118e-05,1.281e-05,-1.956e-05,4.98e-06,4.72e-06,-8.206e-05,-1.936e-05,7.36e-06,0.00103978,0.0011577999999999998,0.00048634,0.00043613,6.792e-05,6.494e-05,2.073e-05,8.463e-05,-1.0
3,3.552e-05,-0.00024867,-5.224e-05,-0.00052367,-0.00064517,-0.00015794,0.00013505,-0.00019868,-9.751e-05,-0.00021035,-0.00037215,-0.0001136,-3.62e-06,3.38e-06,1.78e-06,3.515e-05,2.432e-05,8.73e-06,-1.146e-05,-2.85e-06,4.46e-06,1.7199999999999998e-05,1.099e-05,5.49e-06,0.00025657,0.00084583,0.00025927,0.00044232,5.26e-06,4.362e-05,1.263e-05,2.114e-05,-1.0
4,-0.0027183000000000003,-0.00076038,0.00019861,4.66e-06,8.01e-05,-3.225e-05,-0.00063154,9.927e-05,-2.93e-06,0.00064524,-8.258e-05,3.087e-05,0.00010114,-0.0001072,-4.32e-06,-5.508e-05,9.074e-05,-1.86e-05,9.526e-05,-1.052e-05,-1.198e-05,-0.00022271,7.541e-05,-2.6899999999999997e-05,0.00282963,8.647e-05,0.0006393,0.00065123,0.00014744,0.00010776,9.658e-05,0.00023667,-1.0
5,-0.00175335,0.00020180000000000003,-2.777e-05,-0.00021245,-0.00014303,8.761e-05,-1.337e-05,-0.00016030000000000002,-1.07e-05,-0.00019566,-0.0001571,6.667e-05,-0.00018979,0.00010232,-6.17e-06,3.78e-06,0.00010115,3.776e-05,-5.73e-06,3.39e-06,1.41e-06,-1.62e-06,8.102e-05,2.752e-05,0.00176514,0.00027069,0.00016121,0.00025963,0.0002157,0.00010803,6.81e-06,8.559e-05,-1.0
6,0.00312099,-0.00010095,-0.00017441,-0.00080615,-6.501e-05,4.46e-06,0.00268575,-0.00098114,-3.538e-05,-0.00082898,-6.889e-05,-2.567e-05,-0.0002327,-1.054e-05,1.645e-05,3.301e-05,4.435e-05,5e-08,-0.00014797,0.00010849,-3.81e-06,0.00037558,-7.011e-05,3.771e-05,0.00312749,0.00080878,0.00285957,0.00083223,0.00023352,5.528e-05,0.00018352,0.00038393,-1.0
7,-0.01853871,0.00946946,-0.00141433,0.0066438,-0.00613894,-0.00163119,-0.00661422,-0.00079967,6.355e-05,0.00546094,-0.00103112,-0.00050232,0.00108688,-0.00074642,0.00026166,-0.00146491,-0.00141329,7.997e-05,0.0020946,-6.671e-05,-3.498e-05,-0.00143095,-0.0002508,-9.798e-05,0.02086516,0.00919171,0.00666268,0.00558009,0.00134422,0.00203709,0.00209595,0.00145606,-1.0
8,-0.0002124,0.00035147,2.737e-05,-0.00039612,0.0012257,-0.00022555,-0.00155056,0.00131322,-3.807e-05,0.00084997,0.00084629,-0.00032809,0.00048259,-0.00027173,-7.3e-07,0.0005275000000000001,-0.00018627,4.405e-05,0.00030472,-0.00026822,1.555e-05,-5.861e-05,-4.781e-05,2.524e-05,0.00041157,0.00130772,0.0020323,0.0012435,0.00055383,0.00056115,0.00040625,7.974e-05,-1.0
9,0.00550931,-0.001233,-0.00060264,0.00075132,0.00016408,0.00074788,-0.00376604,0.00347807,0.00044740000000000003,0.00143904,-0.00043398,0.00050199,0.00558709,-0.00362264,-0.00027744,-0.00130664,-0.00057835,0.00024086,7.433e-05,2.103e-05,0.00013714,-0.00131438,-0.00099954,0.00023971,0.00567767,0.00107272,0.00514589,0.00158467,0.00666454,0.00144908,0.0001574,0.00166858,-1.0
10,-0.00097169,0.00026712,1.57e-06,0.00456714,-0.00010789,0.00030232,-0.00059003,0.00013255,5.611e-05,0.00228644,-0.00121774,0.00019938,0.00011137,-0.00010821,-3.152e-05,-9.558e-05,0.00059838,-5.654e-05,4.342e-05,-9.293e-05,-3.094e-05,-0.00047928,0.00040276,-9.4e-05,0.00100774,0.00457841,0.00060733,0.00259817,0.00015845,0.0006086,0.00010714,0.00063305,-1.0
11,-0.00183,0.00024385,-4.305e-05,-0.00011952,-0.00077068,0.00046804,-3.257e-05,-9.988e-05,-4.42e-06,-0.00016975,-0.00039848,0.00025081,-2.395e-05,1.314e-05,-4.77e-06,2.904e-05,-0.00019614,0.00011888,-6e-06,1.888e-05,1.96e-06,8.1e-06,-7.543e-05,5.754e-05,0.00184668,0.00090956,0.00010515,0.0005005,2.774e-05,0.00023119,1.991e-05,9.522e-05,-1.0
12,-0.00107175,-0.00218763,6.312e-05,0.00460156,-0.00464835,0.00080728,0.00430196,-0.0034085,0.00014589,0.00438091,-0.00290356,0.00043562,0.00120389,0.00067689,-4.708e-05,0.00044942,0.00036153,5.789e-05,0.00065877,-8.861e-05,6.915e-05,7.4e-07,-3.741e-05,1.392e-05,0.00243688,0.00659038,0.00549054,0.00527378,0.00138194,0.00057968,0.00066829,3.992e-05,-1.0
13,3.623e-05,8.746e-05,-1.319e-05,0.00532306,0.0028974,0.00066175,2.194e-05,8.673e-05,-1.734e-05,0.00359662,0.00087958,0.00044039,6.98e-06,-5e-07,-2e-07,-0.00031643,-0.00018125,-4.468e-05,-2.25e-06,3.33e-06,-1.7e-06,-0.00028184,-5.195e-05,-4.592e-05,9.558e-05,0.00609654,9.113e-05,0.00372871,7.01e-06,0.00036739,4.37e-06,0.00029024,-1.0
14,0.00050259,-0.00056357,0.00024364,-0.00445066,-0.01154422,0.00177167,-0.00133066,-0.00016795,-2.759e-05,-0.00211035,-0.0018327000000000003,7.548e-05,-0.00026751,-0.00025187,9.463e-05,0.00056388,-0.00035601,0.0002926,-0.00060359,-0.00028773,4.021e-05,0.00105294,0.00046455,-3.068e-05,0.00079345,0.01249865,0.00134151,0.00279608,0.00037941,0.00072823,0.00066987,0.00115127,-1.0
15,0.00082418,0.00318194,-0.00040623,0.00060703,2.333e-05,4.533e-05,0.00147134,0.00410421,-0.00070974,0.00109875,0.00034983,-0.00012253,0.00017775,0.00018705,-6.197e-05,-8.596e-05,-7.967e-05,8.599999999999999e-06,0.00030628,0.00024852,-0.00010492,8.434e-05,4.14e-06,-2.49e-05,0.00331195,0.00060917,0.00441737,0.00115959,0.00026537,0.00011752,0.00040814,8.804e-05,-1.0
16,0.00016499,9.82e-05,-5.556e-05,2.76e-06,-0.00018864,-0.00014356,0.00016257,0.00010666,-5.558e-05,-0.00010441,-4.324e-05,-0.00011195,0.00018451,-2.79e-06,-3.609e-05,1.568e-05,4e-06,8.77e-06,0.00018419,-1.64e-06,-3.608e-05,1.609e-05,1.18e-05,9.28e-06,0.00019989,0.00023707,0.00020222,0.00015907,0.00018802,1.84e-05,0.00018769,2.201e-05,-1.0
17,0.00035789,0.00069033,0.00020540000000000003,0.0068893,0.00609543,-0.00045481,-0.001109,-0.0014550999999999998,0.00032014,0.0003266,-0.00137857,0.00022036,-0.00032966,2.649e-05,-0.00012027,1.889e-05,-7.769e-05,-3.956e-05,-0.00020841,-0.00053052,8.2e-05,-0.00028039,-0.00050109,3.49e-06,0.00080425,0.00920997,0.00185734,0.00143376,0.00035191,8.92e-05,0.00057585,0.00057421,-1.0
