,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,labels
0,-0.0110559,-0.01222422,-0.00178832,0.0019822,0.00606495,-0.00067239,-0.00302929,-0.00024485,-0.00086362,0.00197249,0.00603672,-0.00067368,6.926e-05,2.077e-05,3.572e-05,0.00132821,0.00281949,0.00015165,-0.00013625,7.087e-05,-7.28e-06,0.00132463,0.00280909,0.00015118,0.01657897,0.00641598,0.00315949,0.00638643,8.065e-05,0.00312037,0.00015375,0.00310942,-1.0
1,0.00098925,0.00020336,0.00029673,-0.00246895,0.00433153,0.00485275,0.00071545,0.00015392,1.041e-05,-0.00104487,0.00053189,0.00622881,5.575e-05,-0.00018969999999999998,-0.00043296,0.0001421,0.00149374,0.00072369,3.154e-05,-0.00014477,-0.00014939,-1.033e-05,0.00048153,4.19e-06,0.00105262,0.00695752,0.00073189,0.00633819,0.00047597,0.00166588,0.00021040000000000002,0.00048166,-1.0
2,0.00429844,0.01693703,0.00081348,0.00393958,-0.03063392,-0.00245307,0.0013059,0.02022233,0.0012615,0.0012425000000000001,-0.02237162,-0.00453263,0.00047298,-0.00379856,0.00015559,-8.033e-05,0.00010029999999999998,-0.00025874,0.00028825,-0.00306227,0.00023051,-0.0009874,0.00425232,-0.0007268,0.0174929,0.03098346,0.02030368,0.02285996,0.00383105,0.00028889,0.00308444,0.00442554,-1.0
3,-0.01773459,-0.00381307,0.00196988,0.00832676,-0.00390471,0.0013920999999999998,-0.01660478,-0.00141063,0.00205248,0.00764185,-0.00252469,0.00148468,-0.00068171,-0.00109996,-1.147e-05,0.0007336,-0.00052788,0.00010449,-0.00122194,-0.00083116,2.719e-05,0.00073547,-0.00023251,0.00017365,0.01824652,0.00930159,0.01679052,0.0081839,0.00129413,0.00090981,0.00147807,0.00079065,-1.0
4,-0.00020169,-0.00114064,0.000148,-0.01174693,0.00849722,-0.00606889,-0.01094568,-0.00386498,0.00080976,-0.00914697,0.0038788000000000004,-0.00449961,2.906e-05,0.00017872,-1.881e-05,0.0001954,0.00246431,-0.00060485,-0.00629043,-0.00110603,0.00038614,-0.0007922999999999999,-0.00034447,0.00035069,0.00116775,0.01571702,0.01163622,0.01090681,0.00018204,0.00254496,0.00639858,0.00093241,-1.0
5,-6.895e-05,0.00013658,7.725e-05,-0.00115985,0.00231124,-0.00120376,-0.00015827,0.00033301,0.00011073,-0.00243272,0.00375453,-0.00131514,-4.98e-06,-1.867e-05,-1.106e-05,3.781e-05,0.00046329,-0.00011265,-3.55e-06,3.604e-05,2.92e-06,0.00096769,0.00386991,0.00033003,0.0001714,0.00285239,0.00038498,0.00466307,2.227e-05,0.00047828,3.633e-05,0.0040027000000000005,-1.0
6,0.00040133,0.00033274,-8.798e-05,-0.00018558,0.00126233,0.00014981,-0.00024194,0.00055144,-1.614e-05,-9.699e-05,0.00121144,0.00011478,7.598e-05,0.00015971,-3.223e-05,-4.105e-05,0.00053313,8.408e-05,-8.197e-05,0.0001351,-7.94e-06,-9.892e-05,0.00054296,6.896e-05,0.0005287000000000001,0.00128466,0.0006024,0.00122072,0.00017977,0.00054127,0.00015822,0.00055619,-1.0
7,0.02113239,0.04839996,-0.00366968,0.01012328,-0.0612568,0.00086182,0.00891941,0.04427884,-0.00120736,0.00060115,-0.0677117,0.00079594,0.00257398,-0.00444005,-2.409e-05,1.55e-06,-0.00164799,-0.00177652,0.00212062,-0.00182115,-0.00014118,-0.00026916,-0.00279143,-0.00186154,0.05293959,0.06209363,0.04518439,0.06771905,0.00513225,0.0024232,0.00279885,0.00336598,-1.0
8,0.00192657,-0.00438281,-8.677e-05,-0.00256084,-0.00589891,5.93e-06,-0.00039082,-0.00375645,0.00050539,-0.0024225,-0.00226926,-0.00087017,-3.937e-05,0.00065193,4.210000000000001e-05,4.886e-05,-0.00017734,0.00012787,-0.00250892,-0.00166581,0.00052451,0.00024382,0.0005924,0.0001036,0.00478834,0.00643079,0.00381039,0.00343151,0.00065447,0.00022402,0.00305691,0.00064894,-1.0
9,-0.01414381,0.00999422,-0.01206847,-0.01140271,-0.08204687,0.00893958,-0.01007337,0.00632963,-0.00758191,-0.00880808,-0.06437632,0.00972581,0.00024132,-0.0008554,0.00152105,-7.713e-05,0.00329603,-0.0151006,0.00032683,-0.00118939,0.00087897,-0.00067392,0.00304729,-0.01099818,0.02110876,0.08331643,0.01410752,0.06569996,0.00176168,0.01545632,0.00151462,0.01143241,-1.0
10,0.0015399,-0.00585865,-0.00950099,0.00414213,0.00135736,0.00231425,0.00127732,-0.00543967,-0.0071289000000000005,0.00246987,0.00065221,0.00248368,0.00016176,-0.00066749,-0.00095183,0.00032035,-0.00042036,-2.3e-07,1.311e-05,-0.00046131,-0.00028105,0.00021078,-0.00026798,-0.00030447,0.01126782,0.00493512,0.00905775,0.00356291,0.00117375,0.00052851,0.00054034,0.00045710000000000005,-1.0
11,-0.01567627,0.00231802,-0.02513333,0.01802944,-0.01112074,0.0222905,-0.01721431,0.00467965,-0.01569699,0.01899148,-0.01128432,0.02328743,0.00186634,-0.00111169,-0.00122508,0.00077071,-0.00197295,-0.00522062,0.00015183,-0.00036627,-0.00105546,0.00111225,-0.00204068,-0.00505846,0.029712,0.03075057,0.02376188,0.03209854,0.00249397,0.00563395,0.00112748,0.00556682,-1.0
12,-0.00471751,-0.01784298,-0.00076759,0.00086468,0.00076389,0.00014975,-0.00527065,-0.01707056,-0.00046005,0.0009013,0.00047786,-2.113e-05,-5.256e-05,0.00034056,-2.656e-05,8.65e-06,1.305e-05,1.11e-06,-0.00048219,-0.00090547,0.00013442,5.6e-06,1.26e-05,2.16e-06,0.01847203,0.00116346,0.01787164,0.00102037,0.00034561,1.569e-05,0.00103463,1.395e-05,-1.0
13,0.00918547,0.02538452,0.00266677,-0.00015815,0.00520276,0.00153284,-0.00357177,0.00999107,0.0012613,-0.00019239,0.00510379,0.00152832,-0.00255093,0.00187249,0.00032249,-0.00083315,-0.00126132,0.00029029,-0.00302794,0.00114197,0.00021906,-0.00083452,-0.00126522,0.00029011,0.02712671,0.00542617,0.01068503,0.00533118,0.0031808000000000006,0.00153926,0.00324354,0.00154317,-1.0
14,0.00027531,-0.00018751,8.037e-05,-0.00048298,0.0003375,-0.00019813,0.00057702,-0.00020674,4.654e-05,-0.0002803,0.00043889,-2.332e-05,-7.483e-05,4.57e-06,1.74e-06,4.22e-06,-3.633e-05,8.63e-06,-0.00012244,-3.54e-06,1.042e-05,-4.16e-06,-3.3299999999999996e-05,1.5e-07,0.00034266,0.00062163,0.0006147,0.00052129,7.499e-05,3.758e-05,0.00012294,3.356e-05,-1.0
