,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,6.0,9.0,6.0,6.0,4.0,3.0,9.0,5.0,6.0,10.0,10.0,10.0,3.0,9.0,2.0,7.0,-1.0
1,3.0,7.0,3.0,5.0,2.0,7.0,5.0,14.0,5.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0,-1.0
2,4.0,9.0,5.0,6.0,4.0,6.0,9.0,8.0,5.0,3.0,7.0,12.0,4.0,8.0,5.0,6.0,-1.0
3,4.0,4.0,4.0,6.0,2.0,7.0,5.0,13.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
4,2.0,0.0,2.0,1.0,0.0,7.0,5.0,11.0,4.0,7.0,13.0,8.0,3.0,10.0,0.0,8.0,-1.0
5,5.0,9.0,5.0,6.0,4.0,7.0,5.0,14.0,5.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0,-1.0
6,5.0,9.0,7.0,8.0,6.0,7.0,7.0,4.0,4.0,6.0,5.0,8.0,8.0,7.0,2.0,8.0,-1.0
7,5.0,9.0,7.0,6.0,4.0,4.0,8.0,7.0,9.0,9.0,10.0,11.0,3.0,9.0,1.0,7.0,-1.0
8,2.0,0.0,2.0,1.0,0.0,8.0,5.0,11.0,4.0,6.0,13.0,8.0,3.0,10.0,0.0,8.0,-1.0
9,4.0,6.0,5.0,4.0,3.0,5.0,9.0,5.0,6.0,6.0,9.0,10.0,3.0,9.0,1.0,7.0,-1.0
10,5.0,9.0,6.0,6.0,4.0,3.0,9.0,5.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0,-1.0
11,3.0,6.0,4.0,4.0,1.0,8.0,4.0,13.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
12,4.0,5.0,5.0,4.0,2.0,4.0,8.0,5.0,7.0,11.0,10.0,9.0,3.0,9.0,2.0,6.0,-1.0
13,3.0,8.0,4.0,6.0,2.0,7.0,5.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
14,10.0,12.0,8.0,6.0,4.0,6.0,5.0,5.0,6.0,3.0,8.0,7.0,5.0,9.0,2.0,6.0,-1.0
15,5.0,7.0,5.0,5.0,2.0,4.0,8.0,6.0,8.0,9.0,9.0,9.0,3.0,9.0,2.0,4.0,-1.0
16,4.0,3.0,4.0,5.0,1.0,7.0,5.0,12.0,5.0,7.0,15.0,8.0,3.0,9.0,0.0,8.0,-1.0
17,2.0,4.0,3.0,3.0,1.0,4.0,8.0,5.0,6.0,11.0,9.0,9.0,3.0,9.0,1.0,7.0,-1.0
18,4.0,6.0,5.0,4.0,4.0,7.0,8.0,7.0,5.0,5.0,7.0,11.0,4.0,9.0,5.0,5.0,-1.0
19,3.0,2.0,4.0,4.0,2.0,5.0,8.0,6.0,6.0,8.0,10.0,10.0,3.0,9.0,0.0,8.0,-1.0
20,4.0,8.0,5.0,6.0,3.0,4.0,9.0,5.0,6.0,9.0,8.0,9.0,3.0,9.0,2.0,6.0,-1.0
21,5.0,8.0,5.0,6.0,2.0,7.0,4.0,14.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
22,4.0,4.0,4.0,6.0,2.0,8.0,5.0,14.0,5.0,6.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
23,2.0,0.0,3.0,1.0,1.0,7.0,5.0,11.0,5.0,7.0,14.0,8.0,3.0,10.0,0.0,8.0,-1.0
24,1.0,0.0,2.0,0.0,0.0,7.0,6.0,10.0,4.0,7.0,12.0,8.0,2.0,10.0,0.0,8.0,-1.0
25,4.0,5.0,5.0,4.0,3.0,6.0,9.0,5.0,7.0,7.0,10.0,9.0,3.0,9.0,1.0,8.0,-1.0
26,3.0,5.0,4.0,3.0,2.0,5.0,8.0,5.0,7.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,-1.0
27,3.0,7.0,3.0,5.0,2.0,8.0,6.0,10.0,4.0,7.0,12.0,9.0,3.0,9.0,0.0,8.0,-1.0
28,9.0,10.0,9.0,8.0,5.0,5.0,7.0,6.0,9.0,9.0,8.0,9.0,5.0,11.0,5.0,2.0,-1.0
29,4.0,4.0,5.0,3.0,2.0,4.0,8.0,5.0,8.0,10.0,9.0,9.0,3.0,9.0,2.0,5.0,-1.0
30,3.0,7.0,4.0,5.0,3.0,8.0,5.0,11.0,4.0,8.0,12.0,7.0,3.0,9.0,0.0,8.0,-1.0
31,1.0,0.0,2.0,0.0,0.0,7.0,6.0,10.0,4.0,7.0,13.0,8.0,2.0,10.0,0.0,8.0,-1.0
32,8.0,10.0,8.0,8.0,7.0,5.0,7.0,5.0,8.0,8.0,6.0,9.0,8.0,8.0,6.0,1.0,-1.0
33,10.0,14.0,9.0,8.0,4.0,6.0,4.0,4.0,6.0,4.0,7.0,6.0,6.0,5.0,2.0,7.0,-1.0
34,5.0,10.0,7.0,7.0,6.0,8.0,8.0,8.0,5.0,5.0,7.0,9.0,3.0,7.0,4.0,7.0,-1.0
35,3.0,7.0,3.0,5.0,1.0,7.0,6.0,13.0,5.0,8.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
36,7.0,10.0,7.0,8.0,4.0,4.0,8.0,6.0,8.0,10.0,10.0,9.0,3.0,9.0,2.0,5.0,-1.0
37,4.0,9.0,4.0,7.0,2.0,7.0,5.0,14.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
38,3.0,7.0,5.0,5.0,2.0,7.0,8.0,6.0,7.0,6.0,10.0,9.0,3.0,9.0,1.0,7.0,-1.0
39,5.0,8.0,7.0,7.0,6.0,7.0,7.0,4.0,5.0,6.0,7.0,8.0,7.0,8.0,2.0,7.0,-1.0
40,4.0,5.0,5.0,3.0,2.0,4.0,8.0,5.0,8.0,9.0,8.0,9.0,4.0,11.0,3.0,4.0,-1.0
41,7.0,11.0,8.0,9.0,4.0,3.0,9.0,6.0,7.0,11.0,11.0,10.0,3.0,9.0,2.0,6.0,-1.0
42,2.0,4.0,3.0,3.0,2.0,5.0,8.0,5.0,6.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,-1.0
43,2.0,3.0,3.0,2.0,1.0,7.0,8.0,6.0,6.0,7.0,9.0,8.0,3.0,10.0,1.0,8.0,-1.0
44,4.0,4.0,5.0,3.0,2.0,4.0,9.0,5.0,7.0,11.0,10.0,9.0,3.0,9.0,2.0,7.0,-1.0
45,4.0,10.0,4.0,8.0,4.0,7.0,6.0,13.0,4.0,7.0,12.0,8.0,3.0,9.0,0.0,8.0,-1.0
46,5.0,8.0,6.0,6.0,3.0,5.0,8.0,7.0,9.0,10.0,11.0,9.0,3.0,9.0,1.0,7.0,-1.0
