,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,9.0,14.0,8.0,8.0,4.0,7.0,6.0,4.0,5.0,4.0,8.0,5.0,7.0,5.0,3.0,6.0,-1.0
1,5.0,10.0,8.0,8.0,10.0,8.0,8.0,4.0,5.0,6.0,6.0,8.0,9.0,5.0,8.0,10.0,-1.0
2,7.0,8.0,8.0,6.0,3.0,4.0,9.0,6.0,9.0,12.0,11.0,8.0,3.0,9.0,1.0,6.0,-1.0
3,5.0,9.0,6.0,7.0,4.0,8.0,5.0,13.0,5.0,8.0,12.0,8.0,3.0,9.0,0.0,8.0,-1.0
4,8.0,14.0,7.0,8.0,5.0,7.0,6.0,5.0,5.0,6.0,7.0,8.0,5.0,7.0,3.0,7.0,-1.0
5,8.0,10.0,9.0,8.0,6.0,3.0,9.0,5.0,8.0,10.0,10.0,10.0,3.0,9.0,2.0,6.0,-1.0
6,7.0,9.0,7.0,7.0,5.0,3.0,8.0,5.0,7.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,-1.0
7,5.0,6.0,5.0,4.0,2.0,4.0,9.0,5.0,7.0,12.0,11.0,8.0,3.0,9.0,1.0,6.0,-1.0
8,2.0,3.0,3.0,2.0,1.0,6.0,8.0,6.0,6.0,7.0,9.0,9.0,3.0,9.0,0.0,8.0,-1.0
9,5.0,10.0,6.0,8.0,3.0,7.0,4.0,15.0,6.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
10,4.0,5.0,5.0,4.0,2.0,4.0,8.0,5.0,7.0,11.0,10.0,9.0,3.0,9.0,2.0,6.0,-1.0
11,7.0,8.0,8.0,6.0,3.0,2.0,10.0,6.0,7.0,12.0,12.0,9.0,3.0,9.0,1.0,7.0,-1.0
12,4.0,7.0,4.0,5.0,3.0,7.0,5.0,13.0,4.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0,-1.0
13,4.0,4.0,5.0,3.0,2.0,5.0,8.0,5.0,7.0,10.0,9.0,8.0,3.0,9.0,2.0,5.0,-1.0
14,5.0,8.0,5.0,6.0,2.0,7.0,4.0,14.0,6.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
15,3.0,6.0,4.0,4.0,1.0,7.0,4.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
16,3.0,5.0,4.0,4.0,4.0,8.0,6.0,5.0,4.0,6.0,6.0,8.0,3.0,9.0,1.0,7.0,-1.0
17,5.0,9.0,5.0,6.0,2.0,7.0,4.0,14.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
18,3.0,1.0,4.0,3.0,2.0,6.0,9.0,5.0,7.0,7.0,10.0,9.0,3.0,9.0,1.0,8.0,-1.0
19,6.0,9.0,8.0,8.0,7.0,7.0,6.0,5.0,4.0,6.0,7.0,8.0,7.0,8.0,2.0,7.0,-1.0
20,2.0,3.0,2.0,1.0,1.0,6.0,8.0,5.0,6.0,9.0,8.0,8.0,3.0,10.0,2.0,6.0,-1.0
21,2.0,1.0,3.0,2.0,1.0,7.0,8.0,6.0,6.0,7.0,9.0,9.0,3.0,10.0,0.0,9.0,-1.0
22,2.0,0.0,2.0,1.0,0.0,8.0,5.0,11.0,4.0,7.0,13.0,8.0,3.0,10.0,0.0,8.0,-1.0
23,4.0,7.0,6.0,6.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,8.0,7.0,7.0,1.0,7.0,-1.0
24,4.0,3.0,5.0,2.0,2.0,5.0,8.0,5.0,7.0,10.0,10.0,9.0,3.0,9.0,2.0,6.0,-1.0
25,3.0,3.0,4.0,2.0,2.0,7.0,8.0,5.0,6.0,6.0,9.0,9.0,5.0,10.0,0.0,7.0,-1.0
26,5.0,8.0,6.0,6.0,5.0,8.0,6.0,8.0,5.0,7.0,6.0,9.0,3.0,8.0,4.0,6.0,-1.0
27,3.0,2.0,5.0,3.0,2.0,7.0,8.0,5.0,7.0,5.0,9.0,9.0,5.0,10.0,1.0,7.0,-1.0
28,3.0,5.0,4.0,3.0,2.0,5.0,8.0,5.0,7.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,-1.0
29,5.0,10.0,6.0,8.0,5.0,6.0,9.0,5.0,7.0,6.0,9.0,9.0,3.0,9.0,1.0,8.0,-1.0
30,3.0,5.0,4.0,3.0,2.0,6.0,8.0,6.0,7.0,7.0,10.0,9.0,3.0,9.0,0.0,8.0,-1.0
31,5.0,9.0,5.0,6.0,4.0,7.0,5.0,14.0,5.0,7.0,11.0,8.0,3.0,9.0,0.0,8.0,-1.0
32,4.0,4.0,5.0,3.0,2.0,4.0,7.0,5.0,8.0,10.0,8.0,9.0,4.0,11.0,3.0,4.0,-1.0
33,5.0,8.0,8.0,6.0,4.0,7.0,8.0,6.0,9.0,5.0,9.0,8.0,3.0,9.0,1.0,8.0,-1.0
34,12.0,15.0,10.0,8.0,5.0,5.0,3.0,4.0,5.0,4.0,7.0,6.0,6.0,6.0,2.0,7.0,-1.0
35,3.0,7.0,5.0,5.0,3.0,4.0,8.0,6.0,6.0,7.0,9.0,10.0,3.0,9.0,1.0,8.0,-1.0
36,5.0,10.0,6.0,8.0,4.0,6.0,8.0,6.0,7.0,6.0,10.0,9.0,3.0,9.0,1.0,7.0,-1.0
37,5.0,11.0,7.0,8.0,5.0,6.0,9.0,5.0,7.0,6.0,9.0,9.0,3.0,9.0,1.0,8.0,-1.0
38,4.0,9.0,6.0,6.0,5.0,8.0,8.0,8.0,5.0,6.0,7.0,9.0,3.0,8.0,4.0,6.0,-1.0
39,2.0,3.0,3.0,2.0,1.0,5.0,8.0,5.0,6.0,9.0,8.0,8.0,3.0,9.0,2.0,6.0,-1.0
40,5.0,6.0,5.0,4.0,3.0,4.0,8.0,5.0,7.0,9.0,8.0,9.0,3.0,9.0,3.0,5.0,-1.0
41,4.0,10.0,4.0,7.0,2.0,7.0,5.0,15.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
42,9.0,11.0,9.0,8.0,6.0,3.0,8.0,5.0,8.0,11.0,10.0,10.0,3.0,9.0,2.0,6.0,-1.0
43,3.0,4.0,4.0,6.0,2.0,8.0,5.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
44,5.0,11.0,6.0,8.0,2.0,8.0,5.0,14.0,5.0,6.0,14.0,9.0,3.0,9.0,0.0,8.0,-1.0
45,1.0,0.0,2.0,1.0,0.0,8.0,6.0,11.0,4.0,7.0,12.0,8.0,3.0,10.0,0.0,8.0,-1.0
46,9.0,13.0,8.0,8.0,5.0,8.0,5.0,4.0,6.0,6.0,7.0,6.0,6.0,8.0,4.0,6.0,-1.0
47,7.0,9.0,8.0,7.0,5.0,6.0,6.0,6.0,9.0,8.0,6.0,8.0,4.0,8.0,4.0,3.0,-1.0
48,5.0,11.0,7.0,8.0,10.0,9.0,6.0,4.0,4.0,6.0,7.0,7.0,8.0,7.0,6.0,5.0,-1.0
49,3.0,8.0,4.0,6.0,2.0,7.0,5.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
50,4.0,11.0,6.0,8.0,4.0,8.0,8.0,6.0,7.0,4.0,8.0,9.0,6.0,10.0,1.0,8.0,-1.0
51,7.0,14.0,6.0,8.0,5.0,8.0,6.0,4.0,5.0,7.0,7.0,8.0,6.0,5.0,4.0,6.0,-1.0
52,2.0,4.0,3.0,3.0,1.0,4.0,8.0,5.0,6.0,11.0,9.0,9.0,3.0,9.0,1.0,7.0,-1.0
53,4.0,5.0,5.0,4.0,3.0,6.0,9.0,5.0,7.0,6.0,10.0,9.0,3.0,9.0,1.0,8.0,-1.0
54,5.0,7.0,6.0,5.0,4.0,5.0,7.0,5.0,7.0,9.0,7.0,9.0,3.0,9.0,3.0,6.0,-1.0
55,4.0,4.0,4.0,6.0,2.0,7.0,5.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
56,1.0,0.0,1.0,0.0,0.0,8.0,7.0,9.0,3.0,7.0,11.0,8.0,2.0,10.0,0.0,8.0,-1.0
57,5.0,10.0,6.0,8.0,3.0,7.0,4.0,15.0,6.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
58,5.0,7.0,7.0,5.0,5.0,8.0,7.0,8.0,5.0,6.0,7.0,9.0,3.0,8.0,4.0,6.0,-1.0
59,4.0,8.0,5.0,7.0,6.0,7.0,7.0,5.0,3.0,6.0,7.0,8.0,4.0,8.0,1.0,7.0,-1.0
60,3.0,6.0,4.0,4.0,1.0,7.0,5.0,13.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
61,4.0,7.0,6.0,5.0,8.0,8.0,8.0,4.0,4.0,6.0,7.0,8.0,7.0,8.0,5.0,8.0,-1.0
62,3.0,8.0,4.0,6.0,2.0,7.0,5.0,14.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
63,4.0,5.0,5.0,8.0,2.0,7.0,5.0,14.0,5.0,7.0,14.0,8.0,3.0,9.0,0.0,8.0,-1.0
64,3.0,9.0,4.0,7.0,2.0,7.0,6.0,14.0,5.0,8.0,13.0,7.0,3.0,9.0,0.0,8.0,-1.0
65,6.0,9.0,6.0,7.0,4.0,3.0,8.0,5.0,7.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,-1.0
66,5.0,5.0,6.0,3.0,3.0,4.0,8.0,5.0,8.0,10.0,9.0,9.0,3.0,9.0,2.0,6.0,-1.0
67,6.0,9.0,7.0,7.0,4.0,4.0,8.0,6.0,8.0,10.0,10.0,9.0,3.0,9.0,2.0,5.0,-1.0
68,9.0,15.0,8.0,8.0,6.0,7.0,6.0,5.0,5.0,6.0,7.0,8.0,5.0,6.0,3.0,7.0,-1.0
69,9.0,10.0,7.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,7.0,7.0,5.0,8.0,2.0,7.0,-1.0
70,1.0,0.0,2.0,1.0,0.0,8.0,6.0,11.0,4.0,7.0,12.0,8.0,3.0,10.0,0.0,8.0,-1.0
71,3.0,4.0,4.0,3.0,2.0,5.0,8.0,5.0,7.0,9.0,8.0,9.0,3.0,10.0,2.0,5.0,-1.0
72,2.0,6.0,3.0,4.0,1.0,8.0,6.0,13.0,5.0,7.0,13.0,8.0,3.0,9.0,0.0,8.0,-1.0
73,7.0,11.0,8.0,9.0,4.0,3.0,9.0,6.0,7.0,11.0,11.0,10.0,3.0,9.0,2.0,6.0,-1.0
74,9.0,11.0,9.0,8.0,6.0,3.0,8.0,5.0,8.0,10.0,9.0,10.0,3.0,9.0,2.0,6.0,-1.0
