,0,1,2,3,4,5,6,7,8,9,labels
0,1.0,6.0,1.0,5.0,3.0,8.0,1.0,2.0,1.0,1.0,-1.0
1,3.0,7.0,3.0,12.0,1.0,3.0,1.0,8.0,3.0,11.0,-1.0
2,2.0,7.0,4.0,2.0,2.0,3.0,2.0,8.0,4.0,5.0,-1.0
3,3.0,3.0,3.0,10.0,1.0,4.0,1.0,2.0,3.0,11.0,-1.0
4,1.0,12.0,4.0,3.0,3.0,11.0,3.0,4.0,4.0,6.0,-1.0
5,3.0,4.0,4.0,3.0,4.0,7.0,4.0,13.0,4.0,11.0,-1.0
6,3.0,13.0,1.0,5.0,3.0,8.0,3.0,6.0,3.0,3.0,-1.0
7,1.0,2.0,1.0,9.0,1.0,5.0,3.0,11.0,3.0,12.0,-1.0
8,2.0,6.0,2.0,7.0,1.0,8.0,1.0,9.0,1.0,11.0,-1.0
9,4.0,7.0,2.0,3.0,1.0,11.0,1.0,13.0,4.0,5.0,-1.0
10,3.0,10.0,3.0,1.0,4.0,6.0,1.0,2.0,3.0,8.0,-1.0
11,3.0,11.0,1.0,3.0,1.0,7.0,4.0,6.0,3.0,9.0,-1.0
12,1.0,11.0,4.0,8.0,3.0,6.0,3.0,12.0,4.0,10.0,-1.0
13,4.0,6.0,1.0,8.0,4.0,12.0,1.0,11.0,4.0,10.0,-1.0
14,3.0,11.0,1.0,8.0,2.0,1.0,4.0,2.0,3.0,10.0,-1.0
15,2.0,13.0,1.0,6.0,1.0,2.0,4.0,7.0,2.0,12.0,-1.0
16,4.0,3.0,2.0,8.0,1.0,7.0,1.0,1.0,2.0,10.0,-1.0
17,2.0,9.0,4.0,13.0,1.0,7.0,2.0,2.0,2.0,4.0,-1.0
18,1.0,7.0,3.0,4.0,2.0,5.0,3.0,12.0,3.0,3.0,-1.0
19,3.0,13.0,4.0,6.0,1.0,4.0,1.0,3.0,1.0,8.0,-1.0
20,1.0,12.0,2.0,9.0,1.0,11.0,3.0,3.0,3.0,13.0,-1.0
21,2.0,4.0,1.0,1.0,3.0,6.0,2.0,3.0,1.0,11.0,-1.0
22,4.0,13.0,2.0,12.0,1.0,6.0,2.0,2.0,2.0,7.0,-1.0
23,2.0,7.0,1.0,5.0,4.0,1.0,2.0,13.0,2.0,6.0,-1.0
24,2.0,6.0,2.0,9.0,1.0,10.0,2.0,3.0,2.0,5.0,-1.0
25,2.0,12.0,1.0,5.0,1.0,9.0,2.0,10.0,1.0,8.0,-1.0
26,1.0,10.0,4.0,13.0,1.0,6.0,4.0,12.0,2.0,1.0,-1.0
27,4.0,1.0,1.0,11.0,2.0,6.0,1.0,7.0,4.0,5.0,-1.0
28,1.0,9.0,2.0,11.0,3.0,13.0,4.0,1.0,3.0,12.0,-1.0
29,3.0,10.0,2.0,4.0,3.0,2.0,2.0,12.0,3.0,11.0,-1.0
30,2.0,11.0,1.0,1.0,4.0,8.0,2.0,6.0,3.0,13.0,-1.0
31,1.0,3.0,2.0,11.0,3.0,12.0,1.0,9.0,3.0,10.0,-1.0
32,2.0,11.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,4.0,-1.0
33,3.0,11.0,2.0,5.0,2.0,9.0,2.0,3.0,4.0,6.0,-1.0
34,3.0,8.0,2.0,13.0,1.0,2.0,1.0,9.0,2.0,6.0,-1.0
35,2.0,6.0,4.0,8.0,2.0,12.0,1.0,1.0,1.0,2.0,-1.0
36,1.0,3.0,3.0,12.0,4.0,6.0,3.0,13.0,4.0,1.0,-1.0
37,1.0,5.0,1.0,3.0,1.0,1.0,4.0,8.0,3.0,7.0,-1.0
38,3.0,10.0,3.0,6.0,1.0,3.0,3.0,8.0,3.0,2.0,-1.0
39,2.0,13.0,3.0,6.0,4.0,10.0,4.0,5.0,3.0,4.0,-1.0
