,0,1,2,3,4,5,6,7,8,9,labels
0,3.0,9.0,2.0,11.0,3.0,10.0,4.0,12.0,4.0,3.0,-1.0
1,1.0,10.0,1.0,12.0,3.0,7.0,3.0,13.0,3.0,2.0,-1.0
2,2.0,10.0,4.0,9.0,2.0,2.0,4.0,3.0,3.0,7.0,-1.0
3,4.0,4.0,3.0,1.0,4.0,3.0,1.0,13.0,4.0,10.0,-1.0
4,4.0,9.0,1.0,6.0,3.0,2.0,4.0,11.0,3.0,10.0,-1.0
5,2.0,10.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,13.0,-1.0
6,4.0,7.0,3.0,1.0,2.0,5.0,4.0,11.0,4.0,13.0,-1.0
7,4.0,2.0,2.0,12.0,4.0,8.0,2.0,11.0,3.0,4.0,-1.0
8,4.0,11.0,2.0,12.0,2.0,9.0,3.0,1.0,3.0,10.0,-1.0
9,2.0,1.0,2.0,13.0,3.0,7.0,1.0,11.0,4.0,4.0,-1.0
10,3.0,9.0,4.0,13.0,4.0,2.0,1.0,7.0,4.0,4.0,-1.0
11,2.0,6.0,4.0,9.0,4.0,2.0,1.0,7.0,3.0,5.0,-1.0
12,1.0,4.0,4.0,5.0,4.0,13.0,4.0,10.0,4.0,1.0,-1.0
13,3.0,2.0,3.0,10.0,3.0,1.0,3.0,6.0,2.0,9.0,-1.0
14,2.0,2.0,2.0,4.0,2.0,11.0,4.0,13.0,2.0,9.0,-1.0
15,3.0,9.0,2.0,12.0,2.0,13.0,3.0,6.0,3.0,7.0,-1.0
16,4.0,13.0,2.0,4.0,1.0,12.0,3.0,9.0,4.0,2.0,-1.0
17,2.0,13.0,1.0,6.0,1.0,12.0,2.0,10.0,2.0,8.0,-1.0
18,3.0,6.0,3.0,13.0,1.0,12.0,3.0,7.0,3.0,1.0,-1.0
19,2.0,9.0,4.0,13.0,3.0,5.0,2.0,3.0,2.0,10.0,-1.0
20,4.0,4.0,3.0,10.0,3.0,5.0,4.0,12.0,3.0,6.0,-1.0
21,4.0,3.0,2.0,11.0,2.0,2.0,4.0,13.0,4.0,6.0,-1.0
22,4.0,3.0,4.0,6.0,4.0,10.0,2.0,7.0,1.0,1.0,-1.0
23,4.0,3.0,4.0,8.0,1.0,11.0,2.0,2.0,4.0,7.0,-1.0
24,4.0,6.0,2.0,10.0,2.0,12.0,1.0,2.0,3.0,13.0,-1.0
25,3.0,5.0,4.0,8.0,1.0,7.0,3.0,9.0,4.0,12.0,-1.0
26,2.0,8.0,1.0,7.0,4.0,10.0,2.0,5.0,4.0,1.0,-1.0
27,4.0,11.0,1.0,9.0,4.0,6.0,1.0,13.0,4.0,8.0,-1.0
28,3.0,7.0,4.0,8.0,2.0,4.0,1.0,6.0,3.0,11.0,-1.0
29,1.0,9.0,2.0,13.0,1.0,1.0,2.0,2.0,1.0,5.0,-1.0
30,4.0,4.0,2.0,8.0,2.0,7.0,4.0,3.0,4.0,13.0,-1.0
31,4.0,7.0,1.0,5.0,4.0,12.0,3.0,1.0,3.0,8.0,-1.0
32,2.0,11.0,4.0,7.0,2.0,8.0,1.0,10.0,4.0,1.0,-1.0
33,3.0,1.0,3.0,9.0,2.0,8.0,1.0,12.0,2.0,4.0,-1.0
34,3.0,5.0,3.0,8.0,2.0,13.0,1.0,6.0,4.0,11.0,-1.0
35,2.0,11.0,3.0,7.0,1.0,6.0,2.0,8.0,2.0,1.0,-1.0
36,1.0,8.0,2.0,13.0,2.0,9.0,3.0,10.0,1.0,1.0,-1.0
37,2.0,2.0,4.0,12.0,2.0,11.0,1.0,5.0,1.0,7.0,-1.0
38,3.0,7.0,4.0,1.0,3.0,5.0,1.0,12.0,4.0,4.0,-1.0
39,4.0,2.0,4.0,7.0,4.0,11.0,1.0,12.0,2.0,9.0,-1.0
40,3.0,1.0,3.0,12.0,3.0,3.0,3.0,8.0,1.0,5.0,-1.0
41,1.0,13.0,1.0,5.0,2.0,7.0,1.0,9.0,1.0,8.0,-1.0
42,3.0,6.0,1.0,10.0,4.0,2.0,4.0,7.0,4.0,8.0,-1.0
43,3.0,4.0,1.0,3.0,2.0,12.0,4.0,13.0,3.0,1.0,-1.0
44,3.0,11.0,3.0,12.0,2.0,3.0,2.0,9.0,3.0,8.0,-1.0
45,2.0,6.0,3.0,9.0,1.0,13.0,1.0,3.0,1.0,11.0,-1.0
46,3.0,9.0,3.0,4.0,1.0,12.0,1.0,1.0,2.0,7.0,-1.0
47,2.0,7.0,1.0,10.0,4.0,3.0,1.0,11.0,4.0,12.0,-1.0
48,3.0,2.0,4.0,3.0,2.0,1.0,1.0,12.0,4.0,5.0,-1.0
49,4.0,8.0,2.0,7.0,2.0,13.0,3.0,6.0,4.0,5.0,-1.0
50,4.0,7.0,4.0,3.0,4.0,12.0,2.0,2.0,1.0,1.0,-1.0
51,1.0,8.0,4.0,10.0,1.0,9.0,1.0,5.0,1.0,6.0,-1.0
52,4.0,1.0,1.0,9.0,2.0,5.0,4.0,11.0,3.0,4.0,-1.0
53,1.0,10.0,4.0,3.0,3.0,11.0,2.0,12.0,4.0,4.0,-1.0
54,3.0,5.0,4.0,9.0,4.0,7.0,1.0,4.0,1.0,3.0,-1.0
55,1.0,3.0,1.0,2.0,2.0,9.0,4.0,11.0,2.0,4.0,-1.0
56,2.0,7.0,2.0,2.0,4.0,11.0,1.0,10.0,3.0,13.0,-1.0
57,3.0,6.0,1.0,11.0,3.0,3.0,3.0,9.0,4.0,8.0,-1.0
58,3.0,8.0,3.0,1.0,4.0,10.0,3.0,4.0,4.0,2.0,-1.0
59,1.0,11.0,1.0,13.0,3.0,10.0,2.0,8.0,4.0,5.0,-1.0
60,3.0,7.0,4.0,6.0,2.0,11.0,1.0,4.0,2.0,1.0,-1.0
61,3.0,10.0,1.0,11.0,3.0,7.0,4.0,6.0,3.0,13.0,-1.0
62,1.0,6.0,1.0,8.0,1.0,10.0,4.0,11.0,1.0,12.0,-1.0
63,2.0,4.0,4.0,9.0,2.0,13.0,1.0,2.0,4.0,3.0,-1.0
64,1.0,8.0,1.0,10.0,4.0,3.0,2.0,11.0,3.0,2.0,-1.0
65,4.0,13.0,3.0,3.0,3.0,7.0,3.0,4.0,4.0,11.0,-1.0
66,3.0,11.0,1.0,3.0,1.0,5.0,2.0,12.0,4.0,7.0,-1.0
67,3.0,8.0,3.0,3.0,1.0,5.0,2.0,6.0,1.0,11.0,-1.0
68,4.0,1.0,3.0,2.0,4.0,6.0,2.0,11.0,3.0,13.0,-1.0
69,1.0,4.0,2.0,8.0,1.0,5.0,4.0,12.0,1.0,11.0,-1.0
70,2.0,7.0,3.0,9.0,1.0,3.0,4.0,2.0,3.0,1.0,-1.0
71,1.0,10.0,4.0,9.0,3.0,2.0,3.0,3.0,3.0,5.0,-1.0
72,2.0,13.0,4.0,12.0,1.0,2.0,1.0,4.0,1.0,5.0,-1.0
73,4.0,9.0,4.0,3.0,3.0,4.0,3.0,6.0,2.0,11.0,-1.0
74,2.0,10.0,1.0,12.0,2.0,4.0,4.0,3.0,1.0,9.0,-1.0
75,3.0,4.0,4.0,11.0,4.0,9.0,3.0,10.0,3.0,12.0,-1.0
76,4.0,4.0,3.0,8.0,4.0,7.0,2.0,1.0,3.0,5.0,-1.0
77,4.0,12.0,4.0,8.0,4.0,3.0,1.0,1.0,3.0,11.0,-1.0
78,1.0,5.0,1.0,12.0,1.0,13.0,3.0,6.0,3.0,10.0,-1.0
79,4.0,11.0,3.0,4.0,3.0,10.0,1.0,5.0,1.0,12.0,-1.0
80,3.0,2.0,3.0,4.0,2.0,6.0,4.0,12.0,3.0,3.0,-1.0
81,3.0,8.0,4.0,4.0,4.0,2.0,3.0,6.0,1.0,12.0,-1.0
82,3.0,1.0,2.0,3.0,4.0,12.0,3.0,13.0,3.0,8.0,-1.0
83,3.0,4.0,4.0,10.0,3.0,11.0,3.0,5.0,2.0,12.0,-1.0
84,2.0,13.0,1.0,2.0,3.0,11.0,3.0,12.0,4.0,4.0,-1.0
85,4.0,7.0,4.0,9.0,1.0,11.0,1.0,3.0,4.0,2.0,-1.0
86,3.0,12.0,3.0,3.0,4.0,5.0,4.0,8.0,3.0,9.0,-1.0
87,1.0,3.0,2.0,8.0,1.0,2.0,4.0,5.0,3.0,7.0,-1.0
88,4.0,8.0,2.0,13.0,2.0,2.0,1.0,10.0,4.0,3.0,-1.0
89,3.0,7.0,2.0,12.0,4.0,6.0,2.0,8.0,3.0,3.0,-1.0
90,2.0,3.0,1.0,8.0,3.0,4.0,4.0,13.0,3.0,1.0,-1.0
91,4.0,1.0,3.0,11.0,3.0,7.0,2.0,4.0,2.0,10.0,-1.0
92,1.0,1.0,2.0,12.0,1.0,2.0,2.0,8.0,4.0,11.0,-1.0
93,2.0,6.0,1.0,4.0,1.0,9.0,4.0,8.0,2.0,1.0,-1.0
94,2.0,3.0,2.0,13.0,2.0,5.0,2.0,11.0,1.0,9.0,-1.0
95,2.0,3.0,4.0,13.0,3.0,6.0,2.0,11.0,3.0,4.0,-1.0
96,3.0,1.0,1.0,3.0,3.0,6.0,3.0,5.0,4.0,9.0,-1.0
97,4.0,11.0,4.0,4.0,3.0,12.0,1.0,7.0,2.0,10.0,-1.0
98,1.0,1.0,2.0,10.0,1.0,5.0,1.0,3.0,1.0,12.0,-1.0
99,3.0,11.0,1.0,4.0,2.0,9.0,3.0,7.0,4.0,6.0,-1.0
100,4.0,13.0,2.0,9.0,2.0,7.0,2.0,4.0,4.0,2.0,-1.0
101,4.0,7.0,4.0,3.0,1.0,4.0,2.0,8.0,3.0,13.0,-1.0
102,2.0,6.0,2.0,7.0,1.0,11.0,4.0,5.0,1.0,1.0,-1.0
103,3.0,2.0,4.0,1.0,2.0,5.0,2.0,3.0,4.0,9.0,-1.0
104,4.0,8.0,3.0,10.0,1.0,4.0,2.0,12.0,3.0,11.0,-1.0
105,1.0,4.0,4.0,10.0,4.0,1.0,4.0,11.0,4.0,7.0,-1.0
106,2.0,9.0,1.0,5.0,1.0,4.0,3.0,1.0,2.0,8.0,-1.0
107,1.0,13.0,1.0,8.0,2.0,12.0,1.0,2.0,3.0,10.0,-1.0
108,1.0,3.0,4.0,9.0,4.0,7.0,3.0,13.0,3.0,5.0,-1.0
109,1.0,12.0,4.0,8.0,3.0,5.0,3.0,13.0,4.0,10.0,-1.0
110,1.0,8.0,2.0,13.0,3.0,2.0,2.0,3.0,4.0,10.0,-1.0
111,3.0,10.0,4.0,12.0,1.0,11.0,3.0,2.0,4.0,7.0,-1.0
112,1.0,4.0,1.0,7.0,1.0,9.0,1.0,5.0,2.0,12.0,-1.0
113,3.0,3.0,4.0,2.0,4.0,4.0,3.0,13.0,3.0,12.0,-1.0
114,1.0,11.0,2.0,9.0,4.0,10.0,4.0,2.0,4.0,3.0,-1.0
115,2.0,12.0,1.0,4.0,2.0,7.0,4.0,6.0,3.0,11.0,-1.0
116,4.0,2.0,3.0,5.0,4.0,8.0,1.0,7.0,2.0,10.0,-1.0
117,4.0,2.0,1.0,12.0,3.0,3.0,3.0,6.0,4.0,13.0,-1.0
118,3.0,12.0,4.0,2.0,2.0,6.0,2.0,13.0,2.0,8.0,-1.0
119,2.0,13.0,3.0,10.0,1.0,7.0,4.0,9.0,1.0,1.0,-1.0
120,3.0,12.0,1.0,9.0,3.0,7.0,2.0,8.0,3.0,2.0,-1.0
121,3.0,9.0,2.0,6.0,1.0,10.0,3.0,2.0,3.0,7.0,-1.0
122,4.0,11.0,3.0,5.0,4.0,7.0,2.0,9.0,4.0,3.0,-1.0
123,4.0,7.0,2.0,13.0,1.0,6.0,2.0,12.0,2.0,4.0,-1.0
124,3.0,9.0,2.0,11.0,2.0,7.0,2.0,2.0,4.0,3.0,-1.0
125,1.0,2.0,3.0,3.0,3.0,13.0,4.0,5.0,4.0,10.0,-1.0
126,1.0,12.0,2.0,5.0,2.0,1.0,3.0,10.0,3.0,7.0,-1.0
127,1.0,9.0,2.0,4.0,1.0,5.0,1.0,3.0,3.0,13.0,-1.0
128,3.0,3.0,2.0,13.0,2.0,2.0,2.0,11.0,1.0,12.0,-1.0
129,2.0,8.0,4.0,5.0,1.0,4.0,1.0,10.0,1.0,9.0,-1.0
130,3.0,9.0,2.0,13.0,4.0,3.0,2.0,12.0,4.0,7.0,-1.0
131,3.0,9.0,3.0,7.0,1.0,12.0,3.0,13.0,3.0,1.0,-1.0
132,1.0,12.0,4.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,-1.0
133,4.0,13.0,2.0,7.0,1.0,3.0,2.0,12.0,2.0,9.0,-1.0
134,4.0,11.0,4.0,13.0,2.0,6.0,1.0,5.0,2.0,10.0,-1.0
135,1.0,12.0,1.0,11.0,2.0,4.0,3.0,6.0,2.0,3.0,-1.0
136,1.0,2.0,4.0,12.0,2.0,6.0,3.0,13.0,4.0,3.0,-1.0
137,1.0,7.0,1.0,3.0,1.0,10.0,2.0,4.0,1.0,2.0,-1.0
138,2.0,1.0,3.0,8.0,3.0,7.0,1.0,2.0,4.0,13.0,-1.0
139,3.0,5.0,3.0,6.0,3.0,7.0,1.0,1.0,2.0,9.0,-1.0
140,4.0,9.0,1.0,5.0,2.0,6.0,1.0,13.0,2.0,2.0,-1.0
141,3.0,4.0,3.0,2.0,2.0,5.0,4.0,13.0,3.0,1.0,-1.0
142,3.0,6.0,3.0,1.0,1.0,9.0,3.0,2.0,4.0,4.0,-1.0
143,4.0,5.0,2.0,10.0,2.0,4.0,3.0,9.0,3.0,13.0,-1.0
144,4.0,6.0,4.0,2.0,4.0,13.0,1.0,10.0,2.0,4.0,-1.0
145,4.0,5.0,3.0,12.0,3.0,10.0,4.0,3.0,3.0,9.0,-1.0
146,2.0,5.0,4.0,7.0,1.0,3.0,4.0,4.0,4.0,13.0,-1.0
147,2.0,5.0,3.0,13.0,2.0,2.0,2.0,10.0,1.0,12.0,-1.0
148,3.0,2.0,1.0,7.0,3.0,11.0,1.0,4.0,4.0,1.0,-1.0
149,4.0,4.0,1.0,7.0,2.0,13.0,2.0,8.0,4.0,6.0,-1.0
150,3.0,13.0,3.0,2.0,1.0,10.0,1.0,9.0,2.0,7.0,-1.0
151,4.0,8.0,3.0,11.0,3.0,7.0,3.0,3.0,2.0,1.0,-1.0
152,4.0,11.0,3.0,3.0,1.0,2.0,4.0,4.0,4.0,13.0,-1.0
153,4.0,6.0,4.0,9.0,1.0,8.0,1.0,1.0,4.0,13.0,-1.0
154,4.0,11.0,3.0,3.0,2.0,2.0,1.0,10.0,4.0,6.0,-1.0
155,4.0,10.0,4.0,3.0,3.0,1.0,3.0,8.0,4.0,9.0,-1.0
156,4.0,12.0,4.0,9.0,4.0,1.0,3.0,5.0,3.0,6.0,-1.0
157,1.0,1.0,2.0,2.0,2.0,6.0,4.0,7.0,3.0,10.0,-1.0
158,3.0,13.0,4.0,5.0,4.0,1.0,2.0,12.0,4.0,7.0,-1.0
159,1.0,9.0,1.0,5.0,3.0,4.0,4.0,11.0,3.0,8.0,-1.0
160,3.0,5.0,3.0,4.0,1.0,11.0,3.0,2.0,3.0,8.0,-1.0
161,1.0,3.0,1.0,2.0,4.0,7.0,1.0,6.0,2.0,11.0,-1.0
162,3.0,9.0,4.0,7.0,4.0,11.0,2.0,6.0,2.0,13.0,-1.0
163,3.0,13.0,3.0,2.0,2.0,3.0,3.0,1.0,4.0,6.0,-1.0
164,4.0,3.0,4.0,2.0,3.0,13.0,2.0,5.0,2.0,4.0,-1.0
165,3.0,3.0,4.0,8.0,4.0,12.0,4.0,5.0,3.0,11.0,-1.0
166,2.0,10.0,4.0,8.0,1.0,12.0,3.0,11.0,3.0,2.0,-1.0
167,2.0,5.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,13.0,-1.0
168,3.0,13.0,4.0,9.0,2.0,10.0,2.0,5.0,2.0,8.0,-1.0
169,1.0,9.0,2.0,2.0,3.0,10.0,2.0,11.0,4.0,1.0,-1.0
170,3.0,2.0,1.0,7.0,2.0,5.0,3.0,10.0,3.0,9.0,-1.0
171,4.0,9.0,3.0,4.0,2.0,13.0,1.0,7.0,4.0,12.0,-1.0
172,1.0,2.0,4.0,7.0,3.0,4.0,4.0,8.0,4.0,10.0,-1.0
173,3.0,3.0,3.0,12.0,4.0,8.0,3.0,6.0,1.0,13.0,-1.0
174,4.0,6.0,3.0,8.0,2.0,2.0,4.0,7.0,3.0,11.0,-1.0
175,4.0,5.0,4.0,1.0,3.0,8.0,1.0,11.0,1.0,13.0,-1.0
176,2.0,2.0,1.0,6.0,3.0,1.0,2.0,9.0,1.0,13.0,-1.0
177,4.0,3.0,1.0,5.0,4.0,13.0,4.0,1.0,4.0,12.0,-1.0
178,2.0,12.0,1.0,10.0,1.0,8.0,1.0,13.0,4.0,2.0,-1.0
179,4.0,6.0,2.0,8.0,1.0,10.0,1.0,1.0,2.0,2.0,-1.0
180,4.0,2.0,3.0,12.0,2.0,5.0,1.0,9.0,1.0,4.0,-1.0
181,4.0,2.0,3.0,1.0,3.0,4.0,1.0,8.0,4.0,12.0,-1.0
182,3.0,7.0,1.0,9.0,4.0,5.0,2.0,4.0,3.0,12.0,-1.0
183,2.0,1.0,1.0,10.0,1.0,11.0,3.0,12.0,2.0,7.0,-1.0
184,2.0,6.0,1.0,8.0,4.0,1.0,2.0,13.0,3.0,10.0,-1.0
185,2.0,10.0,1.0,2.0,1.0,5.0,3.0,13.0,4.0,9.0,-1.0
186,4.0,8.0,1.0,5.0,4.0,12.0,3.0,7.0,4.0,3.0,-1.0
187,4.0,11.0,4.0,2.0,4.0,4.0,1.0,12.0,3.0,1.0,-1.0
188,3.0,9.0,4.0,5.0,4.0,10.0,1.0,1.0,3.0,7.0,-1.0
189,1.0,6.0,3.0,7.0,1.0,1.0,2.0,12.0,2.0,5.0,-1.0
190,3.0,4.0,3.0,10.0,1.0,12.0,2.0,11.0,1.0,6.0,-1.0
191,3.0,8.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,-1.0
192,2.0,2.0,2.0,11.0,4.0,13.0,4.0,7.0,4.0,5.0,-1.0
193,4.0,11.0,1.0,1.0,4.0,9.0,2.0,10.0,4.0,8.0,-1.0
194,3.0,9.0,2.0,12.0,1.0,6.0,1.0,11.0,4.0,5.0,-1.0
195,4.0,7.0,4.0,5.0,3.0,10.0,2.0,13.0,4.0,12.0,-1.0
196,2.0,12.0,1.0,10.0,4.0,8.0,2.0,6.0,2.0,13.0,-1.0
197,4.0,2.0,4.0,10.0,1.0,3.0,2.0,11.0,1.0,5.0,-1.0
198,2.0,4.0,1.0,6.0,3.0,7.0,1.0,11.0,3.0,5.0,-1.0
199,3.0,5.0,1.0,8.0,4.0,13.0,2.0,11.0,4.0,3.0,-1.0
200,2.0,6.0,4.0,12.0,1.0,10.0,4.0,4.0,4.0,3.0,-1.0
