,0,1,2,3,4,5,6,7,8,9,labels
0,3.0,3.0,3.0,11.0,2.0,5.0,2.0,10.0,2.0,6.0,-1.0
1,4.0,4.0,1.0,1.0,1.0,2.0,1.0,10.0,4.0,5.0,-1.0
2,1.0,12.0,2.0,9.0,1.0,11.0,3.0,3.0,3.0,13.0,-1.0
3,4.0,1.0,3.0,9.0,2.0,12.0,1.0,5.0,3.0,6.0,-1.0
4,3.0,11.0,4.0,8.0,4.0,2.0,1.0,6.0,2.0,3.0,-1.0
5,2.0,9.0,2.0,6.0,3.0,1.0,1.0,10.0,2.0,13.0,-1.0
6,1.0,12.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,-1.0
7,3.0,4.0,3.0,5.0,3.0,10.0,2.0,8.0,3.0,7.0,-1.0
8,3.0,2.0,1.0,5.0,4.0,12.0,2.0,10.0,4.0,8.0,-1.0
9,3.0,13.0,2.0,3.0,4.0,1.0,4.0,2.0,4.0,9.0,-1.0
10,1.0,6.0,2.0,4.0,4.0,10.0,2.0,5.0,4.0,9.0,-1.0
11,3.0,4.0,1.0,9.0,4.0,1.0,2.0,5.0,3.0,13.0,-1.0
12,2.0,13.0,4.0,5.0,4.0,1.0,2.0,2.0,2.0,6.0,-1.0
13,2.0,5.0,1.0,12.0,2.0,1.0,1.0,10.0,3.0,9.0,-1.0
14,3.0,4.0,4.0,3.0,3.0,9.0,4.0,13.0,3.0,8.0,-1.0
15,4.0,11.0,3.0,4.0,2.0,9.0,2.0,3.0,3.0,8.0,-1.0
16,2.0,10.0,2.0,1.0,2.0,2.0,1.0,9.0,1.0,4.0,-1.0
17,3.0,4.0,2.0,11.0,4.0,12.0,4.0,2.0,4.0,6.0,-1.0
18,3.0,3.0,4.0,1.0,2.0,2.0,1.0,5.0,2.0,8.0,-1.0
19,2.0,8.0,2.0,5.0,2.0,4.0,1.0,1.0,1.0,13.0,-1.0
20,4.0,4.0,3.0,12.0,4.0,3.0,3.0,8.0,2.0,9.0,-1.0
21,2.0,12.0,3.0,11.0,2.0,5.0,4.0,13.0,2.0,1.0,-1.0
22,2.0,10.0,1.0,3.0,1.0,13.0,4.0,7.0,4.0,11.0,-1.0
23,4.0,9.0,1.0,13.0,2.0,6.0,4.0,8.0,4.0,1.0,-1.0
24,2.0,10.0,1.0,2.0,2.0,9.0,3.0,11.0,4.0,13.0,-1.0
25,4.0,12.0,1.0,9.0,3.0,3.0,3.0,6.0,4.0,7.0,-1.0
26,2.0,10.0,4.0,1.0,1.0,6.0,4.0,5.0,3.0,4.0,-1.0
27,4.0,4.0,4.0,10.0,2.0,8.0,2.0,9.0,4.0,1.0,-1.0
28,4.0,5.0,3.0,4.0,3.0,2.0,2.0,10.0,4.0,12.0,-1.0
29,1.0,3.0,2.0,12.0,1.0,4.0,2.0,8.0,4.0,10.0,-1.0
30,1.0,11.0,4.0,7.0,1.0,13.0,4.0,12.0,4.0,9.0,-1.0
31,1.0,3.0,1.0,13.0,2.0,12.0,2.0,4.0,3.0,5.0,-1.0
32,1.0,4.0,1.0,9.0,3.0,13.0,3.0,3.0,3.0,1.0,-1.0
33,3.0,5.0,4.0,8.0,2.0,6.0,1.0,1.0,3.0,11.0,-1.0
34,4.0,5.0,4.0,6.0,1.0,8.0,1.0,9.0,1.0,11.0,-1.0
35,3.0,8.0,4.0,1.0,1.0,6.0,4.0,9.0,4.0,5.0,-1.0
36,3.0,3.0,4.0,6.0,4.0,5.0,1.0,10.0,2.0,8.0,-1.0
37,4.0,9.0,3.0,3.0,1.0,1.0,2.0,6.0,2.0,7.0,-1.0
38,1.0,10.0,4.0,9.0,3.0,11.0,1.0,13.0,4.0,3.0,-1.0
39,4.0,8.0,3.0,13.0,2.0,3.0,4.0,9.0,4.0,1.0,-1.0
40,2.0,13.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,12.0,-1.0
41,1.0,13.0,2.0,9.0,3.0,3.0,2.0,5.0,4.0,4.0,-1.0
42,4.0,4.0,4.0,11.0,4.0,2.0,4.0,1.0,3.0,9.0,-1.0
43,1.0,9.0,3.0,4.0,1.0,2.0,4.0,11.0,3.0,12.0,-1.0
44,4.0,2.0,4.0,8.0,1.0,1.0,1.0,11.0,3.0,7.0,-1.0
45,3.0,1.0,2.0,11.0,3.0,4.0,4.0,5.0,3.0,12.0,-1.0
46,3.0,9.0,4.0,8.0,2.0,6.0,4.0,5.0,4.0,2.0,-1.0
47,1.0,12.0,3.0,11.0,4.0,10.0,2.0,1.0,4.0,3.0,-1.0
48,1.0,11.0,4.0,1.0,2.0,9.0,4.0,8.0,3.0,2.0,-1.0
49,4.0,9.0,2.0,7.0,1.0,13.0,2.0,8.0,4.0,1.0,-1.0
50,3.0,9.0,1.0,8.0,1.0,7.0,4.0,4.0,3.0,10.0,-1.0
51,3.0,4.0,2.0,9.0,2.0,12.0,2.0,5.0,3.0,8.0,-1.0
52,3.0,12.0,4.0,11.0,4.0,4.0,2.0,7.0,3.0,8.0,-1.0
53,3.0,2.0,3.0,7.0,1.0,10.0,2.0,13.0,2.0,12.0,-1.0
54,4.0,2.0,4.0,9.0,2.0,11.0,1.0,8.0,4.0,12.0,-1.0
55,4.0,2.0,2.0,3.0,4.0,12.0,1.0,9.0,4.0,11.0,-1.0
56,4.0,2.0,4.0,10.0,4.0,11.0,3.0,8.0,3.0,6.0,-1.0
57,2.0,12.0,4.0,7.0,2.0,2.0,3.0,10.0,3.0,1.0,-1.0
58,1.0,2.0,4.0,8.0,4.0,1.0,2.0,5.0,4.0,7.0,-1.0
59,1.0,10.0,1.0,3.0,1.0,11.0,3.0,4.0,4.0,6.0,-1.0
60,3.0,8.0,4.0,12.0,1.0,4.0,1.0,10.0,1.0,2.0,-1.0
61,4.0,9.0,3.0,5.0,3.0,13.0,1.0,4.0,1.0,10.0,-1.0
62,3.0,8.0,3.0,6.0,2.0,2.0,1.0,11.0,1.0,5.0,-1.0
63,4.0,3.0,2.0,2.0,4.0,7.0,1.0,4.0,3.0,11.0,-1.0
64,3.0,3.0,4.0,1.0,1.0,9.0,1.0,2.0,4.0,12.0,-1.0
65,2.0,6.0,4.0,9.0,3.0,7.0,2.0,12.0,4.0,4.0,-1.0
66,4.0,6.0,4.0,12.0,4.0,1.0,4.0,4.0,2.0,8.0,-1.0
67,1.0,11.0,1.0,3.0,2.0,6.0,4.0,12.0,3.0,2.0,-1.0
68,1.0,11.0,4.0,4.0,4.0,3.0,2.0,10.0,3.0,9.0,-1.0
69,3.0,13.0,3.0,3.0,1.0,8.0,2.0,2.0,3.0,11.0,-1.0
70,2.0,9.0,2.0,13.0,2.0,8.0,1.0,10.0,4.0,3.0,-1.0
71,4.0,2.0,4.0,6.0,4.0,12.0,4.0,10.0,3.0,7.0,-1.0
72,2.0,5.0,3.0,9.0,2.0,10.0,1.0,13.0,1.0,4.0,-1.0
73,2.0,1.0,2.0,4.0,4.0,6.0,4.0,9.0,4.0,2.0,-1.0
74,3.0,8.0,2.0,6.0,4.0,9.0,4.0,13.0,3.0,2.0,-1.0
75,3.0,6.0,1.0,12.0,2.0,2.0,1.0,1.0,4.0,7.0,-1.0
76,1.0,12.0,3.0,13.0,2.0,9.0,1.0,7.0,1.0,5.0,-1.0
77,4.0,2.0,4.0,6.0,1.0,1.0,1.0,11.0,3.0,5.0,-1.0
78,2.0,1.0,4.0,11.0,2.0,3.0,1.0,2.0,4.0,4.0,-1.0
79,2.0,5.0,3.0,13.0,2.0,2.0,2.0,10.0,1.0,12.0,-1.0
80,1.0,6.0,1.0,7.0,2.0,4.0,1.0,1.0,1.0,12.0,-1.0
81,4.0,7.0,4.0,2.0,4.0,12.0,3.0,3.0,1.0,1.0,-1.0
82,2.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,4.0,11.0,-1.0
83,4.0,3.0,1.0,2.0,1.0,6.0,2.0,7.0,3.0,13.0,-1.0
84,4.0,5.0,4.0,6.0,3.0,7.0,3.0,11.0,4.0,3.0,-1.0
85,2.0,13.0,3.0,11.0,4.0,5.0,3.0,1.0,4.0,4.0,-1.0
86,2.0,13.0,3.0,6.0,2.0,3.0,2.0,5.0,3.0,1.0,-1.0
87,4.0,1.0,4.0,4.0,2.0,6.0,1.0,8.0,1.0,9.0,-1.0
88,4.0,11.0,4.0,9.0,1.0,2.0,2.0,4.0,1.0,3.0,-1.0
89,2.0,7.0,2.0,1.0,3.0,13.0,2.0,10.0,4.0,11.0,-1.0
90,1.0,11.0,2.0,1.0,2.0,12.0,2.0,6.0,2.0,2.0,-1.0
91,4.0,12.0,2.0,8.0,3.0,4.0,2.0,3.0,4.0,11.0,-1.0
92,1.0,12.0,2.0,4.0,4.0,10.0,2.0,9.0,2.0,6.0,-1.0
93,4.0,8.0,4.0,13.0,1.0,12.0,1.0,3.0,4.0,10.0,-1.0
94,2.0,1.0,3.0,8.0,1.0,6.0,1.0,11.0,1.0,3.0,-1.0
95,3.0,3.0,4.0,8.0,3.0,5.0,2.0,1.0,1.0,9.0,-1.0
96,3.0,4.0,1.0,6.0,3.0,10.0,4.0,13.0,4.0,2.0,-1.0
