,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,0.0,82.0,43.0,100.0,100.0,91.0,83.0,65.0,48.0,42.0,9.0,18.0,5.0,0.0,72.0,4.0,-1.0
1,31.0,75.0,53.0,100.0,68.0,77.0,49.0,45.0,21.0,16.0,0.0,1.0,50.0,5.0,100.0,0.0,-1.0
2,20.0,100.0,42.0,87.0,29.0,67.0,13.0,48.0,0.0,28.0,13.0,9.0,55.0,2.0,100.0,0.0,-1.0
3,0.0,69.0,37.0,96.0,100.0,100.0,100.0,65.0,68.0,34.0,20.0,9.0,32.0,0.0,97.0,1.0,-1.0
4,1.0,63.0,14.0,100.0,56.0,87.0,38.0,42.0,0.0,9.0,2.0,2.0,51.0,5.0,100.0,0.0,-1.0
5,10.0,60.0,31.0,100.0,61.0,82.0,37.0,36.0,2.0,0.0,0.0,0.0,50.0,2.0,100.0,3.0,-1.0
6,37.0,78.0,79.0,100.0,89.0,68.0,60.0,36.0,16.0,13.0,0.0,22.0,56.0,22.0,100.0,0.0,-1.0
7,8.0,98.0,25.0,100.0,29.0,64.0,21.0,29.0,0.0,2.0,33.0,2.0,67.0,3.0,100.0,0.0,-1.0
8,44.0,69.0,70.0,100.0,89.0,75.0,59.0,40.0,19.0,14.0,0.0,13.0,51.0,11.0,100.0,0.0,-1.0
9,34.0,63.0,51.0,100.0,65.0,72.0,39.0,33.0,0.0,5.0,2.0,8.0,53.0,7.0,100.0,0.0,-1.0
10,59.0,71.0,62.0,100.0,90.0,79.0,67.0,43.0,28.0,16.0,0.0,22.0,50.0,16.0,100.0,0.0,-1.0
11,0.0,79.0,25.0,100.0,35.0,66.0,22.0,30.0,3.0,0.0,35.0,1.0,67.0,4.0,100.0,11.0,-1.0
12,0.0,80.0,17.0,100.0,41.0,99.0,60.0,83.0,53.0,52.0,56.0,20.0,77.0,7.0,100.0,0.0,-1.0
13,0.0,70.0,8.0,100.0,56.0,91.0,69.0,50.0,38.0,15.0,10.0,10.0,58.0,0.0,100.0,15.0,-1.0
14,31.0,73.0,55.0,100.0,55.0,53.0,33.0,14.0,0.0,0.0,30.0,11.0,65.0,1.0,100.0,1.0,-1.0
15,22.0,66.0,47.0,100.0,66.0,68.0,38.0,28.0,0.0,1.0,7.0,2.0,53.0,2.0,100.0,0.0,-1.0
16,44.0,100.0,65.0,100.0,54.0,62.0,30.0,32.0,0.0,10.0,29.0,7.0,64.0,1.0,100.0,0.0,-1.0
17,1.0,72.0,20.0,100.0,42.0,73.0,32.0,37.0,5.0,6.0,0.0,2.0,51.0,1.0,100.0,0.0,-1.0
18,0.0,63.0,24.0,100.0,62.0,81.0,42.0,37.0,3.0,6.0,1.0,9.0,51.0,2.0,100.0,0.0,-1.0
19,31.0,68.0,46.0,100.0,81.0,88.0,63.0,49.0,29.0,16.0,0.0,5.0,50.0,0.0,100.0,12.0,-1.0
20,13.0,78.0,40.0,100.0,53.0,71.0,32.0,34.0,0.0,13.0,25.0,7.0,62.0,0.0,100.0,1.0,-1.0
21,0.0,82.0,33.0,100.0,61.0,87.0,49.0,50.0,24.0,18.0,24.0,0.0,68.0,0.0,100.0,8.0,-1.0
22,15.0,82.0,55.0,100.0,94.0,82.0,67.0,45.0,28.0,17.0,0.0,6.0,51.0,13.0,100.0,0.0,-1.0
23,28.0,89.0,63.0,100.0,84.0,71.0,69.0,38.0,32.0,14.0,0.0,17.0,52.0,13.0,100.0,0.0,-1.0
24,9.0,88.0,22.0,100.0,26.0,65.0,16.0,31.0,0.0,5.0,33.0,1.0,66.0,0.0,100.0,3.0,-1.0
25,33.0,78.0,67.0,100.0,68.0,67.0,36.0,40.0,0.0,17.0,27.0,1.0,72.0,0.0,100.0,2.0,-1.0
26,0.0,88.0,10.0,98.0,50.0,100.0,44.0,66.0,27.0,34.0,19.0,0.0,59.0,3.0,100.0,13.0,-1.0
27,40.0,63.0,60.0,100.0,100.0,82.0,85.0,40.0,44.0,11.0,0.0,0.0,45.0,19.0,93.0,3.0,-1.0
28,8.0,78.0,36.0,100.0,48.0,72.0,28.0,38.0,0.0,9.0,11.0,3.0,57.0,0.0,100.0,6.0,-1.0
29,27.0,90.0,64.0,100.0,67.0,70.0,37.0,43.0,0.0,22.0,12.0,18.0,64.0,19.0,100.0,0.0,-1.0
30,40.0,69.0,61.0,100.0,86.0,68.0,60.0,26.0,18.0,0.0,0.0,18.0,49.0,23.0,100.0,16.0,-1.0
31,0.0,76.0,22.0,100.0,64.0,91.0,54.0,58.0,24.0,32.0,2.0,6.0,51.0,2.0,100.0,0.0,-1.0
32,3.0,77.0,40.0,100.0,70.0,80.0,52.0,45.0,20.0,18.0,0.0,0.0,50.0,7.0,100.0,1.0,-1.0
33,43.0,80.0,28.0,100.0,60.0,73.0,40.0,38.0,0.0,14.0,0.0,3.0,50.0,0.0,100.0,0.0,-1.0
34,39.0,88.0,47.0,100.0,82.0,81.0,59.0,54.0,24.0,32.0,0.0,7.0,48.0,0.0,100.0,1.0,-1.0
35,30.0,76.0,53.0,100.0,82.0,74.0,66.0,39.0,31.0,12.0,0.0,3.0,50.0,3.0,100.0,0.0,-1.0
36,9.0,80.0,56.0,100.0,100.0,87.0,88.0,51.0,51.0,23.0,0.0,4.0,29.0,4.0,88.0,0.0,-1.0
37,31.0,78.0,35.0,100.0,77.0,85.0,76.0,50.0,43.0,23.0,0.0,2.0,48.0,1.0,100.0,0.0,-1.0
38,14.0,88.0,62.0,100.0,97.0,86.0,70.0,62.0,34.0,42.0,0.0,20.0,45.0,6.0,100.0,0.0,-1.0
39,0.0,93.0,52.0,100.0,94.0,87.0,80.0,63.0,53.0,42.0,23.0,20.0,42.0,3.0,100.0,0.0,-1.0
40,0.0,77.0,36.0,100.0,94.0,98.0,100.0,69.0,58.0,44.0,14.0,21.0,29.0,2.0,90.0,0.0,-1.0
41,0.0,80.0,35.0,100.0,69.0,78.0,49.0,41.0,10.0,15.0,5.0,27.0,53.0,15.0,100.0,0.0,-1.0
42,26.0,56.0,39.0,100.0,57.0,74.0,35.0,29.0,0.0,0.0,15.0,26.0,56.0,7.0,100.0,5.0,-1.0
43,35.0,100.0,79.0,98.0,70.0,58.0,40.0,25.0,0.0,0.0,4.0,17.0,53.0,19.0,100.0,2.0,-1.0
44,40.0,67.0,54.0,100.0,91.0,85.0,69.0,49.0,34.0,20.0,0.0,0.0,49.0,1.0,100.0,0.0,-1.0
45,20.0,79.0,58.0,100.0,80.0,76.0,46.0,50.0,0.0,33.0,4.0,21.0,50.0,5.0,100.0,0.0,-1.0
