,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,labels
0,30.0,100.0,9.0,74.0,0.0,47.0,50.0,36.0,100.0,56.0,94.0,52.0,70.0,26.0,62.0,0.0,-1.0
1,27.0,100.0,13.0,66.0,0.0,26.0,39.0,31.0,100.0,30.0,93.0,51.0,77.0,38.0,77.0,0.0,-1.0
2,11.0,100.0,8.0,93.0,0.0,60.0,17.0,33.0,60.0,41.0,100.0,57.0,85.0,32.0,76.0,0.0,-1.0
3,52.0,100.0,0.0,83.0,16.0,60.0,85.0,55.0,100.0,72.0,66.0,54.0,43.0,27.0,20.0,0.0,-1.0
4,38.0,100.0,43.0,85.0,0.0,60.0,28.0,51.0,100.0,61.0,98.0,54.0,73.0,25.0,46.0,0.0,-1.0
5,35.0,100.0,16.0,68.0,0.0,41.0,92.0,36.0,100.0,74.0,96.0,76.0,83.0,38.0,71.0,0.0,-1.0
6,71.0,100.0,44.0,63.0,0.0,38.0,57.0,43.0,100.0,52.0,82.0,80.0,66.0,41.0,60.0,0.0,-1.0
7,69.0,100.0,24.0,81.0,0.0,50.0,47.0,36.0,100.0,60.0,80.0,60.0,39.0,32.0,25.0,0.0,-1.0
8,16.0,100.0,4.0,71.0,0.0,42.0,39.0,21.0,89.0,33.0,100.0,55.0,80.0,28.0,87.0,0.0,-1.0
9,38.0,100.0,18.0,81.0,0.0,52.0,36.0,38.0,95.0,42.0,100.0,60.0,83.0,31.0,85.0,0.0,-1.0
10,5.0,100.0,31.0,93.0,0.0,63.0,52.0,50.0,100.0,72.0,62.0,61.0,31.0,31.0,1.0,0.0,-1.0
11,16.0,100.0,12.0,92.0,0.0,69.0,38.0,52.0,100.0,57.0,96.0,46.0,82.0,24.0,75.0,0.0,-1.0
12,53.0,100.0,34.0,59.0,0.0,22.0,62.0,24.0,100.0,43.0,75.0,82.0,75.0,42.0,75.0,0.0,-1.0
13,64.0,100.0,57.0,70.0,0.0,52.0,55.0,48.0,95.0,53.0,100.0,68.0,85.0,32.0,71.0,0.0,-1.0
14,51.0,100.0,11.0,91.0,0.0,59.0,34.0,34.0,96.0,49.0,100.0,57.0,62.0,29.0,34.0,0.0,-1.0
15,12.0,100.0,10.0,90.0,0.0,56.0,58.0,43.0,100.0,65.0,97.0,70.0,91.0,35.0,90.0,0.0,-1.0
16,100.0,100.0,69.0,79.0,33.0,59.0,0.0,38.0,48.0,34.0,90.0,47.0,71.0,24.0,71.0,0.0,-1.0
17,46.0,100.0,2.0,72.0,0.0,47.0,76.0,48.0,100.0,77.0,78.0,64.0,45.0,32.0,19.0,0.0,-1.0
18,0.0,100.0,17.0,94.0,8.0,64.0,24.0,37.0,70.0,41.0,100.0,57.0,87.0,28.0,100.0,0.0,-1.0
19,9.0,100.0,18.0,82.0,0.0,49.0,10.0,24.0,71.0,26.0,100.0,51.0,92.0,31.0,90.0,0.0,-1.0
20,39.0,100.0,0.0,74.0,19.0,51.0,81.0,52.0,100.0,70.0,70.0,63.0,52.0,32.0,44.0,0.0,-1.0
21,56.0,100.0,9.0,63.0,0.0,45.0,76.0,50.0,100.0,73.0,59.0,97.0,35.0,48.0,10.0,0.0,-1.0
22,100.0,100.0,88.0,93.0,45.0,71.0,0.0,48.0,78.0,45.0,75.0,48.0,45.0,24.0,32.0,0.0,-1.0
23,56.0,100.0,29.0,74.0,0.0,40.0,51.0,38.0,100.0,44.0,77.0,73.0,58.0,36.0,35.0,0.0,-1.0
24,21.0,100.0,19.0,81.0,11.0,50.0,0.0,23.0,65.0,30.0,100.0,43.0,65.0,30.0,68.0,0.0,-1.0
25,50.0,100.0,22.0,84.0,0.0,54.0,45.0,34.0,100.0,41.0,100.0,64.0,88.0,32.0,84.0,0.0,-1.0
26,56.0,100.0,28.0,72.0,0.0,44.0,54.0,50.0,100.0,69.0,84.0,59.0,59.0,30.0,42.0,0.0,-1.0
27,22.0,100.0,2.0,84.0,0.0,67.0,31.0,55.0,67.0,47.0,97.0,35.0,100.0,17.0,93.0,0.0,-1.0
28,51.0,100.0,0.0,90.0,5.0,57.0,92.0,61.0,100.0,70.0,85.0,82.0,68.0,40.0,86.0,0.0,-1.0
29,25.0,100.0,0.0,75.0,9.0,50.0,77.0,49.0,100.0,72.0,77.0,53.0,67.0,26.0,65.0,0.0,-1.0
30,79.0,100.0,50.0,63.0,0.0,34.0,15.0,35.0,93.0,36.0,100.0,71.0,64.0,37.0,43.0,0.0,-1.0
31,90.0,100.0,43.0,79.0,0.0,56.0,51.0,58.0,100.0,69.0,97.0,61.0,79.0,28.0,60.0,0.0,-1.0
32,38.0,100.0,16.0,86.0,0.0,51.0,55.0,45.0,92.0,70.0,100.0,72.0,95.0,36.0,95.0,0.0,-1.0
33,19.0,100.0,0.0,71.0,0.0,40.0,51.0,29.0,100.0,40.0,90.0,62.0,82.0,31.0,82.0,0.0,-1.0
